timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method     , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-03-09 11:23:05,          4,                  2,          8,    1, ABO        ,        0,  2.3125           ,             0.0,           4.0,  0.0008881092071533203
2026-03-09 11:23:05,          4,                  2,          8,    1, FABO       ,        4, 10.385625         ,            75.0,           5.0,  0.002125263214111328
2026-03-09 11:23:05,          4,                  2,          8,    1, MILP_Gurobi,        4,  3.3725           ,            15.0,           4.0,  0.055367231369018555
2026-03-09 11:23:05,          8,                  2,         16,    1, ABO        ,        0,  2.625            ,             0.0,           8.0,  0.0006258487701416016
2026-03-09 11:23:05,          8,                  2,         16,    1, FABO       ,        8, 18.818125000000002,           165.0,          11.0,  0.0024399757385253906
2026-03-09 11:23:05,          8,                  2,         16,    1, MILP_Gurobi,        8,  3.745            ,            15.0,           8.0,  0.06752347946166992
2026-03-09 11:23:05,         16,                  2,         32,    1, ABO        ,        0,  3.25             ,             0.0,          16.0,  0.0008063316345214844
2026-03-09 11:23:05,         16,                  2,         32,    1, FABO       ,       16, 22.696250000000006,           375.0,          25.0,  0.004924774169921875
2026-03-09 11:23:05,         16,                  2,         32,    1, MILP_Gurobi,       16,  4.49             ,            15.0,          16.0,  0.13695263862609863
2026-03-09 11:23:05,         32,                  2,         64,    1, ABO        ,        0,  5.5              ,             0.0,          88.0,  0.00208282470703125
2026-03-09 11:23:05,         32,                  2,         64,    1, FABO       ,       32, 24.4525           ,           795.0,          53.0,  0.009238958358764648
2026-03-09 11:23:05,         32,                  2,         64,    1, MILP_Gurobi,       32,  6.44             ,            30.0,          64.0,  0.2865266799926758
2026-03-09 11:23:05,          4,                  3,         12,    1, ABO        ,        0,  3.8125           ,             0.0,          18.0,  0.0007369518280029297
2026-03-09 11:23:05,          4,                  3,         12,    1, FABO       ,        4, 18.899999999999995,           170.0,          10.0,  0.0024559497833251953
2026-03-09 11:23:05,          4,                  3,         12,    1, MILP_Gurobi,        4,  5.6575           ,            35.0,           8.0,  0.09970974922180176
2026-03-09 11:23:05,          8,                  3,         24,    1, ABO        ,        0,  4.625            ,             0.0,          36.0,  0.0008306503295898438
2026-03-09 11:23:05,          8,                  3,         24,    1, FABO       ,        8, 22.815            ,           380.0,          22.0,  0.003888845443725586
2026-03-09 11:23:05,          8,                  3,         24,    1, MILP_Gurobi,        8,  6.315            ,            35.0,          16.0,  0.13435053825378418
2026-03-09 11:23:05,         16,                  3,         48,    1, ABO        ,        0,  7.25             ,             0.0,          60.0,  0.0012001991271972656
2026-03-09 11:23:05,         16,                  3,         48,    1, FABO       ,       16, 27.53125          ,           770.0,          45.0,  0.0073320865631103516
2026-03-09 11:23:05,         16,                  3,         48,    1, MILP_Gurobi,       16,  7.63             ,            35.0,          32.0,  0.2365725040435791
2026-03-09 11:23:06,         32,                  3,         96,    1, ABO        ,        0, 11.0              ,             0.0,         173.0,  0.002227306365966797
2026-03-09 11:23:06,         32,                  3,         96,    1, FABO       ,       32, 35.45312499999999 ,          1440.0,          84.0,  0.014664888381958008
2026-03-09 11:23:06,         32,                  3,         96,    1, MILP_Gurobi,       32, 14.98             ,            35.0,          64.0,  3.353689670562744
2026-03-09 11:23:09,          4,                  4,         16,    1, ABO        ,        0,  5.5625           ,             0.0,          31.0,  0.001745462417602539
2026-03-09 11:23:09,          4,                  4,         16,    1, FABO       ,        4, 24.719375000000003,           315.0,          15.0,  0.0031042098999023438
2026-03-09 11:23:09,          4,                  4,         16,    1, MILP_Gurobi,        4,  8.38             ,            60.0,          12.0,  0.09275555610656738
2026-03-09 11:23:09,          8,                  4,         32,    1, ABO        ,        0,  8.125            ,             0.0,          68.0,  0.001001596450805664
2026-03-09 11:23:09,          8,                  4,         32,    1, FABO       ,        8, 32.533750000000005,           715.0,          34.0,  0.00551605224609375
2026-03-09 11:23:09,          8,                  4,         32,    1, MILP_Gurobi,        8,  9.76             ,            60.0,          24.0,  0.17365765571594238
