slice,accepted,g_cost
1,True,3.413368096926931
2,True,3.413368096926931
3,True,3.413368096926931
4,True,3.413368096926931
5,True,3.413368096926931
6,True,3.8061758641031913
7,True,10.41229524706723
8,True,10.41229524706723
9,True,10.41229524706723
10,True,10.41229524706723
11,True,10.41229524706723
12,True,10.41229524706723
