slice,accepted,g_cost
1,True,3.413368096926931
2,True,3.413368096926931
3,True,3.413368096926931
4,True,3.413368096926931
5,True,5.59925690249093
6,True,5.59925690249093
7,True,7.663851912144286
8,True,7.663851912144286
9,True,7.663851912144286
10,True,7.663851912144286
11,True,7.663851912144286
12,True,8.676481429335006
