slice,accepted,g_cost
1,True,61.34874228222361
2,True,60.63238271465209
3,True,61.34874228222361
4,True,60.63238271465209
5,True,71.5761485942302
6,True,73.67961359672347
7,True,71.5761485942302
8,True,73.67961359672347
9,True,25.19187064763294
10,True,33.248251595381376
11,True,25.19187064763294
12,True,33.248251595381376
