timestamp,method,num_slices,num_vnfs_per_slice,seed,u,v,bw_used,bw_capacity,bw_utilization
2026-04-10 16:16:31,A*,4,2,1,6,2,30.0,500.0,0.06
2026-04-10 16:16:31,A*,4,2,1,6,5,15.0,500.0,0.03
2026-04-10 16:16:31,A*,4,2,1,6,7,15.0,500.0,0.03
2026-04-10 16:16:31,ABO,4,2,1,6,7,30.0,500.0,0.06
2026-04-10 16:16:31,ABO,4,2,1,7,10,15.0,1000.0,0.015
2026-04-10 16:16:31,ABO,4,2,1,6,2,15.0,500.0,0.03
2026-04-10 16:16:31,ABO,4,2,1,2,4,15.0,500.0,0.03
2026-04-10 16:16:31,ABO,4,2,1,4,5,15.0,500.0,0.03
2026-04-10 16:16:31,ABO,4,2,1,6,5,15.0,500.0,0.03
2026-04-10 16:16:31,ABO,4,2,1,5,8,15.0,1000.0,0.015
2026-04-10 16:16:31,ABO,4,2,1,7,9,15.0,1000.0,0.015
2026-04-10 16:16:31,FABO,4,2,1,6,2,30.0,500.0,0.06
2026-04-10 16:16:31,FABO,4,2,1,6,5,15.0,500.0,0.03
2026-04-10 16:16:31,FABO,4,2,1,6,7,15.0,500.0,0.03
2026-04-10 16:16:31,FABO,4,2,1,2,1,15.0,1000.0,0.015
2026-04-10 16:16:31,Best Fit,4,2,1,6,2,60.0,500.0,0.12
2026-04-10 16:16:31,Best Fit,4,2,1,2,4,60.0,500.0,0.12
2026-04-10 16:16:31,First Fit,4,2,1,6,2,60.0,500.0,0.12
2026-04-10 16:16:31,First Fit,4,2,1,2,1,60.0,1000.0,0.06
2026-04-10 16:16:31,First Fit,4,2,1,1,2,60.0,1000.0,0.06
2026-04-10 16:16:31,Energy-Aware A*,4,2,1,6,2,60.0,500.0,0.12
2026-04-10 16:16:31,Energy-Aware A*,4,2,1,2,6,15.0,500.0,0.03
2026-04-10 16:16:31,MILP_Gurobi,4,2,1,6,7,60.0,500.0,0.12
2026-04-10 16:16:31,A*,8,2,1,6,2,45.0,500.0,0.09
2026-04-10 16:16:31,A*,8,2,1,6,5,45.0,500.0,0.09
