timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,entry_nodes_used,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",A*,8,14.834999999999999,120.0,8.0,0.025678157806396484
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",ABO,8,18.14625,135.0,11.0,0.00402379035949707
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",FABO,8,22.975625000000004,120.0,17.0,0.007604360580444336
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",Best Fit,8,10.524999999999999,240.0,19.0,0.027222633361816406
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",First Fit,8,11.344999999999999,240.0,26.0,0.002908945083618164
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",Energy-Aware A*,8,11.790000000000001,135.0,9.0,0.02298450469970703
2026-05-19 13:59:00,8,2,16,1,,"3,10,2,5,2,8,8,8",MILP_Gurobi,8,9.97,195.0,17.0,4.708002805709839
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",A*,16,21.746875000000003,240.0,16.0,0.04415774345397949
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",ABO,16,24.491250000000008,315.0,27.0,0.006890058517456055
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",FABO,16,30.919375000000013,240.0,35.0,0.01303243637084961
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Best Fit,16,14.155,480.0,41.0,0.05148911476135254
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",First Fit,16,14.569999999999999,480.0,51.0,0.005280733108520508
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Energy-Aware A*,16,16.655,315.0,21.0,0.246018648147583
2026-05-19 13:59:04,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",MILP_Gurobi,16,13.015,405.0,37.0,28.083433866500854
