timestamp,method,num_slices,num_vnfs_per_slice,seed,result_idx,slice,vnf_src,vnf_dst,path_nodes,path_edges,num_hops
2026-01-05 14:15:49,A*,2,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:49,A*,2,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-01-05 14:15:49,ABO,2,2,1,0,,ENTRY,vnf0_0,6->2,6-2,1
2026-01-05 14:15:49,ABO,2,2,1,0,,vnf0_0,vnf0_1,2->1,2-1,1
2026-01-05 14:15:49,ABO,2,2,1,1,,ENTRY,vnf1_0,6->2,6-2,1
2026-01-05 14:15:49,ABO,2,2,1,1,,vnf1_0,vnf1_1,2->1,2-1,1
2026-01-05 14:15:49,FABO,2,2,1,0,,ENTRY,vnf0_0,6->2,6-2,1
2026-01-05 14:15:49,FABO,2,2,1,0,,vnf0_0,vnf0_1,2->1,2-1,1
2026-01-05 14:15:49,FABO,2,2,1,1,,ENTRY,vnf1_0,6->5,6-5,1
2026-01-05 14:15:49,FABO,2,2,1,1,,vnf1_0,vnf1_1,5->4,5-4,1
2026-01-05 14:15:49,Best Fit,2,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:49,Best Fit,2,2,1,1,,vnf1_0,vnf1_1,6->2,6-2,1
2026-01-05 14:15:49,First Fit,2,2,1,0,,ENTRY,vnf0_0,6->2->1,6-2;2-1,2
2026-01-05 14:15:49,First Fit,2,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-01-05 14:15:49,First Fit,2,2,1,1,,ENTRY,vnf1_0,6->2->1,6-2;2-1,2
2026-01-05 14:15:49,First Fit,2,2,1,1,,vnf1_0,vnf1_1,1->2,1-2,1
2026-01-05 14:15:49,Energy-Aware A*,2,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:49,Energy-Aware A*,2,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-01-05 14:15:49,MILP_Gurobi,2,2,1,0,,vnf0_0,vnf0_1,1->2->6,1-2;2-6,2
2026-01-05 14:15:49,MILP_Gurobi,2,2,1,0,,vnf1_0,vnf1_1,1->2->6,1-2;2-6,2
2026-01-05 14:15:53,A*,3,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:53,A*,3,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-01-05 14:15:53,A*,3,2,1,2,,vnf2_0,vnf2_1,6->7,6-7,1
2026-01-05 14:15:53,ABO,3,2,1,0,,ENTRY,vnf0_0,6->2,6-2,1
2026-01-05 14:15:53,ABO,3,2,1,0,,vnf0_0,vnf0_1,2->1,2-1,1
2026-01-05 14:15:53,ABO,3,2,1,1,,ENTRY,vnf1_0,6->2,6-2,1
2026-01-05 14:15:53,ABO,3,2,1,1,,vnf1_0,vnf1_1,2->1,2-1,1
2026-01-05 14:15:53,ABO,3,2,1,2,,ENTRY,vnf2_0,6->2,6-2,1
2026-01-05 14:15:53,ABO,3,2,1,2,,vnf2_0,vnf2_1,2->1,2-1,1
2026-01-05 14:15:53,FABO,3,2,1,0,,ENTRY,vnf0_0,6->2,6-2,1
2026-01-05 14:15:53,FABO,3,2,1,0,,vnf0_0,vnf0_1,2->1,2-1,1
2026-01-05 14:15:53,FABO,3,2,1,1,,ENTRY,vnf1_0,6->5,6-5,1
2026-01-05 14:15:53,FABO,3,2,1,1,,vnf1_0,vnf1_1,5->4,5-4,1
2026-01-05 14:15:53,FABO,3,2,1,2,,ENTRY,vnf2_0,6->7,6-7,1
2026-01-05 14:15:53,FABO,3,2,1,2,,vnf2_0,vnf2_1,7->6,7-6,1
2026-01-05 14:15:53,Best Fit,3,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:53,Best Fit,3,2,1,1,,vnf1_0,vnf1_1,6->2,6-2,1
2026-01-05 14:15:53,Best Fit,3,2,1,2,,vnf2_0,vnf2_1,6->2,6-2,1
2026-01-05 14:15:53,First Fit,3,2,1,0,,ENTRY,vnf0_0,6->2->1,6-2;2-1,2
2026-01-05 14:15:53,First Fit,3,2,1,0,,vnf0_0,vnf0_1,1->2,1-2,1
2026-01-05 14:15:53,First Fit,3,2,1,1,,ENTRY,vnf1_0,6->2->1,6-2;2-1,2
2026-01-05 14:15:53,First Fit,3,2,1,1,,vnf1_0,vnf1_1,1->2,1-2,1
2026-01-05 14:15:53,First Fit,3,2,1,2,,ENTRY,vnf2_0,6->2->1,6-2;2-1,2
2026-01-05 14:15:53,First Fit,3,2,1,2,,vnf2_0,vnf2_1,1->2,1-2,1
2026-01-05 14:15:53,Energy-Aware A*,3,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:53,Energy-Aware A*,3,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
2026-01-05 14:15:53,Energy-Aware A*,3,2,1,2,,vnf2_0,vnf2_1,6->7,6-7,1
2026-01-05 14:15:53,MILP_Gurobi,3,2,1,0,,vnf0_0,vnf0_1,1->2->6,1-2;2-6,2
2026-01-05 14:15:53,MILP_Gurobi,3,2,1,0,,vnf1_0,vnf1_1,1->2->6,1-2;2-6,2
2026-01-05 14:15:53,MILP_Gurobi,3,2,1,0,,vnf2_0,vnf2_1,1->2->6,1-2;2-6,2
2026-01-05 14:15:58,A*,4,2,1,0,,vnf0_0,vnf0_1,6->2,6-2,1
2026-01-05 14:15:58,A*,4,2,1,1,,vnf1_0,vnf1_1,6->5,6-5,1
