timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,entry_nodes_used,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",A*,8,14.834999999999999,120.0,8.0,0.023772001266479492
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",ABO,8,18.14625,135.0,11.0,0.0040874481201171875
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",FABO,8,22.975625000000004,120.0,17.0,0.007565498352050781
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",Best Fit,8,10.524999999999999,240.0,19.0,0.026592493057250977
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",First Fit,8,11.344999999999999,240.0,26.0,0.0029795169830322266
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",Energy-Aware A*,8,11.790000000000001,135.0,9.0,0.02256035804748535
2026-05-19 14:32:53,8,2,16,1,,"3,10,2,5,2,8,8,8",MILP_Gurobi,8,9.97,195.0,17.0,4.81463360786438
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",A*,16,21.746875000000003,240.0,16.0,0.08549237251281738
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",ABO,16,24.491250000000008,315.0,27.0,0.007083892822265625
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",FABO,16,30.919375000000013,240.0,35.0,0.013275861740112305
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Best Fit,16,14.155,480.0,41.0,0.0514681339263916
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",First Fit,16,14.569999999999999,480.0,51.0,0.005345344543457031
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Energy-Aware A*,16,16.655,315.0,21.0,0.20272541046142578
2026-05-19 14:32:58,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",MILP_Gurobi,16,13.015,405.0,37.0,30.495011568069458
2026-05-19 14:33:29,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",A*,32,31.619375000000005,480.0,32.0,0.09152674674987793
2026-05-19 14:33:29,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",ABO,32,32.23937500000001,705.0,65.0,0.013373374938964844
2026-05-19 14:33:29,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",FABO,32,36.82000000000001,480.0,66.0,0.02509021759033203
2026-05-19 14:33:29,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Best Fit,32,29.1,960.0,85.0,0.09738659858703613
