timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method         , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-03-05 11:22:16,          4,                  2,          8,    1, A*             ,        4, 11.4475           ,            60.0,           4.0,   0.004933834075927734
2026-03-05 11:22:16,          4,                  2,          8,    1, ABO            ,        4,  9.400625         ,            75.0,           5.0,   0.0030183792114257812
2026-03-05 11:22:16,          4,                  2,          8,    1, FABO           ,        4, 10.385625         ,            75.0,           5.0,   0.0013675689697265625
2026-03-05 11:22:16,          4,                  2,          8,    1, Best Fit       ,        4,  3.62             ,            60.0,           8.0,   0.005403041839599609
2026-03-05 11:22:16,          4,                  2,          8,    1, First Fit      ,        4,  3.3725           ,            60.0,          12.0,   0.0008046627044677734
2026-03-05 11:22:16,          4,                  2,          8,    1, Energy-Aware A*,        4,  9.400624999999998,            75.0,          10.0,   0.003069639205932617
2026-03-05 11:22:16,          4,                  2,          8,    1, MILP_Gurobi    ,        4,  3.3725           ,            15.0,           4.0,   0.05468249320983887
2026-03-05 11:22:16,          8,                  2,         16,    1, A*             ,        8, 15.85             ,           120.0,           8.0,   0.007241487503051758
2026-03-05 11:22:16,          8,                  2,         16,    1, ABO            ,        8, 15.86125          ,           195.0,          13.0,   0.004862785339355469
2026-03-05 11:22:16,          8,                  2,         16,    1, FABO           ,        8, 18.818125000000002,           165.0,          11.0,   0.0021300315856933594
2026-03-05 11:22:16,          8,                  2,         16,    1, Best Fit       ,        8,  4.24             ,           120.0,          16.0,   0.010406017303466797
2026-03-05 11:22:16,          8,                  2,         16,    1, First Fit      ,        8,  3.745            ,           120.0,          24.0,   0.0012881755828857422
2026-03-05 11:22:16,          8,                  2,         16,    1, Energy-Aware A*,        8,  9.705624999999998,           195.0,          26.0,   0.00525665283203125
2026-03-05 11:22:16,          8,                  2,         16,    1, MILP_Gurobi    ,        8,  3.745            ,            15.0,           8.0,   0.06783747673034668
2026-03-05 11:22:16,         16,                  2,         32,    1, A*             ,       16, 16.745            ,           240.0,          16.0,   0.01632833480834961
2026-03-05 11:22:16,         16,                  2,         32,    1, ABO            ,       16, 18.7225           ,           390.0,          26.0,   0.009979009628295898
2026-03-05 11:22:16,         16,                  2,         32,    1, FABO           ,       16, 22.696250000000006,           375.0,          25.0,   0.0039014816284179688
2026-03-05 11:22:16,         16,                  2,         32,    1, Best Fit       ,       16,  5.48             ,           240.0,          32.0,   0.02113199234008789
2026-03-05 11:22:16,         16,                  2,         32,    1, First Fit      ,       16,  4.49             ,           240.0,          48.0,   0.0020542144775390625
2026-03-05 11:22:16,         16,                  2,         32,    1, Energy-Aware A*,       16, 10.315624999999999,           435.0,          58.0,   0.010419130325317383
2026-03-05 11:22:16,         16,                  2,         32,    1, MILP_Gurobi    ,       16,  4.49             ,            15.0,          16.0,   0.12404584884643555
2026-03-05 11:22:17,         32,                  2,         64,    1, A*             ,       32, 18.444999999999997,           480.0,          32.0,   0.02528548240661621
2026-03-05 11:22:17,         32,                  2,         64,    1, ABO            ,       32, 20.476875         ,           780.0,          52.0,   0.01857900619506836
2026-03-05 11:22:17,         32,                  2,         64,    1, FABO           ,       32, 24.4525           ,           795.0,          53.0,   0.007570028305053711
2026-03-05 11:22:17,         32,                  2,         64,    1, Best Fit       ,       32, 10.72             ,           480.0,          64.0,   0.03702116012573242
2026-03-05 11:22:17,         32,                  2,         64,    1, First Fit      ,       32,  8.7              ,           480.0,          96.0,   0.0038077831268310547
