timestamp          , method         , num_slices, num_vnfs_per_slice, seed, node, cpu_used, cpu_capacity, cpu_utilization, num_hosted_vnfs, num_unknown_cpu_vnfs
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    1,      2.0,         64.0,        0.03125 ,               2,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    2,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    3,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    5,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    6,      1.0,         64.0,        0.015625,               1,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,   11,      1.0,         64.0,        0.015625,               1,                    0
2026-02-04 14:44:03, A*             ,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    2,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    5,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    6,      4.0,         64.0,        0.0625  ,               4,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    7,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, ABO            ,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    1,      1.0,         64.0,        0.015625,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    2,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    3,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    4,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    5,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    6,      1.0,         64.0,        0.015625,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    7,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,    9,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, FABO           ,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    2,      4.0,         16.0,        0.25    ,               4,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    5,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    6,      4.0,         64.0,        0.0625  ,               4,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Best Fit       ,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    1,      4.0,         64.0,        0.0625  ,               4,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    2,      4.0,         16.0,        0.25    ,               4,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    5,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    6,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, First Fit      ,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    2,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    5,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    6,      4.0,         64.0,        0.0625  ,               4,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    7,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, Energy-Aware A*,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    1,      4.0,         64.0,        0.0625  ,               4,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    2,      4.0,         16.0,        0.25    ,               4,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    5,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    6,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:03, MILP_Gurobi    ,          4,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    1,      3.0,         64.0,        0.046875,               3,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    2,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    3,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    5,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    6,      3.0,         64.0,        0.046875,               3,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    7,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    8,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,   11,      2.0,         64.0,        0.03125 ,               2,                    0
2026-02-04 14:44:07, A*             ,          8,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    2,      3.0,         16.0,        0.1875  ,               3,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    5,      3.0,         16.0,        0.1875  ,               3,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    6,      8.0,         64.0,        0.125   ,               8,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    7,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, ABO            ,          8,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    1,      2.0,         64.0,        0.03125 ,               2,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    2,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    3,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    4,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    5,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    6,      2.0,         64.0,        0.03125 ,               2,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    7,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    8,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,    9,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,   10,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,   11,      1.0,         64.0,        0.015625,               1,                    0
2026-02-04 14:44:07, FABO           ,          8,                  2,    1,   12,      1.0,         16.0,        0.0625  ,               1,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    2,      8.0,         16.0,        0.5     ,               8,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    5,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    6,      8.0,         64.0,        0.125   ,               8,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Best Fit       ,          8,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    1,      8.0,         64.0,        0.125   ,               8,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    2,      8.0,         16.0,        0.5     ,               8,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    5,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    6,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, First Fit      ,          8,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    2,      3.0,         16.0,        0.1875  ,               3,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    5,      3.0,         16.0,        0.1875  ,               3,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    6,      8.0,         64.0,        0.125   ,               8,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    7,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, Energy-Aware A*,          8,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    2,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    5,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    6,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    7,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    8,      8.0,         16.0,        0.5     ,               8,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,   11,      8.0,         64.0,        0.125   ,               8,                    0
2026-02-04 14:44:07, MILP_Gurobi    ,          8,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    1,      6.0,         64.0,        0.09375 ,               6,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    2,      4.0,         16.0,        0.25    ,               4,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    3,      3.0,         16.0,        0.1875  ,               3,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    5,      3.0,         16.0,        0.1875  ,               3,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    6,      5.0,         64.0,        0.078125,               5,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    7,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    8,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,   10,      2.0,         16.0,        0.125   ,               2,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,   11,      5.0,         64.0,        0.078125,               5,                    0
2026-02-04 14:44:16, A*             ,         16,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    1,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    2,      6.0,         16.0,        0.375   ,               6,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    3,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    4,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    5,      5.0,         16.0,        0.3125  ,               5,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    6,     16.0,         64.0,        0.25    ,              16,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    7,      5.0,         16.0,        0.3125  ,               5,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    8,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,    9,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,   10,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,   11,      0.0,         64.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, ABO            ,         16,                  2,    1,   12,      0.0,         16.0,        0.0     ,               0,                    0
2026-02-04 14:44:16, FABO           ,         16,                  2,    1,    1,      5.0,         64.0,        0.078125,               5,                    0
2026-02-04 14:44:16, FABO           ,         16,                  2,    1,    2,      5.0,         16.0,        0.3125  ,               5,                    0
