timestamp,method,num_slices,num_vnfs_per_slice,seed,node,hosted_vnfs,num_hosted_vnfs
2026-02-10 14:41:48,A*,2,2,1,1,vnf0_0,1
2026-02-10 14:41:48,A*,2,2,1,2,vnf0_1,1
2026-02-10 14:41:48,A*,2,2,1,6,vnf1_0,1
2026-02-10 14:41:48,A*,2,2,1,5,vnf1_1,1
2026-02-10 14:41:48,ABO,2,2,1,6,"vnf0_0,vnf1_0",2
2026-02-10 14:41:48,ABO,2,2,1,2,vnf0_1,1
2026-02-10 14:41:48,ABO,2,2,1,5,vnf1_1,1
2026-02-10 14:41:48,FABO,2,2,1,1,vnf0_0,1
2026-02-10 14:41:48,FABO,2,2,1,2,vnf0_1,1
2026-02-10 14:41:48,FABO,2,2,1,3,vnf1_0,1
2026-02-10 14:41:48,FABO,2,2,1,4,vnf1_1,1
2026-02-10 14:41:48,Best Fit,2,2,1,6,"vnf0_0,vnf1_0",2
2026-02-10 14:41:48,Best Fit,2,2,1,2,"vnf0_1,vnf1_1",2
2026-02-10 14:41:48,First Fit,2,2,1,1,"vnf0_0,vnf1_0",2
2026-02-10 14:41:48,First Fit,2,2,1,2,"vnf0_1,vnf1_1",2
2026-02-10 14:41:48,Energy-Aware A*,2,2,1,2,vnf0_0,1
2026-02-10 14:41:48,Energy-Aware A*,2,2,1,6,"vnf0_1,vnf1_1",2
2026-02-10 14:41:48,Energy-Aware A*,2,2,1,5,vnf1_0,1
2026-02-10 14:41:48,MILP_Gurobi,2,2,1,2,"vnf0_0,vnf1_0",2
2026-02-10 14:41:48,MILP_Gurobi,2,2,1,6,"vnf0_1,vnf1_1",2
