timestamp,method,num_slices,num_vnfs_per_slice,seed,u,v,bw_used,bw_capacity,bw_utilization
2026-02-18 11:30:24,A*_EnergyAware,32,2,1,2,6,110.0,500.0,0.22
2026-02-18 11:30:24,A*_EnergyAware,32,2,1,5,6,110.0,500.0,0.22
2026-02-18 11:30:24,A*_EnergyAware,32,2,1,7,6,100.0,500.0,0.2
2026-02-18 11:30:24,MILP_Gurobi,32,2,1,1,2,10.0,1000.0,0.01
2026-02-18 11:30:24,MILP_Gurobi,32,2,1,2,6,10.0,500.0,0.02
2026-02-18 11:30:24,A*_EnergyAware,32,3,1,1,2,160.0,1000.0,0.16
2026-02-18 11:30:24,A*_EnergyAware,32,3,1,2,6,240.0,500.0,0.48
2026-02-18 11:30:24,A*_EnergyAware,32,3,1,5,6,80.0,500.0,0.16
2026-02-18 11:30:24,A*_EnergyAware,32,3,1,6,2,240.0,500.0,0.48
2026-02-18 11:30:24,A*_EnergyAware,32,3,1,2,1,240.0,1000.0,0.24
2026-02-18 11:30:24,A*_EnergyAware,32,3,1,7,6,80.0,500.0,0.16
2026-02-18 11:30:24,MILP_Gurobi,32,3,1,1,2,10.0,1000.0,0.01
2026-02-18 11:30:24,MILP_Gurobi,32,3,1,2,6,10.0,500.0,0.02
2026-02-18 11:30:24,MILP_Gurobi,32,3,1,6,7,15.0,500.0,0.03
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,5,6,240.0,500.0,0.48
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,6,2,240.0,500.0,0.48
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,2,1,240.0,1000.0,0.24
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,1,2,320.0,1000.0,0.32
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,7,6,160.0,500.0,0.32
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,5,8,80.0,1000.0,0.08
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,8,11,200.0,1000.0,0.2
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,11,8,280.0,1000.0,0.28
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,8,5,160.0,1000.0,0.16
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,6,7,120.0,500.0,0.24
2026-02-18 11:30:27,A*_EnergyAware,32,4,1,7,8,120.0,500.0,0.24
2026-02-18 11:30:27,MILP_Gurobi,32,4,1,1,2,10.0,1000.0,0.01
2026-02-18 11:30:27,MILP_Gurobi,32,4,1,2,6,10.0,500.0,0.02
2026-02-18 11:30:27,MILP_Gurobi,32,4,1,6,7,15.0,500.0,0.03
2026-02-18 11:30:27,MILP_Gurobi,32,4,1,7,8,15.0,500.0,0.03
2026-02-18 11:30:27,MILP_Gurobi,32,4,1,8,11,20.0,1000.0,0.02
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,2,6,160.0,500.0,0.32
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,6,5,240.0,500.0,0.48
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,5,8,240.0,1000.0,0.24
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,8,11,240.0,1000.0,0.24
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,11,8,320.0,1000.0,0.32
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,8,5,400.0,1000.0,0.4
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,7,10,160.0,1000.0,0.16
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,10,12,160.0,1000.0,0.16
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,12,3,160.0,500.0,0.32
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,3,12,240.0,500.0,0.48
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,12,10,320.0,1000.0,0.32
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,10,7,400.0,1000.0,0.4
2026-02-18 11:30:37,A*_EnergyAware,32,5,1,7,6,400.0,500.0,0.8
2026-02-18 11:30:37,MILP_Gurobi,32,5,1,1,2,10.0,1000.0,0.01
2026-02-18 11:30:37,MILP_Gurobi,32,5,1,2,6,10.0,500.0,0.02
2026-02-18 11:30:37,MILP_Gurobi,32,5,1,6,7,15.0,500.0,0.03
2026-02-18 11:30:37,MILP_Gurobi,32,5,1,7,8,20.0,500.0,0.04
2026-02-18 11:30:37,MILP_Gurobi,32,5,1,8,11,25.0,1000.0,0.025
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,5,8,120.0,1000.0,0.12
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,8,11,170.0,1000.0,0.17
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,11,8,245.0,1000.0,0.245
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,8,5,210.0,1000.0,0.21
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,5,6,320.0,500.0,0.64
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,6,2,190.0,500.0,0.38
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,2,1,255.0,1000.0,0.255
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,1,2,325.0,1000.0,0.325
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,2,6,305.0,500.0,0.61
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,2,4,155.0,500.0,0.31
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,4,3,30.0,500.0,0.06
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,3,11,75.0,500.0,0.15
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,11,3,75.0,500.0,0.15
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,3,4,80.0,500.0,0.16
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,4,2,105.0,500.0,0.21
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,6,5,120.0,500.0,0.24
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,5,4,120.0,500.0,0.24
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,4,5,225.0,500.0,0.45
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,7,6,470.0,500.0,0.94
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,7,10,150.0,1000.0,0.15
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,10,12,170.0,1000.0,0.17
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,12,3,120.0,500.0,0.24
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,3,1,100.0,250.0,0.4
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,1,3,150.0,250.0,0.6
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,3,12,200.0,500.0,0.4
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,12,10,315.0,1000.0,0.315
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,10,7,360.0,1000.0,0.36
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,9,8,30.0,1000.0,0.03
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,8,9,75.0,1000.0,0.075
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,9,7,95.0,1000.0,0.095
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,7,8,20.0,500.0,0.04
2026-02-18 11:30:49,A*_EnergyAware,32,6,1,8,7,40.0,500.0,0.08
2026-02-18 11:30:49,MILP_Gurobi,32,6,1,1,2,10.0,1000.0,0.01
2026-02-18 11:30:49,MILP_Gurobi,32,6,1,2,6,10.0,500.0,0.02
2026-02-18 11:30:49,MILP_Gurobi,32,6,1,6,7,15.0,500.0,0.03
2026-02-18 11:30:49,MILP_Gurobi,32,6,1,7,9,20.0,1000.0,0.02
2026-02-18 11:30:49,MILP_Gurobi,32,6,1,9,10,25.0,500.0,0.05
2026-02-18 11:30:49,MILP_Gurobi,32,6,1,10,11,30.0,500.0,0.06
