timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,entry_nodes_used,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",A*,8,14.834999999999999,120.0,8.0,0.04450678825378418
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",ABO,8,18.14625,135.0,11.0,0.007283687591552734
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",FABO,8,22.975625000000004,120.0,17.0,0.013614177703857422
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",Best Fit,8,10.524999999999999,240.0,19.0,0.05035519599914551
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",First Fit,8,11.344999999999999,240.0,26.0,0.00516963005065918
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",Energy-Aware A*,8,11.790000000000001,135.0,9.0,0.041074514389038086
2026-05-19 13:22:14,8,2,16,1,,"3,10,2,5,2,8,8,8",MILP_Gurobi,8,9.97,195.0,17.0,5.214938163757324
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",A*,16,21.746875000000003,240.0,16.0,0.042208194732666016
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",ABO,16,24.491250000000008,315.0,27.0,0.006357431411743164
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",FABO,16,30.919375000000013,240.0,35.0,0.011829614639282227
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Best Fit,16,14.155,480.0,41.0,0.04591012001037598
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",First Fit,16,14.569999999999999,480.0,51.0,0.00491642951965332
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Energy-Aware A*,16,16.655,315.0,21.0,0.19281959533691406
2026-05-19 13:22:20,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",MILP_Gurobi,16,13.015,405.0,37.0,30.112830877304077
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",A*,32,31.619375000000005,480.0,32.0,0.08375430107116699
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",ABO,32,32.23937500000001,705.0,65.0,0.013352632522583008
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",FABO,32,36.82000000000001,480.0,66.0,0.023604631423950195
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Best Fit,32,29.1,960.0,85.0,0.1004939079284668
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",First Fit,32,25.814999999999994,960.0,119.0,0.008384943008422852
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Energy-Aware A*,32,22.31,630.0,42.0,0.08580136299133301
2026-05-19 13:22:50,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",MILP_Gurobi,32,20.191875000000003,750.0,82.0,180.34556412696838
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",A*,64,40.58375000000001,960.0,64.0,0.14483928680419922
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",ABO,64,44.687500000000014,1410.0,123.0,0.023602724075317383
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",FABO,64,44.57062500000001,960.0,120.0,0.044384002685546875
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",Best Fit,64,52.050000000000004,1920.0,172.0,0.13371777534484863
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",First Fit,58,41.791875000000005,1740.0,229.0,0.02298903465270996
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",Energy-Aware A*,64,37.010000000000005,1350.0,90.0,0.13952875137329102
2026-05-19 13:25:51,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",MILP_Gurobi,64,25.815,1665.0,228.0,164.9694323539734
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",A*,8,24.154999999999994,280.0,16.0,0.039604902267456055
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",ABO,8,22.232499999999998,295.0,20.0,0.006746530532836914
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",FABO,8,25.121875,280.0,23.0,0.018449068069458008
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",Best Fit,8,21.055,400.0,32.0,0.04271221160888672
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",First Fit,8,15.144999999999998,400.0,42.0,0.0044078826904296875
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",Energy-Aware A*,8,16.920624999999994,310.0,18.0,0.12804841995239258
2026-05-19 13:28:36,8,3,24,1,,"3,10,2,5,2,8,8,8",MILP_Gurobi,8,13.299999999999999,340.0,26.0,25.42594861984253
2026-05-19 13:29:02,16,3,48,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",A*,16,32.14937499999999,560.0,32.0,0.06196475028991699
2026-05-19 13:29:02,16,3,48,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",ABO,16,29.693749999999998,620.0,46.0,0.009077072143554688
2026-05-19 13:29:02,16,3,48,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",FABO,16,39.076249999999995,560.0,47.0,0.02902984619140625
2026-05-19 13:29:02,16,3,48,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Best Fit,16,32.875,800.0,59.0,0.06201362609863281
2026-05-19 13:29:02,16,3,48,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",First Fit,16,22.674999999999997,800.0,76.0,0.006184816360473633
2026-05-19 13:29:02,16,3,48,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Energy-Aware A*,16,22.671875,620.0,36.0,0.18416810035705566
