num_slices,num_vnfs_per_slice,max_accepted_in_scenario,method,total_energy,total_latency,runtime_sec,total_bandwidth,accepted,energy_per_accepted,latency_per_accepted,accepted_round,energy_norm_to_max_accept,gain_energy_norm_vs_worst_%,acceptance_ratio_%,acceptance_gap
6,4,6,Energy-Aware A*,8.855919377316352,52.058888576010034,4.476688861846924,900.0,6.0,1.4759865628860587,8.676481429335006,6.0,8.855919377316352,78.58877611194762,100.0,0.0
6,4,6,A*,15.686789975749424,47.80481801463552,0.3753187656402588,1100.0,6.0,2.614464995958237,7.96746966910592,6.0,15.686789975749424,62.07357384983243,100.0,0.0
6,4,6,ABO,16.591407552146553,49.103500954743495,1.745858907699585,900.0,6.0,2.7652345920244255,8.183916825790583,6.0,16.591407552146553,59.88645259950599,100.0,0.0
6,4,6,FABO,14.570221299627368,39.343186359472725,3.475034236907959,830.0,4.0,3.642555324906842,9.835796589868181,4.0,21.85533194944105,47.159703518101445,66.66666666666666,2.0
6,4,6,First Fit,28.86752587474874,319.2122723571864,0.0050992965698242,3380.0,6.0,4.811254312458123,53.2020453928644,6.0,28.86752587474874,30.2061103693457,100.0,0.0
6,4,6,Best Fit,41.3611077237767,328.0605848161152,0.003464937210083,3650.0,6.0,6.893517953962783,54.676764136019194,6.0,41.3611077237767,0.0,100.0,0.0
8,2,8,ABO,5.028113038503286,16.109655092003578,0.4077186584472656,320.0,8.0,0.6285141298129108,2.0137068865004473,8.0,5.028113038503286,78.27790449837461,100.0,0.0
8,2,8,Energy-Aware A*,6.777287456003768,10.411674149059351,0.3760721683502197,320.0,8.0,0.847160932000471,1.301459268632419,8.0,6.777287456003768,70.7212458761461,100.0,0.0
8,2,8,A*,7.027562650170275,9.62605861470683,0.0622718334197998,320.0,8.0,0.8784453312712843,1.2032573268383537,8.0,7.027562650170275,69.64002482408499,100.0,0.0
8,2,8,FABO,6.514056519251644,12.082241319002684,0.3255295753479004,160.0,4.0,1.628514129812911,3.020560329750671,4.0,13.028113038503289,43.71687480745677,50.0,4.0
8,2,8,First Fit,14.123805927713349,247.0984318964658,0.0023446083068847,1440.0,8.0,1.7654757409641686,30.887303987058225,8.0,14.123805927713349,38.983340497942216,100.0,0.0
8,2,8,Best Fit,23.147458485886176,227.6505497583566,0.0039060115814208,1720.0,8.0,2.893432310735772,28.456318719794574,8.0,23.147458485886176,0.0,100.0,0.0
8,3,8,Energy-Aware A*,6.934523251273204,49.805149321682464,1.270474195480347,720.0,8.0,0.8668154064091504,6.225643665210308,8.0,6.934523251273204,84.2365769065164,100.0,0.0
8,3,8,A*,13.397563762899525,40.17969001697816,0.1806216239929199,1000.0,8.0,1.6746954703624406,5.02246125212227,8.0,13.397563762899525,69.5449191870928,100.0,0.0
8,3,8,ABO,15.092982604436523,41.697606842872304,0.9130194187164308,720.0,8.0,1.8866228255545654,5.212200855359038,8.0,15.092982604436523,65.69092612204618,100.0,0.0
8,3,8,FABO,11.9325287738395,28.707218046626927,0.8063323497772217,670.0,6.0,1.9887547956399168,4.784536341104488,6.0,15.910038365119334,63.83361089215687,75.0,2.0
8,3,8,First Fit,27.726548887834383,398.244603250061,0.0033488273620605,3730.0,8.0,3.465818610979298,49.780575406257626,8.0,27.726548887834383,36.97254948841022,100.0,0.0
8,3,8,Best Fit,43.99122709673287,534.4737743756589,0.0040578842163085,4860.0,8.0,5.498903387091609,66.80922179695736,8.0,43.99122709673287,0.0,100.0,0.0
8,4,8,Energy-Aware A*,9.474559169755135,69.41185143468005,6.1099817752838135,1200.0,8.0,1.184319896219392,8.676481429335006,8.0,9.474559169755135,79.42982974363363,100.0,0.0
8,4,8,ABO,17.343763870575984,70.4838775864144,2.2759995460510254,1300.0,8.0,2.167970483821998,8.8104846983018,8.0,17.343763870575984,62.345036923424026,100.0,0.0
8,4,8,A*,18.24997618872892,68.62940850876998,0.5900180339813232,1480.0,8.0,2.281247023591115,8.578676063596248,8.0,18.24997618872892,60.37756367861826,100.0,0.0
8,4,8,FABO,21.224616032602174,60.44566992237541,3.893242835998535,1180.0,6.0,3.5374360054336957,10.074278320395901,6.0,28.299488043469566,38.55911638818565,75.0,2.0
8,4,8,First Fit,29.90634074990056,411.7778940222357,0.0044596195220947,4200.0,8.0,3.73829259373757,51.472236752779466,8.0,29.90634074990056,35.070486135740566,100.0,0.0
8,4,8,Best Fit,46.05970223714021,419.3938575648676,0.0057153701782226,4350.0,8.0,5.757462779642526,52.42423219560845,8.0,46.05970223714021,0.0,100.0,0.0
10,2,10,Energy-Aware A*,7.284178118546336,12.818188802736058,0.4656362533569336,400.0,10.0,0.7284178118546336,1.281818880273606,10.0,7.284178118546336,69.52766669661284,100.0,0.0
10,2,10,A*,7.40931571562959,12.425381035559798,0.0792160034179687,400.0,10.0,0.740931571562959,1.24253810355598,10.0,7.40931571562959,69.00417118276798,100.0,0.0
10,2,10,ABO,8.409659822285336,27.30816889698544,0.493520975112915,400.0,10.0,0.8409659822285336,2.730816889698544,10.0,8.409659822285336,64.81937249443274,100.0,0.0
10,2,10,FABO,8.895809584710959,17.680886160708617,0.3966305255889892,240.0,6.0,1.4826349307851598,2.9468143601181027,6.0,14.826349307851599,37.97605571574635,60.0,4.0
10,2,10,First Fit,17.52650712302011,315.8378063882882,0.0032362937927246,1760.0,10.0,1.752650712302011,31.58378063882882,10.0,17.52650712302011,26.6803257683874,100.0,0.0
10,2,10,Best Fit,23.90423485469247,266.8173374442913,0.0035443305969238,1800.0,10.0,2.3904234854692468,26.68173374442913,10.0,23.90423485469247,0.0,100.0,0.0
10,3,10,Energy-Aware A*,9.23736933097011,67.15811218035248,1.7818915843963623,980.0,10.0,0.9237369330970109,6.715811218035247,10.0,9.23736933097011,82.41916839376144,100.0,0.0
10,3,10,A*,13.981681148647684,55.507393841266726,0.2324812412261963,1260.0,10.0,1.3981681148647684,5.550739384126673,10.0,13.981681148647684,73.38965531860138,100.0,0.0
10,3,10,ABO,15.38952203525234,62.522197337006766,1.2431747913360596,900.0,10.0,1.5389522035252339,6.252219733700676,10.0,15.38952203525234,70.71021134825027,100.0,0.0
10,3,10,FABO,19.36948064939184,46.78336520583844,1.065624475479126,850.0,8.0,2.42118508117398,5.847920650729805,8.0,24.2118508117398,53.91929706984394,80.0,2.0
10,3,10,First Fit,29.250051382808003,435.6442729582253,0.00431489944458,4010.0,10.0,2.9250051382808,43.56442729582253,10.0,29.250051382808003,44.33044631972428,100.0,0.0
10,3,10,Best Fit,52.54227750917211,592.9138966186731,0.0042884349822998,5040.0,10.0,5.254227750917211,59.29138966186731,10.0,52.54227750917211,0.0,100.0,0.0
10,4,10,Energy-Aware A*,16.08473549403099,93.9022656195586,9.319809198379517,1580.0,10.0,1.608473549403099,9.39022656195586,10.0,16.08473549403099,75.3976918723762,100.0,0.0
10,4,10,A*,18.813162401708414,89.45399900290444,0.6062440872192383,1860.0,10.0,1.8813162401708414,8.945399900290443,10.0,18.813162401708414,71.22444329696197,100.0,0.0
10,4,10,ABO,20.12317126221109,94.34565999725432,2.9093165397644043,1650.0,10.0,2.012317126221109,9.434565999725432,10.0,20.12317126221109,69.22072731120863,100.0,0.0
10,4,10,FABO,24.00402342423729,84.30745233321534,4.502663373947144,1530.0,8.0,3.000502928029661,10.538431541651917,8.0,30.00502928029661,54.10599223057334,80.0,2.0
10,4,10,First Fit,33.93559746589313,453.3771594224645,0.0053305625915527,4550.0,10.0,3.3935597465893133,45.33771594224645,10.0,33.93559746589313,48.09401586611485,100.0,0.0
10,4,10,Best Fit,65.37896936576793,631.3177906638514,0.0062329769134521,5850.0,10.0,6.537896936576793,63.131779066385135,10.0,65.37896936576793,0.0,100.0,0.0
12,2,12,A*,7.791068781088905,15.224703456412763,0.0985405445098877,480.0,12.0,0.6492557317574087,1.2687252880343969,12.0,7.791068781088905,72.19328312838033,100.0,0.0
12,2,12,Energy-Aware A*,7.791068781088905,15.224703456412763,0.547081708908081,480.0,12.0,0.6492557317574087,1.2687252880343969,12.0,7.791068781088905,72.19328312838033,100.0,0.0
12,2,12,ABO,8.791206606067389,38.5066827019673,0.5914385318756104,480.0,12.0,0.7326005505056158,3.2088902251639415,12.0,8.791206606067389,68.62374085976654,100.0,0.0
12,2,12,FABO,9.277562650170273,23.279531002414554,0.4464550018310547,320.0,8.0,1.159695331271284,2.9099413753018193,8.0,13.916343975255408,50.33186746505485,66.66666666666666,4.0
12,2,12,First Fit,17.929208318326868,384.5771808801106,0.0040876865386962,2080.0,12.0,1.4941006931939056,32.048098406675884,12.0,17.929208318326868,36.00975251943237,100.0,0.0
12,2,12,Best Fit,28.018657567735705,356.15603663510296,0.0041477680206298,2240.0,12.0,2.334888130644642,29.679669719591914,12.0,28.018657567735705,0.0,100.0,0.0
12,3,12,Energy-Aware A*,9.540215410667017,84.51107503902249,2.349323511123657,1240.0,12.0,0.795017950888918,7.0425895865852075,12.0,9.540215410667017,82.36341564251306,100.0,0.0
12,3,12,ABO,15.686061466068152,83.34678783114123,1.5323684215545654,1080.0,12.0,1.3071717888390126,6.945565652595103,12.0,15.686061466068152,71.00185536966886,100.0,0.0
12,3,12,A*,18.42516288137022,71.84772718274601,0.2686953544616699,1520.0,12.0,1.535430240114185,5.987310598562168,12.0,18.42516288137022,65.93819683627005,100.0,0.0
12,3,12,FABO,19.66602008020765,67.6079556999729,1.363107204437256,1030.0,10.0,1.9666020080207651,6.76079556999729,10.0,23.59922409624918,56.37313324399693,83.33333333333334,2.0
12,3,12,First Fit,29.773553877781623,473.0439426663896,0.0051021575927734,4290.0,12.0,2.4811294898151353,39.42032855553247,12.0,29.773553877781623,44.95891633635927,100.0,0.0
12,3,12,Best Fit,54.09332792161133,651.3540188616875,0.0062940120697021,5220.0,12.0,4.5077773268009445,54.27950157180729,12.0,54.09332792161133,0.0,100.0,0.0
12,4,12,A*,19.376348614687917,110.2785894970389,0.6947603225708008,2240.0,12.0,1.6146957178906598,9.189882458086574,12.0,19.376348614687917,72.52444988508928,100.0,0.0
12,4,12,Energy-Aware A*,20.86682078516194,125.95169587149584,12.423086881637571,1960.0,12.0,1.7389017320968285,10.495974655957987,12.0,20.86682078516194,70.4109689796262,100.0,0.0
12,4,12,ABO,20.92962972705188,120.68884818726328,3.7160966396331783,1950.0,12.0,1.7441358105876565,10.057404015605274,12.0,20.92962972705188,70.32190626379268,100.0,0.0
12,4,12,FABO,24.810481889078076,110.6506405232243,5.170047760009766,1830.0,10.0,2.4810481889078075,11.06506405232243,10.0,29.77257826689369,57.78265644941718,83.33333333333334,2.0
12,4,12,First Fit,34.96047880471569,496.3766980939047,0.0062146186828613,4850.0,12.0,2.9133732337263076,41.364724841158726,12.0,34.96047880471569,50.426243533206005,100.0,0.0
12,4,12,Best Fit,70.52214981556477,811.0990864220449,0.0068895816802978,7180.0,12.0,5.876845817963731,67.59159053517041,12.0,70.52214981556477,0.0,100.0,0.0
16,2,16,ABO,9.554300173631493,60.90371031193102,0.7918832302093506,640.0,16.0,0.5971437608519683,3.806481894495689,16.0,9.554300173631493,75.0938327963112,100.0,0.0
16,2,16,Energy-Aware A*,10.192579307781912,40.127278117254,0.8044052124023438,800.0,16.0,0.6370362067363695,2.507954882328375,16.0,10.192579307781912,73.42996557957359,100.0,0.0
16,2,16,A*,10.56766847957164,37.62173106637648,0.1255488395690918,800.0,16.0,0.6604792799732275,2.35135819164853,16.0,10.56766847957164,72.45218243909085,100.0,0.0
16,2,16,FABO,12.040656217734377,45.67655861237827,0.6501114368438721,480.0,12.0,1.0033880181445314,3.806379884364856,12.0,16.054208290312502,58.14986040475307,75.0,4.0
16,2,16,First Fit,18.734610708940387,522.0559298637553,0.0067756175994873,2720.0,16.0,1.1709131693087742,32.628495616484706,16.0,18.734610708940387,51.16258246724783,100.0,0.0
16,2,16,Best Fit,38.36118217425454,542.3815517365433,0.0052883625030517,3360.0,16.0,2.3975738858909086,33.89884698353396,16.0,38.36118217425454,0.0,100.0,0.0
16,3,16,Energy-Aware A*,10.14590757006083,119.21700075636252,3.269260168075561,1760.0,16.0,0.6341192231288019,7.451062547272658,16.0,10.14590757006083,84.93742123399156,100.0,0.0
16,3,16,ABO,16.27914032769978,124.99596881941014,2.1434969902038574,1440.0,16.0,1.0174462704812361,7.812248051213134,16.0,16.27914032769978,75.83204540987036,100.0,0.0
16,3,16,A*,19.030855040764035,106.55365290008604,0.3542003631591797,2040.0,16.0,1.1894284400477522,6.659603306255377,16.0,19.030855040764035,71.7468594054737,100.0,0.0
16,3,16,FABO,20.259098941839277,109.2571366882418,1.9542701244354248,1390.0,14.0,1.4470784958456626,7.8040811920172715,14.0,23.153255933530602,65.62675750984923,87.5,2.0
16,3,16,First Fit,31.80789686999265,543.6442984514387,0.0075526237487792,4700.0,16.0,1.9879935543745406,33.977768653214916,16.0,31.80789686999265,52.778107953681506,100.0,0.0
16,3,16,Best Fit,67.35837022115349,1027.6987609998646,0.0103554725646972,8820.0,16.0,4.209898138822093,64.23117256249154,16.0,67.35837022115349,0.0,100.0,0.0
16,4,16,A*,22.50558273551029,152.03211916079636,0.9202148914337158,3000.0,16.0,1.4065989209693932,9.502007447549772,16.0,22.50558273551029,74.18015838407068,100.0,0.0
16,4,16,Energy-Aware A*,24.222787150992414,179.84107719738694,19.34371042251587,2720.0,16.0,1.5139241969370258,11.240067324836684,16.0,24.222787150992414,72.21007182594906,100.0,0.0
16,4,16,ABO,24.5773068157738,176.86237051112158,5.226176261901856,2550.0,16.0,1.5360816759858624,11.053898156945099,16.0,24.5773068157738,71.80334422853632,100.0,0.0
16,4,16,FABO,28.458158977799997,166.8241628470826,7.185765743255615,2430.0,14.0,2.0327256412714285,11.91601163193447,14.0,32.52361026034285,62.686837502978086,87.5,2.0
16,4,16,First Fit,50.0536705998728,610.8912597544244,0.0096039772033691,5960.0,16.0,3.12835441249205,38.18070373465152,16.0,50.0536705998728,42.57523289341699,100.0,0.0
16,4,16,Best Fit,87.1639070071819,889.5805116728419,0.0106418132781982,8760.0,16.0,5.447744187948869,55.59878197955262,16.0,87.1639070071819,0.0,100.0,0.0
18,2,18,ABO,11.74830237151868,73.35499764235163,0.9379339218139648,720.0,18.0,0.6526834650843711,4.075277646797313,18.0,11.74830237151868,72.76254832891911,100.0,0.0
18,2,18,Energy-Aware A*,12.293001960862236,57.480240975924005,0.9004175662994385,880.0,18.0,0.6829445533812354,3.193346720884667,18.0,12.293001960862236,71.49970810989564,100.0,0.0
18,2,18,A*,12.824322508777072,52.94943489066506,0.1703817844390869,880.0,18.0,0.7124623615987262,2.9416352717036145,18.0,12.824322508777072,70.26788607399311,100.0,0.0
18,2,18,FABO,12.422203001516428,56.87507241736014,0.7580099105834961,560.0,14.0,0.8873002143940305,4.0625051726685815,14.0,15.97140385909255,62.97164245738477,77.77777777777779,4.0
18,2,18,First Fit,20.86654412473088,547.004312241499,0.0061917304992675,2800.0,18.0,1.1592524513739377,30.38912845786105,18.0,20.86654412473088,51.6226711599044,100.0,0.0
18,2,18,Best Fit,43.1328984568418,593.7325087725893,0.0062513351440429,3440.0,18.0,2.396272136491211,32.98513937625496,18.0,43.1328984568418,0.0,100.0,0.0
18,3,18,Energy-Aware A*,14.443639373736389,140.09376558824124,4.632784366607666,1940.0,18.0,0.8024244096520216,7.782986977124513,18.0,14.443639373736389,81.51439054377407,100.0,0.0
18,3,18,ABO,18.76359833950989,147.2928996788498,2.7649037837982178,1620.0,18.0,1.0424221299727716,8.182938871047211,18.0,18.76359833950989,75.98551570538544,100.0,0.0
18,3,18,A*,21.327394471579844,127.3782433942205,0.4390363693237304,2220.0,18.0,1.1848552484211023,7.0765690774566945,18.0,21.327394471579844,72.70425585137623,100.0,0.0
18,3,18,FABO,20.55563837265509,130.08172718237628,2.4167516231536865,1570.0,16.0,1.284727398290943,8.130107948898518,16.0,23.125093169236976,70.40348142846435,88.88888888888889,2.0
18,3,18,First Fit,32.32295803314213,578.24464573875,0.0095484256744384,4880.0,18.0,1.7957198907301182,32.12470254104167,18.0,32.32295803314213,58.63164655321371,100.0,0.0
18,3,18,Best Fit,78.13450461527408,1161.7952430881437,0.0128288269042968,9670.0,18.0,4.3408058119596715,64.54418017156354,18.0,78.13450461527408,0.0,100.0,0.0
18,4,18,A*,27.50102656581044,178.09189020029862,1.0807361602783203,3300.0,18.0,1.5278348092116911,9.89399390001659,18.0,27.50102656581044,69.26289134925015,100.0,0.0
18,4,18,ABO,28.38363540961429,205.81643965259047,6.166712045669556,2890.0,18.0,1.5768686338674605,11.434246647366137,18.0,28.38363540961429,68.27642475815068,100.0,0.0
18,4,18,Energy-Aware A*,29.800300959390444,220.0147752072562,25.56213855743408,3020.0,18.0,1.6555722755216913,12.223043067069788,18.0,29.800300959390444,66.69305830377334,100.0,0.0
18,4,18,FABO,32.26448757164049,195.77823198855148,8.082438468933105,2770.0,16.0,2.0165304732275304,12.236139499284468,16.0,36.297548518095546,59.43127105140164,88.88888888888889,2.0
18,4,18,First Fit,52.50061879215972,668.5147907006765,0.0107097625732421,6780.0,18.0,2.916701044008873,37.139710594482025,18.0,52.50061879215972,41.32156411745,100.0,0.0
18,4,18,Best Fit,89.47174205059638,925.7327350655804,0.0105512142181396,9420.0,18.0,4.970652336144243,51.42959639253225,18.0,89.47174205059638,0.0,100.0,0.0
20,2,20,ABO,11.94230456940587,85.80628497277226,1.0232250690460205,800.0,20.0,0.5971152284702935,4.290314248638613,20.0,11.94230456940587,72.79943204083979,100.0,0.0
20,2,20,Energy-Aware A*,12.393424613942557,74.83320383459402,1.0454819202423096,960.0,20.0,0.6196712306971278,3.741660191729701,20.0,12.393424613942557,71.77193174909586,100.0,0.0
20,2,20,A*,13.080976537982508,68.27713871495362,0.1760404109954834,960.0,20.0,0.6540488268991254,3.413856935747681,20.0,13.080976537982508,70.2059188638433,100.0,0.0
20,2,20,FABO,12.80374978529848,68.073586222342,0.8624801635742188,640.0,16.0,0.800234361581155,4.254599138896375,16.0,16.0046872316231,63.54668563518927,80.0,4.0
20,2,20,First Fit,20.99847754052137,571.9526946192427,0.0080127716064453,2880.0,20.0,1.0499238770260686,28.597634730962135,20.0,20.99847754052137,52.17250472382931,100.0,0.0
20,2,20,Best Fit,43.90461473942906,645.0834658086353,0.0079624652862548,3520.0,20.0,2.1952307369714528,32.254173290431766,20.0,43.90461473942906,0.0,100.0,0.0
20,3,20,Energy-Aware A*,14.741371177411946,160.97053042011996,5.778383493423462,2120.0,20.0,0.7370685588705973,8.048526521005998,20.0,14.741371177411946,81.55268014353024,100.0,0.0
20,3,20,ABO,20.141918771917048,170.5894741733691,3.129367589950561,1840.0,20.0,1.0070959385958524,8.529473708668455,20.0,20.141918771917048,74.79444661986867,100.0,0.0
20,3,20,A*,21.62393390239566,148.20283388835497,0.471426248550415,2400.0,20.0,1.081196695119783,7.4101416944177485,20.0,21.62393390239566,72.93985610620204,100.0,0.0
20,3,20,FABO,22.94613709396805,151.64248785916334,2.766535758972168,1750.0,18.0,1.2747853941093361,8.424582658842407,18.0,25.495707882186725,68.09472656176693,90.0,2.0
20,3,20,First Fit,36.857551325244806,615.7998699750027,0.0097043514251708,5260.0,20.0,1.8428775662622403,30.789993498750135,20.0,36.857551325244806,53.87654036790816,100.0,0.0
20,3,20,Best Fit,79.91063900939473,1295.8917251764224,0.0114152431488037,10520.0,20.0,3.9955319504697364,64.79458625882111,20.0,79.91063900939473,0.0,100.0,0.0
20,4,20,A*,28.496470396110592,204.1516612398009,1.3092868328094482,3600.0,20.0,1.4248235198055297,10.207583061990045,20.0,28.496470396110592,71.17673069780153,100.0,0.0
20,4,20,Energy-Aware A*,31.827610023709934,254.6164108751894,30.059574365615845,3320.0,20.0,1.5913805011854967,12.730820543759469,20.0,31.827610023709934,67.8073893992165,100.0,0.0
20,4,20,ABO,35.55374599266903,239.17206129242007,7.093205213546753,3230.0,20.0,1.7776872996334514,11.958603064621004,20.0,35.55374599266903,64.03852192205083,100.0,0.0
20,4,20,FABO,35.955050280672786,228.36549000260572,8.646152019500732,3170.0,18.0,1.9975027933707104,12.686971666811429,18.0,39.95005586741421,59.59179495220863,90.0,2.0
20,4,20,First Fit,54.521994875296485,715.7116233168573,0.0117480754852294,7420.0,20.0,2.7260997437648244,35.78558116584286,20.0,54.521994875296485,44.852744240274575,100.0,0.0
20,4,20,Best Fit,98.8661976451681,1024.5798345234,0.0123443603515625,10470.0,20.0,4.943309882258405,51.22899172617,20.0,98.8661976451681,0.0,100.0,0.0
32,2,32,Energy-Aware A*,12.995960532424492,178.9509809866141,2.0422866344451904,1440.0,32.0,0.4061237666382654,5.592218155831691,32.0,12.995960532424492,80.18384461283809,100.0,0.0
32,2,32,ABO,14.731999577501536,180.12071106829353,1.5905284881591797,1280.0,32.0,0.460374986796923,5.628772220884173,32.0,14.731999577501536,77.53674366253924,100.0,0.0
32,2,32,A*,16.995975208714665,168.34439779821082,0.2892963886260986,1440.0,32.0,0.5311242252723333,5.260762431194088,32.0,16.995975208714665,74.08464846811826,100.0,0.0
32,2,32,FABO,17.59344479339415,162.38801231786329,1.4135828018188477,1120.0,28.0,0.628337314049791,5.799571868495117,28.0,20.10679404959331,69.34129230153394,87.5,4.0
32,2,32,First Fit,21.79007803526433,721.6429888857047,0.0142068862915039,3360.0,32.0,0.6809399386020103,22.55134340267827,32.0,21.79007803526433,66.77463191982876,100.0,0.0
32,2,32,Best Fit,65.58265353956622,1214.2640892484217,0.0171151161193847,6520.0,32.0,2.0494579231114445,37.94575278901318,32.0,65.58265353956622,0.0,100.0,0.0
32,3,32,A*,26.503091642086407,274.14741872453567,0.8550534248352051,3480.0,32.0,0.8282216138152002,8.56710683514174,32.0,26.503091642086407,78.33183661209843,100.0,0.0
32,3,32,Energy-Aware A*,30.322205954824664,327.5551121870901,13.38920521736145,3200.0,32.0,0.9475689360882708,10.236097255846566,32.0,30.322205954824664,75.2094388917481,100.0,0.0
32,3,32,ABO,31.942132286473964,322.39070813730063,5.722533941268921,3170.0,32.0,0.9981916339523114,10.074709629290645,32.0,31.942132286473964,73.88503384102559,100.0,0.0
32,3,32,FABO,30.698908185748746,299.4905832847984,5.2842161655426025,3070.0,30.0,1.0232969395249583,9.983019442826613,30.0,32.745502064798664,73.2282218791336,93.75,2.0
