num_slices,num_vnfs_per_slice,max_accepted_in_scenario,method,total_energy,total_latency,runtime_sec,total_bandwidth,accepted,energy_per_accepted,latency_per_accepted,accepted_round,gain_energy_vs_worst_%,gain_latency_vs_worst_%,gain_runtime_vs_worst_%,gain_energy_vs_baseline_%,gain_latency_vs_baseline_%,gain_runtime_vs_baseline_%
6,3,6,First Fit,25.20761690770232,318.13026891543234,0.0030381679534912,3150.0,6.0,4.201269484617053,53.02171148590539,6.0,39.420994010514306,18.26424806761969,99.67777939608733,-133.11362565190691,-1180.0999745002794,97.78403804853448
6,3,6,Best Fit,41.61114316084593,389.2180121847051,0.0028638839721679,3780.0,6.0,6.935190526807655,64.86966869745085,6.0,0.0,0.0,99.69626352552783,-284.80926163160706,-1466.1444890839216,97.91115632417772
6,4,6,Energy-Aware A*,8.855919377316352,52.058888576010034,4.476688861846924,900.0,6.0,1.4759865628860587,8.676481429335006,6.0,78.58877611194762,84.13131873029181,0.0,43.54536912263806,-8.898832247561577,-1092.7697924216793
6,4,6,A*,15.686789975749424,47.80481801463552,0.3753187656402588,1100.0,6.0,2.614464995958237,7.96746966910592,6.0,62.07357384983243,85.42805194307901,91.61615253543853,0.0,0.0,0.0
6,4,6,ABO,16.591407552146553,49.103500954743495,1.745858907699585,900.0,6.0,2.7652345920244255,8.183916825790583,6.0,59.88645259950599,85.03218514279396,61.00111127715708,-5.766747548705623,-2.716636092433987,-365.1669640662152
6,4,6,First Fit,28.86752587474874,319.2122723571864,0.0050992965698242,3380.0,6.0,4.811254312458123,53.2020453928644,6.0,30.2061103693457,2.6971580459409465,99.88609222737628,-84.02443023318172,-567.7407960416439,98.64134249692384
6,4,6,Best Fit,41.3611077237767,328.0605848161152,0.003464937210083,3650.0,6.0,6.893517953962783,54.676764136019194,6.0,0.0,0.0,99.92260044606599,-163.66839734399326,-586.2500443274962,99.076801501206
8,2,8,ABO,5.028113038503286,16.109655092003578,0.4077186584472656,320.0,8.0,0.6285141298129108,2.0137068865004473,8.0,78.27790449837461,93.48047052813612,0.0,28.451537342303773,-67.35463325967096,-554.7400904332911
8,2,8,Energy-Aware A*,6.777287456003768,10.411674149059351,0.3760721683502197,320.0,8.0,0.847160932000471,1.301459268632419,8.0,70.7212458761461,95.78642645801094,7.761844949055492,3.561337075528486,-8.161341685082268,-503.9201797945534
8,2,8,A*,7.027562650170275,9.62605861470683,0.0622718334197998,320.0,8.0,0.8784453312712843,1.2032573268383537,8.0,69.64002482408499,96.10436272669665,84.72676387758348,0.0,0.0,0.0
8,2,8,First Fit,14.123805927713349,247.0984318964658,0.0023446083068847,1440.0,8.0,1.7654757409641686,30.887303987058225,8.0,38.983340497942216,0.0,99.4249445645157,-100.97730366546267,-2466.974104218992,96.23488152166848
8,2,8,Best Fit,23.147458485886176,227.6505497583566,0.0039060115814208,1720.0,8.0,2.893432310735772,28.456318719794574,8.0,0.0,7.87050002254076,99.04198360793782,-229.38103348428095,-2264.940406767821,93.72748260824636
8,3,8,Energy-Aware A*,6.934523251273204,49.805149321682464,1.270474195480347,720.0,8.0,0.8668154064091504,6.225643665210308,8.0,84.2365769065164,90.68146058618836,0.0,48.24041613837095,-23.956031767883264,-603.3898640675203
8,3,8,A*,13.397563762899525,40.17969001697816,0.1806216239929199,1000.0,8.0,1.6746954703624406,5.02246125212227,8.0,69.5449191870928,92.48238324435773,85.7831332084136,0.0,0.0,0.0
8,3,8,ABO,15.092982604436523,41.697606842872304,0.9130194187164308,720.0,8.0,1.8866228255545654,5.212200855359038,8.0,65.69092612204618,92.1983811288812,28.13554010270692,-12.65468014589298,-3.777821146088342,-405.48732678442747
8,3,8,First Fit,27.726548887834383,398.244603250061,0.0033488273620605,3730.0,8.0,3.465818610979298,49.780575406257626,8.0,36.97254948841022,25.488466910230134,99.7364112255114,-106.9521696520275,-891.1589738043785,98.14594327742742
8,3,8,Best Fit,43.99122709673287,534.4737743756589,0.0040578842163085,4860.0,8.0,5.498903387091609,66.80922179695736,8.0,0.0,0.0,99.68060081576277,-228.35243687030018,-1230.2088048708538,97.7533785121611
8,4,8,Energy-Aware A*,9.474559169755135,69.41185143468005,6.1099817752838135,1200.0,8.0,1.184319896219392,8.676481429335006,8.0,79.42982974363363,83.4494830616483,0.0,48.08453955350052,-1.1400986004565006,-935.558478451054
8,4,8,ABO,17.343763870575984,70.4838775864144,2.2759995460510254,1300.0,8.0,2.167970483821998,8.8104846983018,8.0,62.345036923424026,83.19386983975733,62.74948715464371,4.965553427475739,-2.7021492942160967,-285.75084403658605
8,4,8,A*,18.24997618872892,68.62940850876998,0.5900180339813232,1480.0,8.0,2.281247023591115,8.578676063596248,8.0,60.37756367861826,83.63604824656854,90.3433748956818,0.0,0.0,0.0
8,4,8,First Fit,29.90634074990056,411.7778940222357,0.0044596195220947,4200.0,8.0,3.73829259373757,51.472236752779466,8.0,35.070486135740566,1.8159454186698207,99.92701091940839,-63.87057407982015,-500.0021025528956,99.24415538759008
8,4,8,Best Fit,46.05970223714021,419.3938575648676,0.0057153701782226,4350.0,8.0,5.757462779642526,52.42423219560845,8.0,0.0,0.0,99.90645847420785,-152.38225935651585,-511.099332892071,99.03132279878695
10,2,10,Energy-Aware A*,7.284178118546336,12.818188802736058,0.4656362533569336,400.0,10.0,0.7284178118546336,1.281818880273606,10.0,69.52766669661284,95.94152804272662,5.650159397906343,1.688922457701214,-3.161333773604977,-487.80578830781127
10,2,10,A*,7.40931571562959,12.425381035559798,0.0792160034179687,400.0,10.0,0.740931571562959,1.24253810355598,10.0,69.00417118276798,96.06589813371357,83.94880716065927,0.0,0.0,0.0
10,2,10,ABO,8.409659822285336,27.30816889698544,0.493520975112915,400.0,10.0,0.8409659822285336,2.730816889698544,10.0,64.81937249443274,91.35373652405215,0.0,-13.501167247409496,-119.77731563187535,-523.0066575170956
10,2,10,First Fit,17.52650712302011,315.8378063882882,0.0032362937927246,1760.0,10.0,1.752650712302011,31.58378063882882,10.0,26.6803257683874,0.0,99.34424392155083,-136.54690656586274,-2441.8762248369057,95.91459597418859
10,2,10,Best Fit,23.90423485469247,266.8173374442913,0.0035443305969238,1800.0,10.0,2.3904234854692468,26.68173374442913,10.0,0.0,15.520772989327176,99.28182776910083,-222.62405560971916,-2047.3573863102895,95.52573918905907
10,3,10,Energy-Aware A*,9.23736933097011,67.15811218035248,1.7818915843963623,980.0,10.0,0.9237369330970109,6.715811218035247,10.0,82.41916839376144,88.67320996128642,0.0,33.932341663623525,-20.98948902627829,-666.4668233006562
10,3,10,A*,13.981681148647684,55.507393841266726,0.2324812412261963,1260.0,10.0,1.3981681148647684,5.550739384126673,10.0,73.38965531860138,90.63820326057127,86.9531208709899,0.0,0.0,0.0
10,3,10,ABO,15.38952203525234,62.522197337006766,1.2431747913360596,900.0,10.0,1.5389522035252339,6.252219733700676,10.0,70.71021134825027,89.45509665171208,30.23286028048669,-10.06918175029919,-12.63760196668595,-434.74197951588405
10,3,10,First Fit,29.250051382808003,435.6442729582253,0.00431489944458,4010.0,10.0,2.9250051382808,43.56442729582253,10.0,44.33044631972428,26.52486719527747,99.75784725163052,-109.20267793145236,-684.8400777093366,98.14397952203733
10,3,10,Best Fit,52.54227750917211,592.9138966186731,0.0042884349822998,5040.0,10.0,5.254227750917211,59.29138966186731,10.0,0.0,0.0,99.75933244088178,-275.79370428036134,-968.1710229707701,98.15536300491131
10,4,10,Energy-Aware A*,16.08473549403099,93.9022656195586,9.319809198379517,1580.0,10.0,1.608473549403099,9.39022656195586,10.0,75.3976918723762,85.12599090217032,0.0,14.502755301945708,-4.972686147334495,-1437.3031085759949
10,4,10,A*,18.813162401708414,89.45399900290444,0.6062440872192383,1860.0,10.0,1.8813162401708414,8.945399900290443,10.0,71.22444329696197,85.83059113400866,93.49510194559939,0.0,0.0,0.0
10,4,10,ABO,20.12317126221109,94.34565999725432,2.9093165397644043,1650.0,10.0,2.012317126221109,9.434565999725432,10.0,69.22072731120863,85.05575775109287,68.78351822620724,-6.963257067210113,-5.468353621833108,-379.8919446965752
10,4,10,First Fit,33.93559746589313,453.3771594224645,0.0053305625915527,4550.0,10.0,3.3935597465893133,45.33771594224645,10.0,48.09401586611485,28.18558796739697,99.94280395147489,-80.38220657049905,-406.8271563887759,99.12072336804087
10,4,10,Best Fit,65.37896936576793,631.3177906638514,0.0062329769134521,5850.0,10.0,6.537896936576793,63.131779066385135,10.0,0.0,0.0,99.93312119614491,-247.5171689361003,-605.7457438469055,98.97187006935738
12,2,12,A*,7.791068781088905,15.224703456412763,0.0985405445098877,480.0,12.0,0.6492557317574087,1.2687252880343969,12.0,72.19328312838033,96.04118387326808,83.33883587236205,0.0,0.0,0.0
12,2,12,Energy-Aware A*,7.791068781088905,15.224703456412763,0.547081708908081,480.0,12.0,0.6492557317574087,1.2687252880343969,12.0,72.19328312838033,96.04118387326808,7.499819605405468,0.0,0.0,-455.1843777899828
12,2,12,ABO,8.791206606067389,38.5066827019673,0.5914385318756104,480.0,12.0,0.7326005505056158,3.2088902251639415,12.0,68.62374085976654,89.9872679356991,0.0,-12.836978508084762,-152.92238244383006,-500.19815682697447
12,2,12,First Fit,17.929208318326868,384.5771808801106,0.0040876865386962,2080.0,12.0,1.4941006931939056,32.048098406675884,12.0,36.00975251943237,0.0,99.30885691100764,-130.1251448561981,-2426.007695198317,95.85177191883079
12,2,12,Best Fit,28.018657567735705,356.15603663510296,0.0041477680206298,2240.0,12.0,2.334888130644642,29.679669719591914,12.0,0.0,7.390231573273641,99.29869837741614,-259.62533966770764,-2239.3298769644493,95.79080058745403
12,3,12,Energy-Aware A*,9.540215410667017,84.51107503902249,2.349323511123657,1240.0,12.0,0.795017950888918,7.0425895865852075,12.0,82.36341564251306,87.02532377297452,0.0,48.221812354705534,-17.625258797772428,-774.3446703165066
12,3,12,ABO,15.686061466068152,83.34678783114123,1.5323684215545654,1080.0,12.0,1.3071717888390126,6.945565652595103,12.0,71.00185536966886,87.2040725292831,34.77405668912539,14.866090644287263,-16.004766050771714,-470.2995590022981
12,3,12,A*,18.42516288137022,71.84772718274601,0.2686953544616699,1520.0,12.0,1.535430240114185,5.987310598562168,12.0,65.93819683627005,88.96948124948891,88.56286274795949,0.0,0.0,0.0
12,3,12,First Fit,29.773553877781623,473.0439426663896,0.0051021575927734,4290.0,12.0,2.4811294898151353,39.42032855553247,12.0,44.95891633635927,27.375293777554983,99.78282439312358,-61.591808275875934,-558.3979218482357,98.10113665604844
12,3,12,Best Fit,54.09332792161133,651.3540188616875,0.0062940120697021,5220.0,12.0,4.5077773268009445,54.27950157180729,12.0,0.0,0.0,99.73209257729295,-193.58398766887095,-806.5756766459107,97.65756572817862
12,4,12,A*,19.376348614687917,110.2785894970389,0.6947603225708008,2240.0,12.0,1.6146957178906598,9.189882458086574,12.0,72.52444988508928,86.40380795107235,94.4075065304605,0.0,0.0,0.0
12,4,12,Energy-Aware A*,20.86682078516194,125.95169587149584,12.423086881637571,1960.0,12.0,1.7389017320968285,10.495974655957987,12.0,70.4109689796262,84.47147851847554,0.0,-7.692224165208285,-14.212284039847816,-1688.1111626623692
12,4,12,ABO,20.92962972705188,120.68884818726328,3.7160966396331783,1950.0,12.0,1.7441358105876565,10.057404015605274,12.0,70.32190626379268,85.12033237274979,70.08717177108453,-8.016376786215144,-9.439963584684685,-434.8746206292578
12,4,12,First Fit,34.96047880471569,496.3766980939047,0.0062146186828613,4850.0,12.0,2.9133732337263076,41.364724841158726,12.0,50.426243533206005,38.80196557937911,99.94997524574953,-80.42862202744683,-350.11157683262985,99.10550178515297
12,4,12,Best Fit,70.52214981556477,811.0990864220449,0.0068895816802978,7180.0,12.0,5.876845817963731,67.59159053517041,12.0,0.0,0.0,99.94454211142578,-263.95995560333097,-635.5000550164127,99.0083513038274
16,2,16,ABO,9.554300173631493,60.90371031193102,0.7918832302093506,640.0,16.0,0.5971437608519683,3.806481894495689,16.0,75.0938327963112,88.77105791726588,1.5566759140702804,9.589327181289704,-61.88439124312982,-530.7371959209253
16,2,16,Energy-Aware A*,10.192579307781912,40.127278117254,0.8044052124023438,800.0,16.0,0.6370362067363695,2.507954882328375,16.0,73.42996557957359,92.60165136723798,0.0,3.54940328147891,-6.65983988471171,-540.7109895744317
16,2,16,A*,10.56766847957164,37.62173106637648,0.1255488395690918,800.0,16.0,0.6604792799732275,2.35135819164853,16.0,72.45218243909085,93.06360421995863,84.3923388817755,0.0,0.0,0.0
16,2,16,First Fit,18.734610708940387,522.0559298637553,0.0067756175994873,2720.0,16.0,1.1709131693087742,32.628495616484706,16.0,51.16258246724783,3.7474766255805467,99.15768601508039,-77.28234704898496,-1287.644627363599,94.60320173189768
16,2,16,Best Fit,38.36118217425454,542.3815517365433,0.0052883625030517,3360.0,16.0,2.3975738858909086,33.89884698353396,16.0,0.0,0.0,99.34257480912412,-263.0051628550852,-1341.6709076454054,95.7878045538275
16,3,16,Energy-Aware A*,10.14590757006083,119.21700075636252,3.269260168075561,1760.0,16.0,0.6341192231288019,7.451062547272658,16.0,84.93742123399156,88.39961618321168,0.0,46.687063989882084,-11.884480270376786,-822.9974071501267
16,3,16,ABO,16.27914032769978,124.99596881941014,2.1434969902038574,1440.0,16.0,1.0174462704812361,7.812248051213134,16.0,75.83204540987036,87.83729497758667,34.43479931223645,14.459227959910848,-17.308009080286734,-505.1651023408345
16,3,16,A*,19.030855040764035,106.55365290008604,0.3542003631591797,2040.0,16.0,1.1894284400477522,6.659603306255377,16.0,71.7468594054737,89.63182043769146,89.16573337851914,0.0,0.0,0.0
16,3,16,First Fit,31.80789686999265,543.6442984514387,0.0075526237487792,4700.0,16.0,1.9879935543745406,33.977768653214916,16.0,52.778107953681506,47.100812117111204,99.76898064514623,-67.13855894472545,-410.20709628904683,97.86769734468483
16,3,16,Best Fit,67.35837022115349,1027.6987609998646,0.0103554725646972,8820.0,16.0,4.209898138822093,64.23117256249154,16.0,0.0,0.0,99.68324721703648,-253.9429525203784,-864.4894689471831,97.07638002617084
16,4,16,A*,22.50558273551029,152.03211916079636,0.9202148914337158,3000.0,16.0,1.4065989209693932,9.502007447549772,16.0,74.18015838407068,82.90968415271345,95.24282119958436,0.0,0.0,0.0
16,4,16,Energy-Aware A*,24.222787150992414,179.84107719738694,19.34371042251587,2720.0,16.0,1.5139241969370258,11.240067324836684,16.0,72.21007182594906,79.78360869673295,0.0,-7.630126425354194,-18.29150194715007,-2002.0862194892245
16,4,16,ABO,24.5773068157738,176.86237051112158,5.226176261901856,2550.0,16.0,1.5360816759858624,11.053898156945099,16.0,71.80334422853632,80.11845266500558,72.98255532289895,-9.205378525900823,-16.332240507720332,-467.9299814154664
16,4,16,First Fit,50.0536705998728,610.8912597544244,0.0096039772033691,5960.0,16.0,3.12835441249205,38.18070373465152,16.0,42.57523289341699,31.328165158918203,99.95035090479752,-122.40557459947898,-301.81723646719473,98.95633321164735
16,4,16,Best Fit,87.1639070071819,889.5805116728419,0.0106418132781982,8760.0,16.0,5.447744187948869,55.59878197955262,16.0,0.0,0.0,99.944985666939,-287.29904500384646,-485.12669334825193,98.84355128598081
18,2,18,ABO,11.74830237151868,73.35499764235163,0.9379339218139648,720.0,18.0,0.6526834650843711,4.075277646797313,18.0,72.76254832891911,87.64511011970747,0.0,8.390463796601775,-38.53782914552703,-450.4895519798275
18,2,18,Energy-Aware A*,12.293001960862236,57.480240975924005,0.9004175662994385,880.0,18.0,0.6829445533812354,3.193346720884667,18.0,71.49970810989564,90.31883211267113,3.999893237891398,4.143069137189867,-8.556854468068595,-428.4705576148877
18,2,18,A*,12.824322508777072,52.94943489066506,0.1703817844390869,880.0,18.0,0.7124623615987262,2.9416352717036145,18.0,70.26788607399311,91.08193772307898,81.83435096263835,0.0,0.0,0.0
18,2,18,First Fit,20.86654412473088,547.004312241499,0.0061917304992675,2800.0,18.0,1.1592524513739377,30.38912845786105,18.0,51.6226711599044,7.8702438961428225,99.33985429514132,-62.71069376530139,-933.0692166422637,96.36596686690936
18,2,18,Best Fit,43.1328984568418,593.7325087725893,0.0062513351440429,3440.0,18.0,2.396272136491211,32.98513937625496,18.0,0.0,0.0,99.3334994077245,-236.3366636118305,-1021.3198214458448,96.3309838756397
18,3,18,Energy-Aware A*,14.443639373736389,140.09376558824124,4.632784366607666,1940.0,18.0,0.8024244096520216,7.782986977124513,18.0,81.51439054377407,87.94161308357047,0.0,32.27658731129352,-9.982491401351568,-955.21653564687
18,3,18,ABO,18.76359833950989,147.2928996788498,2.7649037837982178,1620.0,18.0,1.0424221299727716,8.182938871047211,18.0,75.98551570538544,87.3219570698763,40.31874645996517,12.021140864095612,-15.63426826588887,-529.7664560357806
18,3,18,A*,21.327394471579844,127.3782433942205,0.4390363693237304,2220.0,18.0,1.1848552484211023,7.0765690774566945,18.0,72.70425585137623,89.03608495971811,90.52327208474819,0.0,0.0,0.0
18,3,18,First Fit,32.32295803314213,578.24464573875,0.0095484256744384,4880.0,18.0,1.7957198907301182,32.12470254104167,18.0,58.63164655321371,50.228351408830875,99.79389445053256,-51.55605658353905,-353.95872193742827,97.82514016113373
18,3,18,Best Fit,78.13450461527408,1161.7952430881437,0.0128288269042968,9670.0,18.0,4.3408058119596715,64.54418017156354,18.0,0.0,0.0,99.72308603446419,-266.3574784974013,-812.0829524179618,97.07795804615054
18,4,18,A*,27.50102656581044,178.09189020029862,1.0807361602783203,3300.0,18.0,1.5278348092116911,9.89399390001659,18.0,69.26289134925015,80.76206193705764,95.7721214997326,0.0,0.0,0.0
18,4,18,ABO,28.38363540961429,205.81643965259047,6.166712045669556,2890.0,18.0,1.5768686338674605,11.434246647366137,18.0,68.27642475815068,77.76718572688152,75.87560198919222,-3.2093669001473417,-15.567553031814226,-470.6029160791152
18,4,18,Energy-Aware A*,29.800300959390444,220.0147752072562,25.56213855743408,3020.0,18.0,1.6555722755216913,12.223043067069788,18.0,66.69305830377334,76.23344547801153,0.0,-8.3606856932333,-23.540030351638823,-2265.2524544798334
18,4,18,First Fit,52.50061879215972,668.5147907006765,0.0107097625732421,6780.0,18.0,2.916701044008873,37.139710594482025,18.0,41.32156411745,27.78533529406651,99.9581030258905,-90.90421467185892,-275.3763239577068,99.0090307915223
18,4,18,Best Fit,89.47174205059638,925.7327350655804,0.0105512142181396,9420.0,18.0,4.970652336144243,51.42959639253225,18.0,0.0,0.0,99.9587232727245,-225.33964445468578,-419.806227012592,99.0237011949871
20,2,20,ABO,11.94230456940587,85.80628497277226,1.0232250690460205,800.0,20.0,0.5971152284702935,4.290314248638613,20.0,72.79943204083979,86.69842128642826,2.1288604580680484,8.704793294830392,-25.673522042275504,-481.24442181191733
20,2,20,Energy-Aware A*,12.393424613942557,74.83320383459402,1.0454819202423096,960.0,20.0,0.6196712306971278,3.741660191729701,20.0,71.77193174909586,88.39945405502094,0.0,5.256120764711601,-9.60213805533202,-493.8874570504911
20,2,20,A*,13.080976537982508,68.27713871495362,0.1760404109954834,960.0,20.0,0.6540488268991254,3.413856935747681,20.0,70.2059188638433,89.41576674432885,83.16179289311069,0.0,0.0,0.0
20,2,20,First Fit,20.99847754052137,571.9526946192427,0.0080127716064453,2880.0,20.0,1.0499238770260686,28.597634730962135,20.0,52.17250472382931,11.336637050171568,99.23358104513292,-60.52683436553268,-737.6928286451132,95.448333958587
20,2,20,Best Fit,43.90461473942906,645.0834658086353,0.0079624652862548,3520.0,20.0,2.1952307369714528,32.254173290431766,20.0,0.0,0.0,99.2383928280262,-235.63713390927396,-844.8015513681057,95.47691053365067
20,3,20,Energy-Aware A*,14.741371177411946,160.97053042011996,5.778383493423462,2120.0,20.0,0.7370685588705973,8.048526521005998,20.0,81.55268014353024,87.57839661348208,0.0,31.82844877370446,-8.615015109213916,-1125.7237502560304
20,3,20,ABO,20.141918771917048,170.5894741733691,3.129367589950561,1840.0,20.0,1.0070959385958524,8.529473708668455,20.0,74.79444661986867,86.83613215061273,45.84354614898473,6.853587035402578,-15.105406352673768,-563.8085171483407
20,3,20,A*,21.62393390239566,148.20283388835497,0.471426248550415,2400.0,20.0,1.081196695119783,7.4101416944177485,20.0,72.93985610620204,88.56364069550806,91.8415548381834,0.0,0.0,0.0
20,3,20,First Fit,36.857551325244806,615.7998699750027,0.0097043514251708,5260.0,20.0,1.8428775662622403,30.789993498750135,20.0,53.87654036790816,52.48060790795096,99.83205767778799,-70.44794666691732,-315.51153498110614,97.9414910699159
20,3,20,Best Fit,79.91063900939473,1295.8917251764224,0.0114152431488037,10520.0,20.0,3.9955319504697364,64.79458625882111,20.0,0.0,0.0,99.8024491942808,-269.5471849390995,-774.4041467875379,97.57857285547753
20,4,20,A*,28.496470396110592,204.1516612398009,1.3092868328094482,3600.0,20.0,1.4248235198055297,10.207583061990045,20.0,71.17673069780153,80.07459698494209,95.64436004021701,0.0,0.0,0.0
20,4,20,Energy-Aware A*,31.827610023709934,254.6164108751894,30.059574365615845,3320.0,20.0,1.5913805011854967,12.730820543759469,20.0,67.8073893992165,75.1491877649897,0.0,-11.689656933982954,-24.719245157702403,-2195.8738767054165
20,4,20,ABO,35.55374599266903,239.17206129242007,7.093205213546753,3230.0,20.0,1.7776872996334514,11.958603064621004,20.0,64.03852192205083,76.6565714809647,76.40284214516213,-24.765437608447346,-17.154109763272256,-441.76098283416314
20,4,20,First Fit,54.521994875296485,715.7116233168573,0.0117480754852294,7420.0,20.0,2.7260997437648244,35.78558116584286,20.0,44.852744240274575,30.14584132921353,99.96091735916704,-91.3289404527027,-250.5783979274933,99.10271185878952
20,4,20,Best Fit,98.8661976451681,1024.5798345234,0.0123443603515625,10470.0,20.0,4.943309882258405,51.22899172617,20.0,0.0,0.0,99.95893368215592,-246.94190638663125,-401.8719065527988,99.05716913649287
32,2,32,Energy-Aware A*,12.995960532424492,178.9509809866141,2.0422866344451904,1440.0,32.0,0.4061237666382654,5.592218155831691,32.0,80.18384461283809,85.26259793309237,0.0,23.535070080822255,-6.300526377549587,-605.9495779204993
