timestamp          , method         , num_slices, num_vnfs_per_slice, seed, node, cpu_used, cpu_capacity, cpu_utilization, num_hosted_vnfs, num_unknown_cpu_vnfs
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    1,     43.0,         64.0,        0.671875,              19,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    2,     16.0,         16.0,        1.0     ,               8,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    3,     16.0,         16.0,        1.0     ,               6,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    4,     16.0,         16.0,        1.0     ,               8,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    5,     16.0,         16.0,        1.0     ,              16,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    6,     46.0,         64.0,        0.71875 ,              42,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    7,     16.0,         16.0,        1.0     ,              16,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    8,     16.0,         16.0,        1.0     ,               7,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,    9,     16.0,         16.0,        1.0     ,               8,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,   10,     16.0,         16.0,        1.0     ,               6,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,   11,     61.0,         64.0,        0.953125,              26,                    0
2026-01-23 11:27:49, A*             ,         64,                  4,    1,   12,     16.0,         16.0,        1.0     ,               6,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    1,      6.0,         64.0,        0.09375 ,               2,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    2,     16.0,         16.0,        1.0     ,              16,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    3,     16.0,         16.0,        1.0     ,               7,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    4,     16.0,         16.0,        1.0     ,              12,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    5,     16.0,         16.0,        1.0     ,               9,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    6,     18.0,         64.0,        0.28125 ,              12,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    7,     16.0,         16.0,        1.0     ,              10,                    0
2026-01-23 11:27:49, ABO            ,         64,                  4,    1,    8,     16.0,         16.0,        1.0     ,               6,                    0
