timestamp,method,num_slices,num_vnfs_per_slice,seed,u,v,bw_used,bw_capacity,bw_utilization
2026-06-12 09:07:19,A*,2,2,1,3,1,50.0,250.0,0.2
2026-06-12 09:07:19,A*,2,2,1,10,11,45.0,500.0,0.09
2026-06-12 09:07:19,ABO,2,2,1,11,8,50.0,1000.0,0.05
2026-06-12 09:07:19,ABO,2,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:19,FABO,2,2,1,3,11,50.0,500.0,0.1
2026-06-12 09:07:19,FABO,2,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:19,FABO,2,2,1,7,6,45.0,500.0,0.09
2026-06-12 09:07:19,Best Fit,2,2,1,3,4,50.0,500.0,0.1
2026-06-12 09:07:19,Best Fit,2,2,1,4,3,45.0,500.0,0.09
2026-06-12 09:07:19,First Fit,2,2,1,1,2,95.0,1000.0,0.095
2026-06-12 09:07:19,Energy-Aware A*,2,2,1,1,2,50.0,1000.0,0.05
2026-06-12 09:07:19,Energy-Aware A*,2,2,1,2,6,50.0,500.0,0.1
2026-06-12 09:07:19,Energy-Aware A*,2,2,1,6,2,45.0,500.0,0.09
2026-06-12 09:07:19,Energy-Aware A*,2,2,1,2,1,45.0,1000.0,0.045
2026-06-12 09:07:19,MILP_Gurobi,2,2,1,2,1,50.0,1000.0,0.05
2026-06-12 09:07:19,MILP_Gurobi,2,2,1,1,2,45.0,1000.0,0.045
2026-06-12 09:07:19,A*,4,2,1,3,1,50.0,250.0,0.2
2026-06-12 09:07:19,A*,4,2,1,10,11,45.0,500.0,0.09
2026-06-12 09:07:19,A*,4,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:19,A*,4,2,1,5,6,40.0,500.0,0.08
2026-06-12 09:07:19,ABO,4,2,1,11,8,50.0,1000.0,0.05
2026-06-12 09:07:19,ABO,4,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:19,ABO,4,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:19,ABO,4,2,1,6,7,25.0,500.0,0.05
2026-06-12 09:07:19,ABO,4,2,1,5,8,40.0,1000.0,0.04
2026-06-12 09:07:19,FABO,4,2,1,3,11,50.0,500.0,0.1
2026-06-12 09:07:19,FABO,4,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:19,FABO,4,2,1,7,6,45.0,500.0,0.09
2026-06-12 09:07:19,FABO,4,2,1,2,1,25.0,1000.0,0.025
2026-06-12 09:07:19,FABO,4,2,1,5,8,40.0,1000.0,0.04
2026-06-12 09:07:19,Best Fit,4,2,1,3,4,50.0,500.0,0.1
2026-06-12 09:07:19,Best Fit,4,2,1,4,3,70.0,500.0,0.14
2026-06-12 09:07:19,Best Fit,4,2,1,3,12,40.0,500.0,0.08
2026-06-12 09:07:19,First Fit,4,2,1,1,2,120.0,1000.0,0.12
2026-06-12 09:07:19,First Fit,4,2,1,1,3,40.0,250.0,0.16
2026-06-12 09:07:19,Energy-Aware A*,4,2,1,1,2,75.0,1000.0,0.075
2026-06-12 09:07:19,Energy-Aware A*,4,2,1,2,6,75.0,500.0,0.15
2026-06-12 09:07:19,Energy-Aware A*,4,2,1,6,2,85.0,500.0,0.17
2026-06-12 09:07:19,Energy-Aware A*,4,2,1,2,1,85.0,1000.0,0.085
2026-06-12 09:07:19,MILP_Gurobi,4,2,1,8,11,115.0,1000.0,0.115
2026-06-12 09:07:19,MILP_Gurobi,4,2,1,11,8,45.0,1000.0,0.045
2026-06-12 09:07:19,A*,6,2,1,3,1,50.0,250.0,0.2
2026-06-12 09:07:19,A*,6,2,1,10,11,45.0,500.0,0.09
2026-06-12 09:07:19,A*,6,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:19,A*,6,2,1,5,6,40.0,500.0,0.08
2026-06-12 09:07:19,A*,6,2,1,2,1,25.0,1000.0,0.025
2026-06-12 09:07:19,A*,6,2,1,8,11,60.0,1000.0,0.06
2026-06-12 09:07:19,ABO,6,2,1,11,8,50.0,1000.0,0.05
2026-06-12 09:07:19,ABO,6,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:19,ABO,6,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:19,ABO,6,2,1,6,7,25.0,500.0,0.05
2026-06-12 09:07:19,ABO,6,2,1,5,8,40.0,1000.0,0.04
2026-06-12 09:07:19,ABO,6,2,1,2,4,25.0,500.0,0.05
2026-06-12 09:07:19,ABO,6,2,1,4,5,25.0,500.0,0.05
2026-06-12 09:07:19,ABO,6,2,1,9,7,60.0,1000.0,0.06
2026-06-12 09:07:19,FABO,6,2,1,3,11,50.0,500.0,0.1
2026-06-12 09:07:19,FABO,6,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:19,FABO,6,2,1,7,6,45.0,500.0,0.09
2026-06-12 09:07:19,FABO,6,2,1,2,1,50.0,1000.0,0.05
2026-06-12 09:07:19,FABO,6,2,1,5,8,40.0,1000.0,0.04
2026-06-12 09:07:19,FABO,6,2,1,1,2,25.0,1000.0,0.025
2026-06-12 09:07:19,FABO,6,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:19,FABO,6,2,1,8,9,60.0,1000.0,0.06
2026-06-12 09:07:19,FABO,6,2,1,9,7,60.0,1000.0,0.06
2026-06-12 09:07:19,Best Fit,6,2,1,3,4,50.0,500.0,0.1
2026-06-12 09:07:19,Best Fit,6,2,1,4,3,70.0,500.0,0.14
2026-06-12 09:07:19,Best Fit,6,2,1,3,12,65.0,500.0,0.13
2026-06-12 09:07:19,Best Fit,6,2,1,8,5,60.0,1000.0,0.06
2026-06-12 09:07:19,First Fit,6,2,1,1,2,180.0,1000.0,0.18
2026-06-12 09:07:19,First Fit,6,2,1,1,3,65.0,250.0,0.26
2026-06-12 09:07:19,First Fit,6,2,1,2,4,60.0,500.0,0.12
2026-06-12 09:07:19,Energy-Aware A*,6,2,1,1,2,100.0,1000.0,0.1
2026-06-12 09:07:19,Energy-Aware A*,6,2,1,2,6,100.0,500.0,0.2
2026-06-12 09:07:19,Energy-Aware A*,6,2,1,6,2,145.0,500.0,0.29
2026-06-12 09:07:19,Energy-Aware A*,6,2,1,2,1,145.0,1000.0,0.145
2026-06-12 09:07:19,MILP_Gurobi,6,2,1,6,2,175.0,500.0,0.35
2026-06-12 09:07:19,MILP_Gurobi,6,2,1,2,1,175.0,1000.0,0.175
2026-06-12 09:07:19,MILP_Gurobi,6,2,1,1,2,70.0,1000.0,0.07
2026-06-12 09:07:19,MILP_Gurobi,6,2,1,2,6,70.0,500.0,0.14
2026-06-12 09:07:20,A*,8,2,1,3,1,50.0,250.0,0.2
2026-06-12 09:07:20,A*,8,2,1,10,11,45.0,500.0,0.09
2026-06-12 09:07:20,A*,8,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:20,A*,8,2,1,5,6,40.0,500.0,0.08
2026-06-12 09:07:20,A*,8,2,1,2,1,25.0,1000.0,0.025
2026-06-12 09:07:20,A*,8,2,1,8,11,130.0,1000.0,0.13
2026-06-12 09:07:20,ABO,8,2,1,11,8,50.0,1000.0,0.05
2026-06-12 09:07:20,ABO,8,2,1,10,7,45.0,1000.0,0.045
2026-06-12 09:07:20,ABO,8,2,1,2,6,25.0,500.0,0.05
2026-06-12 09:07:20,ABO,8,2,1,6,7,25.0,500.0,0.05
