timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-11-07 11:23:00,4,2,1,A*,4,8.445,160.0,4.0,0.013676881790161133
2025-11-07 11:23:00,4,2,1,ABO,4,3.91,160.0,8.0,1.6948468685150146
2025-11-07 11:23:00,4,2,1,FABO,4,10.1775,160.0,8.0,1.7270638942718506
2025-11-07 11:23:00,4,2,1,Best Fit,4,8.3,320.0,16.0,0.0011749267578125
2025-11-07 11:23:00,4,2,1,First Fit,4,4.285,160.0,12.0,0.0009126663208007812
2025-11-07 11:23:00,4,2,1,Energy-Aware A*,4,8.935,400.0,10.0,0.03952956199645996
2025-11-07 11:23:13,4,3,1,A*,4,15.6825,360.0,8.0,0.07086825370788574
2025-11-07 11:23:13,4,3,1,ABO,4,15.344999999999999,360.0,12.0,6.358142375946045
2025-11-07 11:23:13,4,3,1,FABO,4,15.157499999999999,360.0,12.0,6.4655914306640625
2025-11-07 11:23:13,4,3,1,Best Fit,4,13.26,540.0,18.0,0.0013020038604736328
2025-11-07 11:23:13,4,3,1,First Fit,4,11.485,460.0,18.0,0.0012366771697998047
2025-11-07 11:23:13,4,3,1,Energy-Aware A*,4,17.57,610.0,13.0,0.23471760749816895
2025-11-07 11:23:18,6,2,1,A*,6,9.1675,240.0,6.0,0.020447254180908203
2025-11-07 11:23:18,6,2,1,ABO,6,4.365,240.0,12.0,2.5708558559417725
2025-11-07 11:23:18,6,2,1,FABO,6,15.007499999999999,240.0,12.0,2.5862038135528564
2025-11-07 11:23:18,6,2,1,Best Fit,6,11.33,440.0,21.0,0.0014536380767822266
2025-11-07 11:23:18,6,2,1,First Fit,6,7.1675,240.0,18.0,0.001325368881225586
2025-11-07 11:23:18,6,2,1,Energy-Aware A*,6,9.4025,600.0,15.0,0.04295825958251953
2025-11-07 11:23:38,6,3,1,A*,6,19.305,540.0,12.0,0.10855412483215332
2025-11-07 11:23:38,6,3,1,ABO,6,17.0175,540.0,18.0,10.276650190353394
2025-11-07 11:23:38,6,3,1,FABO,6,18.017500000000002,540.0,18.0,8.591209650039673
2025-11-07 11:23:38,6,3,1,Best Fit,6,24.299999999999997,810.0,27.0,0.001809835433959961
