timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-18T12:59:15,codecarbon,55b3f45e-7510-443f-9845-2b29d4619d19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6276708619989222,8.570410134860399e-07,1.3654306187747035e-06,42.5,35.66028055690973,10.0,7.36843641387471e-06,6.195004955999658e-06,1.730211505552385e-06,1.5293652875426753e-05,France,FRA,brittany,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,22,Intel(R) Core(TM) Ultra 7 155H,1,1 x NVIDIA RTX 1000 Ada Generation Laptop GPU,-1.6744,48.11,7.484325408935547,machine,N,1.0
2025-07-18T13:00:32,codecarbon,c639589f-2fcb-49ea-9289-2966c609e780,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5398468990006222,5.401341251181161e-07,1.0005320510648957e-06,42.5,12.947332112399941,10.0,6.259165706943451e-06,1.9105570840012576e-06,1.468816888887482e-06,9.63853967983219e-06,France,FRA,brittany,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,22,Intel(R) Core(TM) Ultra 7 155H,1,1 x NVIDIA RTX 1000 Ada Generation Laptop GPU,-1.6744,48.11,7.484325408935547,machine,N,1.0
