timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, entry_node, entry_nodes_used                                                                                                                                   , method         , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , A*             ,        4, 11.462499999999999,            60.0,           4.0,  0.023328065872192383
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , ABO            ,        4, 12.588125000000002,            75.0,           6.0,  0.004262685775756836
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , FABO           ,        4, 13.464375         ,            60.0,           5.0,  0.0057718753814697266
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , Best Fit       ,        4,  8.739999999999998,           120.0,           8.0,  0.02553558349609375
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , First Fit      ,        4,  9.6425           ,           120.0,          12.0,  0.0029363632202148438
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , Energy-Aware A*,        4, 11.816875         ,           120.0,          16.0,  0.027512550354003906
2026-04-08 10:38:49,          4,                  2,          8,    1,           , "3,10,2,5"                                                                                                                                         , MILP_Gurobi    ,        4,  8.582499999999998,           105.0,           9.0,  1.0938923358917236
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , A*             ,        8, 14.834999999999999,           120.0,           8.0,  0.023858308792114258
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , ABO            ,        8, 18.14625          ,           135.0,          11.0,  0.0034792423248291016
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , FABO           ,        8, 22.975625000000004,           120.0,          17.0,  0.007799625396728516
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , Best Fit       ,        8, 10.524999999999999,           240.0,          19.0,  0.02287912368774414
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , First Fit      ,        8, 11.344999999999999,           240.0,          26.0,  0.0023889541625976562
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , Energy-Aware A*,        8, 12.451875         ,           240.0,          30.0,  0.14934468269348145
2026-04-08 10:38:50,          8,                  2,         16,    1,           , "3,10,2,5,2,8,8,8"                                                                                                                                 , MILP_Gurobi    ,        8,  9.97             ,           195.0,          17.0,  4.568311452865601
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , A*             ,       16, 21.746875000000003,           240.0,          16.0,  0.06243300437927246
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , ABO            ,       16, 24.491250000000008,           315.0,          27.0,  0.006545543670654297
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , FABO           ,       16, 30.919375000000013,           240.0,          35.0,  0.012081384658813477
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , Best Fit       ,       16, 14.155            ,           480.0,          41.0,  0.048526763916015625
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , First Fit      ,       16, 14.569999999999999,           480.0,          51.0,  0.005239248275756836
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , Energy-Aware A*,       16, 26.70125000000001 ,           450.0,          56.0,  0.0807805061340332
2026-04-08 10:38:55,         16,                  2,         32,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7"                                                                                                                , MILP_Gurobi    ,       16, 13.015            ,           405.0,          37.0, 30.13723397254944
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , A*             ,       32, 31.619375000000005,           480.0,          32.0,  0.0772697925567627
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , ABO            ,       32, 32.23937500000001 ,           705.0,          65.0,  0.013095855712890625
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , FABO           ,       32, 36.82000000000001 ,           480.0,          66.0,  0.024237871170043945
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , Best Fit       ,       32, 29.1              ,           960.0,          85.0,  0.09344077110290527
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , First Fit      ,       32, 25.814999999999994,           960.0,         119.0,  0.009006261825561523
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , Energy-Aware A*,       32, 38.886875         ,           900.0,         107.0,  0.16330933570861816
2026-04-08 10:39:25,         32,                  2,         64,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1"                                                                           , MILP_Gurobi    ,       32, 20.191875000000003,           750.0,          82.0, 30.312203407287598
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , A*             ,       64, 40.58375000000001 ,           960.0,          64.0,  0.16597414016723633
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , ABO            ,       64, 44.687500000000014,          1410.0,         123.0,  0.0273287296295166
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , FABO           ,       64, 44.57062500000001 ,           960.0,         120.0,  0.05115866661071777
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , Best Fit       ,       64, 52.050000000000004,          1920.0,         172.0,  0.1525113582611084
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , First Fit      ,       58, 41.791875000000005,          1740.0,         229.0,  0.02560567855834961
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , Energy-Aware A*,       64, 43.456875000000004,          1710.0,         197.0,  0.34281063079833984
2026-04-08 10:39:56,         64,                  2,        128,    1,           , "3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12"  , MILP_Gurobi    ,       64, 25.815            ,          1665.0,         228.0, 30.56316351890564
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , A*             ,        4,  8.402499999999998,            60.0,           4.0,  0.010651350021362305
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , ABO            ,        4, 13.77             ,           120.0,          11.0,  0.002218008041381836
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , FABO           ,        4, 11.464374999999999,            60.0,           6.0,  0.0030908584594726562
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , Best Fit       ,        4,  5.665000000000001,           120.0,           6.0,  0.011438846588134766
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , First Fit      ,        4,  5.447500000000001,           120.0,           8.0,  0.0012309551239013672
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , Energy-Aware A*,        4,  7.445625         ,           120.0,          10.0,  0.008408546447753906
2026-04-08 10:40:27,          4,                  2,          8,    2,           , "1,2,2,6"                                                                                                                                          , MILP_Gurobi    ,        4,  5.402500000000001,            75.0,           5.0,  0.1355597972869873
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , A*             ,        8, 17.851875         ,           120.0,           8.0,  0.020069599151611328
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , ABO            ,        8, 21.296250000000004,           225.0,          18.0,  0.003290414810180664
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , FABO           ,        8, 20.913750000000007,           120.0,          13.0,  0.005533695220947266
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , Best Fit       ,        8, 11.464999999999996,           240.0,          16.0,  0.022297382354736328
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , First Fit      ,        8, 11.134999999999998,           240.0,          20.0,  0.0021262168884277344
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , Energy-Aware A*,        8, 15.470625         ,           240.0,          38.0,  0.02202296257019043
2026-04-08 10:40:28,          8,                  2,         16,    2,           , "1,2,2,6,3,12,11,5"                                                                                                                                , MILP_Gurobi    ,        8, 10.075            ,           195.0,          16.0,  2.126236915588379
2026-04-08 10:40:30,         16,                  2,         32,    2,           , "1,2,2,6,3,12,11,5,5,10,4,10,1,10,11,3"                                                                                                            , A*             ,       16, 23.80875          ,           240.0,          16.0,  0.04146742820739746
2026-04-08 10:40:30,         16,                  2,         32,    2,           , "1,2,2,6,3,12,11,5,5,10,4,10,1,10,11,3"                                                                                                            , ABO            ,       16, 24.564375000000002,           405.0,          33.0,  0.0065155029296875
2026-04-08 10:40:30,         16,                  2,         32,    2,           , "1,2,2,6,3,12,11,5,5,10,4,10,1,10,11,3"                                                                                                            , FABO           ,       16, 28.953125000000007,           240.0,          27.0,  0.011132478713989258
2026-04-08 10:40:30,         16,                  2,         32,    2,           , "1,2,2,6,3,12,11,5,5,10,4,10,1,10,11,3"                                                                                                            , Best Fit       ,       16, 15.065000000000001,           480.0,          38.0,  0.04655146598815918
