timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method     , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-03-09 11:29:31,          4,                  2,          8,    1, ABO        ,        4,  9.400625         ,            75.0,           5.0,  0.004089832305908203
2026-03-09 11:29:31,          4,                  2,          8,    1, FABO       ,        4, 10.385625         ,            75.0,           5.0,  0.001338958740234375
2026-03-09 11:29:31,          4,                  2,          8,    1, MILP_Gurobi,        4,  3.3725           ,            15.0,           4.0,  0.0547640323638916
2026-03-09 11:29:31,          8,                  2,         16,    1, ABO        ,        8, 15.893125000000001,           180.0,          12.0,  0.0053863525390625
2026-03-09 11:29:31,          8,                  2,         16,    1, FABO       ,        8, 18.818125000000002,           165.0,          11.0,  0.002357006072998047
2026-03-09 11:29:31,          8,                  2,         16,    1, MILP_Gurobi,        8,  3.745            ,            15.0,           8.0,  0.0627448558807373
2026-03-09 11:29:31,         16,                  2,         32,    1, ABO        ,       16, 18.754375         ,           375.0,          25.0,  0.01199483871459961
2026-03-09 11:29:31,         16,                  2,         32,    1, FABO       ,       16, 22.696250000000006,           375.0,          25.0,  0.004960298538208008
2026-03-09 11:29:31,         16,                  2,         32,    1, MILP_Gurobi,       16,  4.49             ,            15.0,          16.0,  0.1229560375213623
2026-03-09 11:29:31,         32,                  2,         64,    1, ABO        ,       32, 20.476875         ,           780.0,          52.0,  0.02151322364807129
2026-03-09 11:29:31,         32,                  2,         64,    1, FABO       ,       32, 24.4525           ,           795.0,          53.0,  0.007630586624145508
2026-03-09 11:29:31,         32,                  2,         64,    1, MILP_Gurobi,       32,  6.44             ,            30.0,          64.0,  0.26372861862182617
2026-03-09 11:29:31,          4,                  3,         12,    1, ABO        ,        4, 13.844999999999997,           140.0,           8.0,  0.00484156608581543
2026-03-09 11:29:31,          4,                  3,         12,    1, FABO       ,        4, 18.899999999999995,           170.0,          10.0,  0.0021047592163085938
2026-03-09 11:29:31,          4,                  3,         12,    1, MILP_Gurobi,        4,  5.6575           ,            35.0,           8.0,  0.09623384475708008
2026-03-09 11:29:31,          8,                  3,         24,    1, ABO        ,        8, 18.763749999999998,           280.0,          16.0,  0.008387565612792969
2026-03-09 11:29:31,          8,                  3,         24,    1, FABO       ,        8, 22.815            ,           380.0,          22.0,  0.003705263137817383
2026-03-09 11:29:31,          8,                  3,         24,    1, MILP_Gurobi,        8,  6.315            ,            35.0,          16.0,  0.14037251472473145
2026-03-09 11:29:31,         16,                  3,         48,    1, ABO        ,       16, 22.433749999999996,           580.0,          33.0,  0.01667308807373047
2026-03-09 11:29:31,         16,                  3,         48,    1, FABO       ,       16, 27.53125          ,           770.0,          45.0,  0.00694727897644043
2026-03-09 11:29:31,         16,                  3,         48,    1, MILP_Gurobi,       16,  7.63             ,            35.0,          32.0,  0.2329554557800293
2026-03-09 11:29:32,         32,                  3,         96,    1, ABO        ,       32, 25.793749999999996,          1200.0,          68.0,  0.03103160858154297
2026-03-09 11:29:32,         32,                  3,         96,    1, FABO       ,       32, 35.45312499999999 ,          1440.0,          84.0,  0.013307809829711914
2026-03-09 11:29:32,         32,                  3,         96,    1, MILP_Gurobi,       32, 14.98             ,            35.0,          64.0,  3.1423826217651367
2026-03-09 11:29:35,          4,                  4,         16,    1, ABO        ,        4, 21.634374999999995,           290.0,          14.0,  0.018110275268554688
2026-03-09 11:29:35,          4,                  4,         16,    1, FABO       ,        4, 24.719375000000003,           315.0,          15.0,  0.0036673545837402344
2026-03-09 11:29:35,          4,                  4,         16,    1, MILP_Gurobi,        4,  8.38             ,            60.0,          12.0,  0.1003866195678711
2026-03-09 11:29:35,          8,                  4,         32,    1, ABO        ,        8, 27.362499999999994,           580.0,          28.0,  0.011811494827270508
2026-03-09 11:29:35,          8,                  4,         32,    1, FABO       ,        8, 32.533750000000005,           715.0,          34.0,  0.005120277404785156
2026-03-09 11:29:35,          8,                  4,         32,    1, MILP_Gurobi,        8,  9.76             ,            60.0,          24.0,  0.17432308197021484
2026-03-09 11:29:35,         16,                  4,         64,    1, ABO        ,       16, 33.795            ,          1185.0,          57.0,  0.021758556365966797
2026-03-09 11:29:35,         16,                  4,         64,    1, FABO       ,       16, 40.791875         ,          1425.0,          70.0,  0.009732961654663086
2026-03-09 11:29:35,         16,                  4,         64,    1, MILP_Gurobi,       16, 14.380000000000003,           110.0,          80.0,  1.1765937805175781
2026-03-09 11:29:36,         32,                  4,        128,    1, ABO        ,       32, 49.886874999999996,          2770.0,         131.0,  0.042786359786987305
2026-03-09 11:29:36,         32,                  4,        128,    1, FABO       ,       32, 50.698750000000004,          2855.0,         141.0,  0.018303394317626953
2026-03-09 11:29:36,         32,                  4,        128,    1, MILP_Gurobi,       32, 27.446875         ,           110.0,         131.0,  4.476520538330078
2026-03-09 11:29:41,          4,                  5,         20,    1, ABO        ,        4, 27.87437499999999 ,           410.0,          18.0,  0.008843660354614258
2026-03-09 11:29:41,          4,                  5,         20,    1, FABO       ,        4, 30.701875         ,           435.0,          19.0,  0.0031158924102783203
2026-03-09 11:29:41,          4,                  5,         20,    1, MILP_Gurobi,        4, 11.432500000000001,            90.0,          16.0,  0.1396348476409912
2026-03-09 11:29:41,          8,                  5,         40,    1, ABO        ,        8, 36.594375         ,           895.0,          39.0,  0.014973640441894531
2026-03-09 11:29:41,          8,                  5,         40,    1, FABO       ,        8, 33.586250000000014,           835.0,          37.0,  0.005594015121459961
2026-03-09 11:29:41,          8,                  5,         40,    1, MILP_Gurobi,        8, 15.385            ,           120.0,          40.0,  1.2265963554382324
2026-03-09 11:29:42,         16,                  5,         80,    1, ABO        ,       16, 45.976249999999986,          1850.0,          81.0,  0.027559995651245117
2026-03-09 11:29:42,         16,                  5,         80,    1, FABO       ,       16, 45.306250000000006,          1695.0,          75.0,  0.010907649993896484
2026-03-09 11:29:42,         16,                  5,         80,    1, MILP_Gurobi,       16, 22.800000000000004,           175.0,         112.0,  3.345095157623291
2026-03-09 11:29:46,         32,                  5,        160,    1, ABO        ,       18, 49.35124999999999 ,          2125.0,          94.0,  0.044982194900512695
2026-03-09 11:29:46,         32,                  5,        160,    1, FABO       ,       18, 47.59562500000001 ,          1955.0,          86.0,  0.016082763671875
2026-03-09 11:29:46,         32,                  5,        160,    1, MILP_Gurobi,       26, 42.97874999999999 ,           120.0,         144.0, 10.635501623153687
2026-03-09 11:29:56,          4,                  6,         24,    1, ABO        ,        4, 29.309374999999992,           630.0,          25.0,  0.010672807693481445
2026-03-09 11:29:56,          4,                  6,         24,    1, FABO       ,        4, 34.587500000000006,           585.0,          24.0,  0.0036363601684570312
2026-03-09 11:29:56,          4,                  6,         24,    1, MILP_Gurobi,        4, 14.6175           ,           125.0,          20.0,  0.12400269508361816
2026-03-09 11:29:57,          8,                  6,         48,    1, ABO        ,        8, 44.37562499999999 ,          1325.0,          53.0,  0.017966032028198242
2026-03-09 11:29:57,          8,                  6,         48,    1, FABO       ,        8, 43.43687499999999 ,          1190.0,          49.0,  0.006898164749145508
2026-03-09 11:29:57,          8,                  6,         48,    1, MILP_Gurobi,        8, 20.365000000000002,           155.0,          48.0,  0.8522980213165283
2026-03-09 11:29:57,         16,                  6,         96,    1, ABO        ,       12, 49.657499999999985,          2190.0,          86.0,  0.02847123146057129
2026-03-09 11:29:57,         16,                  6,         96,    1, FABO       ,       11, 51.57875          ,          1780.0,          71.0,  0.011965751647949219
2026-03-09 11:29:57,         16,                  6,         96,    1, MILP_Gurobi,       14, 34.82562500000001 ,           180.0,         100.0,  6.1619932651519775
2026-03-09 11:30:04,         32,                  6,        192,    1, ABO        ,       12, 49.657499999999985,          2190.0,          86.0,  0.04217171669006348
2026-03-09 11:30:04,         32,                  6,        192,    1, FABO       ,       11, 51.57875          ,          1780.0,          71.0,  0.019510984420776367
2026-03-09 11:30:04,         32,                  6,        192,    1, MILP_Gurobi,       14, 34.82562500000001 ,           180.0,         100.0,  3.7264814376831055
