timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method         , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-02-18 14:54:40,          4,                  2,          8,    1, A*             ,        4,  9.4025           ,            60.0,           4.0,    0.003014087677001953
2026-02-18 14:54:40,          4,                  2,          8,    1, ABO            ,        4,  7.4325           ,            60.0,           4.0,    0.015761613845825195
2026-02-18 14:54:40,          4,                  2,          8,    1, FABO           ,        4, 12.49625          ,            60.0,           4.0,    0.028320789337158203
2026-02-18 14:54:40,          4,                  2,          8,    1, Best Fit       ,        4,  3.4325           ,            60.0,           4.0,    0.015645980834960938
2026-02-18 14:54:40,          4,                  2,          8,    1, First Fit      ,        4,  3.3725           ,            60.0,          12.0,    0.0022635459899902344
2026-02-18 14:54:40,          4,                  2,          8,    1, Energy-Aware A*,        4,  7.4325           ,            60.0,           8.0,    0.12979578971862793
2026-02-18 14:54:40,          4,                  2,          8,    1, MILP_Gurobi    ,        4,  3.3725           ,            15.0,           4.0,    0.05390000343322754
2026-02-18 14:54:40,          8,                  2,         16,    1, A*             ,        8, 14.85             ,           120.0,           8.0,    0.00445103645324707
2026-02-18 14:54:40,          8,                  2,         16,    1, ABO            ,        8,  7.864999999999999,           120.0,           8.0,    0.018917560577392578
2026-02-18 14:54:40,          8,                  2,         16,    1, FABO           ,        8, 19.930625         ,           120.0,           8.0,    0.05106973648071289
2026-02-18 14:54:40,          8,                  2,         16,    1, Best Fit       ,        8,  3.865            ,           120.0,           8.0,    0.028829574584960938
2026-02-18 14:54:40,          8,                  2,         16,    1, First Fit      ,        8,  3.745            ,           120.0,          24.0,    0.004022836685180664
2026-02-18 14:54:40,          8,                  2,         16,    1, Energy-Aware A*,        8,  7.864999999999999,           120.0,          16.0,    0.1015167236328125
2026-02-18 14:54:40,          8,                  2,         16,    1, MILP_Gurobi    ,        8,  3.745            ,            15.0,           8.0,    0.08949851989746094
2026-02-18 14:54:41,         16,                  2,         32,    1, A*             ,       16, 17.7              ,           240.0,          16.0,    0.009098529815673828
2026-02-18 14:54:41,         16,                  2,         32,    1, ABO            ,       16,  8.73             ,           240.0,          16.0,    0.025913476943969727
2026-02-18 14:54:41,         16,                  2,         32,    1, FABO           ,       16, 24.720625000000005,           240.0,          16.0,    0.10298538208007812
2026-02-18 14:54:41,         16,                  2,         32,    1, Best Fit       ,       16,  4.73             ,           240.0,          16.0,    0.05850553512573242
2026-02-18 14:54:41,         16,                  2,         32,    1, First Fit      ,       16,  4.49             ,           240.0,          48.0,    0.007532358169555664
2026-02-18 14:54:41,         16,                  2,         32,    1, Energy-Aware A*,       16,  8.73             ,           240.0,          32.0,    0.20333099365234375
2026-02-18 14:54:41,         16,                  2,         32,    1, MILP_Gurobi    ,       16,  4.49             ,            15.0,          16.0,    0.09984660148620605
2026-02-18 14:54:41,         32,                  2,         64,    1, A*             ,       32, 19.445            ,           480.0,          32.0,    0.015481948852539062
2026-02-18 14:54:41,         32,                  2,         64,    1, ABO            ,       32, 10.46             ,           480.0,          32.0,    0.039133310317993164
2026-02-18 14:54:41,         32,                  2,         64,    1, FABO           ,       32, 29.488125000000004,           480.0,          32.0,    0.2154088020324707
