timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-06-15 08:36:03,2,2,4,1,per_slice_random,A*,2,7.149375,95.0,2.0,0.006239891052246094
2026-06-15 08:36:03,2,2,4,1,per_slice_random,ABO,2,7.18875,95.0,2.0,0.0013768672943115234
2026-06-15 08:36:03,2,2,4,1,per_slice_random,FABO,2,8.094375,140.0,3.0,0.001956462860107422
2026-06-15 08:36:03,2,2,4,1,per_slice_random,Best Fit,2,5.5649999999999995,95.0,2.0,0.010561227798461914
2026-06-15 08:36:03,2,2,4,1,per_slice_random,First Fit,2,3.9543749999999998,95.0,2.0,0.0008413791656494141
2026-06-15 08:36:03,2,2,4,1,per_slice_random,Energy-Aware A*,2,6.62875,190.0,4.0,0.0012276172637939453
2026-06-15 08:36:03,2,2,4,1,per_slice_random,MILP_Gurobi,2,3.815625,95.0,2.0,0.05473828315734863
2026-06-15 08:36:03,4,2,8,1,per_slice_random,A*,4,12.716875,160.0,4.0,0.011014938354492188
2026-06-15 08:36:03,4,2,8,1,per_slice_random,ABO,4,13.141250000000001,185.0,5.0,0.0021555423736572266
2026-06-15 08:36:03,4,2,8,1,per_slice_random,FABO,4,14.878125,205.0,5.0,0.002980947494506836
2026-06-15 08:36:03,4,2,8,1,per_slice_random,Best Fit,4,8.5075,160.0,4.0,0.011164426803588867
2026-06-15 08:36:03,4,2,8,1,per_slice_random,First Fit,4,6.7175,160.0,4.0,0.0013148784637451172
2026-06-15 08:36:03,4,2,8,1,per_slice_random,Energy-Aware A*,4,7.0268749999999995,320.0,8.0,0.0018949508666992188
2026-06-15 08:36:03,4,2,8,1,per_slice_random,MILP_Gurobi,4,4.253125,160.0,4.0,0.12065863609313965
2026-06-15 08:36:03,6,2,12,1,per_slice_random,A*,6,16.708125000000003,245.0,6.0,0.014598369598388672
2026-06-15 08:36:03,6,2,12,1,per_slice_random,ABO,6,19.05125,295.0,8.0,0.002354145050048828
2026-06-15 08:36:03,6,2,12,1,per_slice_random,FABO,6,22.285624999999996,400.0,10.0,0.0041882991790771484
2026-06-15 08:36:03,6,2,12,1,per_slice_random,Best Fit,6,13.367500000000001,245.0,6.0,0.019376754760742188
2026-06-15 08:36:03,6,2,12,1,per_slice_random,First Fit,6,10.278749999999999,305.0,7.0,0.0016689300537109375
2026-06-15 08:36:03,6,2,12,1,per_slice_random,Energy-Aware A*,6,7.719375,490.0,12.0,0.0023145675659179688
2026-06-15 08:36:03,6,2,12,1,per_slice_random,MILP_Gurobi,6,5.134375,490.0,12.0,0.06883382797241211
2026-06-15 08:36:03,8,2,16,1,per_slice_random,A*,8,17.309375,315.0,8.0,0.01769280433654785
2026-06-15 08:36:03,8,2,16,1,per_slice_random,ABO,8,20.699375,365.0,10.0,0.0030989646911621094
2026-06-15 08:36:03,8,2,16,1,per_slice_random,FABO,8,28.080000000000002,610.0,16.0,0.005973339080810547
2026-06-15 08:36:03,8,2,16,1,per_slice_random,Best Fit,8,15.27,315.0,8.0,0.01868295669555664
2026-06-15 08:36:03,8,2,16,1,per_slice_random,First Fit,8,10.873125,395.0,10.0,0.002187013626098633
2026-06-15 08:36:03,8,2,16,1,per_slice_random,Energy-Aware A*,8,8.1325,630.0,16.0,0.003106832504272461
2026-06-15 08:36:03,8,2,16,1,per_slice_random,MILP_Gurobi,8,5.3375,630.0,16.0,0.08213162422180176
2026-06-15 08:36:03,16,2,32,1,per_slice_random,A*,16,28.072499999999998,725.0,17.0,0.033828020095825195
2026-06-15 08:36:03,16,2,32,1,per_slice_random,ABO,16,34.85000000000001,805.0,20.0,0.005833625793457031
2026-06-15 08:36:03,16,2,32,1,per_slice_random,FABO,16,41.843750000000014,1655.0,37.0,0.010506629943847656
2026-06-15 08:36:03,16,2,32,1,per_slice_random,Best Fit,16,32.081250000000004,805.0,18.0,0.029768705368041992
2026-06-15 08:36:03,16,2,32,1,per_slice_random,First Fit,16,20.51125,1050.0,28.0,0.004140615463256836
2026-06-15 08:36:03,16,2,32,1,per_slice_random,Energy-Aware A*,16,16.8275,1370.0,33.0,0.005838155746459961
2026-06-15 08:36:03,16,2,32,1,per_slice_random,MILP_Gurobi,16,8.74375,1110.0,28.0,872.0138983726501
2026-06-15 08:50:35,32,2,64,1,per_slice_random,A*,32,47.33062500000001,2150.0,46.0,0.050498247146606445
2026-06-15 08:50:35,32,2,64,1,per_slice_random,ABO,32,52.97875,2520.0,57.0,0.009854793548583984
2026-06-15 08:50:35,32,2,64,1,per_slice_random,FABO,32,58.295625000000015,4245.0,85.0,0.019950151443481445
2026-06-15 08:50:35,32,2,64,1,per_slice_random,Best Fit,31,50.58375,2775.0,59.0,0.036916255950927734
2026-06-15 08:50:35,32,2,64,1,per_slice_random,First Fit,26,33.69562500000001,2175.0,51.0,0.009230375289916992
2026-06-15 08:50:35,32,2,64,1,per_slice_random,Energy-Aware A*,32,43.37,2730.0,59.0,0.009612798690795898
2026-06-15 08:50:35,32,2,64,1,per_slice_random,MILP_Gurobi,32,20.025000000000002,1665.0,39.0,1802.5937325954437
2026-06-15 09:20:38,64,2,128,1,per_slice_random,A*,43,53.3325,2865.0,73.0,0.05926156044006348
2026-06-15 09:20:38,64,2,128,1,per_slice_random,ABO,41,60.535000000000004,3445.0,88.0,0.011147022247314453
2026-06-15 09:20:38,64,2,128,1,per_slice_random,FABO,42,63.67687500000001,5380.0,125.0,0.02501678466796875
2026-06-15 09:20:38,64,2,128,1,per_slice_random,Best Fit,32,50.696250000000006,2805.0,62.0,0.043961524963378906
2026-06-15 09:20:38,64,2,128,1,per_slice_random,First Fit,39,47.661875,2930.0,71.0,0.014211893081665039
2026-06-15 09:20:38,64,2,128,1,per_slice_random,Energy-Aware A*,42,53.75,3100.0,73.0,0.012222051620483398
2026-06-15 09:20:38,64,2,128,1,per_slice_random,MILP_Gurobi,48,23.5625,1505.0,48.0,1801.9967625141144
2026-06-15 09:50:40,2,2,4,2,per_slice_random,A*,2,6.093125,95.0,2.0,0.010046720504760742
2026-06-15 09:50:40,2,2,4,2,per_slice_random,ABO,2,8.62,145.0,3.0,0.0020482540130615234
2026-06-15 09:50:40,2,2,4,2,per_slice_random,FABO,2,8.089375,140.0,3.0,0.0027501583099365234
2026-06-15 09:50:40,2,2,4,2,per_slice_random,Best Fit,2,5.5649999999999995,95.0,2.0,0.005736351013183594
2026-06-15 09:50:40,2,2,4,2,per_slice_random,First Fit,2,3.9543749999999998,95.0,2.0,0.0008494853973388672
2026-06-15 09:50:40,2,2,4,2,per_slice_random,Energy-Aware A*,2,4.62875,190.0,4.0,0.0014111995697021484
2026-06-15 09:50:40,2,2,4,2,per_slice_random,MILP_Gurobi,2,3.815625,95.0,2.0,0.05146288871765137
2026-06-15 09:50:40,4,2,8,2,per_slice_random,A*,4,8.80125,160.0,4.0,0.010829925537109375
2026-06-15 09:50:40,4,2,8,2,per_slice_random,ABO,4,9.497499999999999,210.0,5.0,0.0022978782653808594
2026-06-15 09:50:40,4,2,8,2,per_slice_random,FABO,4,14.941250000000002,230.0,6.0,0.0035228729248046875
2026-06-15 09:50:40,4,2,8,2,per_slice_random,Best Fit,4,9.627500000000001,200.0,5.0,0.010294198989868164
2026-06-15 09:50:40,4,2,8,2,per_slice_random,First Fit,4,6.7175,160.0,4.0,0.0011055469512939453
2026-06-15 09:50:40,4,2,8,2,per_slice_random,Energy-Aware A*,4,7.026875,320.0,8.0,0.0016961097717285156
2026-06-15 09:50:40,4,2,8,2,per_slice_random,MILP_Gurobi,4,4.253125,160.0,4.0,0.04753470420837402
2026-06-15 09:50:41,6,2,12,2,per_slice_random,A*,6,16.192500000000003,245.0,6.0,0.013506174087524414
2026-06-15 09:50:41,6,2,12,2,per_slice_random,ABO,6,18.263749999999995,320.0,8.0,0.00255584716796875
2026-06-15 09:50:41,6,2,12,2,per_slice_random,FABO,6,23.732499999999998,340.0,9.0,0.004217624664306641
2026-06-15 09:50:41,6,2,12,2,per_slice_random,Best Fit,6,14.5625,310.0,8.0,0.014898538589477539
2026-06-15 09:50:41,6,2,12,2,per_slice_random,First Fit,6,10.278749999999999,305.0,7.0,0.0015926361083984375
2026-06-15 09:50:41,6,2,12,2,per_slice_random,Energy-Aware A*,6,7.719375,490.0,12.0,0.002265453338623047
2026-06-15 09:50:41,6,2,12,2,per_slice_random,MILP_Gurobi,6,5.134375,490.0,12.0,0.0653984546661377
2026-06-15 09:50:41,8,2,16,2,per_slice_random,A*,8,20.03125,315.0,8.0,0.017226219177246094
2026-06-15 09:50:41,8,2,16,2,per_slice_random,ABO,8,19.149374999999996,440.0,11.0,0.0031647682189941406
2026-06-15 09:50:41,8,2,16,2,per_slice_random,FABO,8,27.638125,430.0,12.0,0.005835771560668945
2026-06-15 09:50:41,8,2,16,2,per_slice_random,Best Fit,8,18.504999999999995,400.0,11.0,0.018395423889160156
2026-06-15 09:50:41,8,2,16,2,per_slice_random,First Fit,8,10.873125,395.0,10.0,0.0020644664764404297
2026-06-15 09:50:41,8,2,16,2,per_slice_random,Energy-Aware A*,8,8.1325,630.0,16.0,0.002908468246459961
2026-06-15 09:50:41,8,2,16,2,per_slice_random,MILP_Gurobi,8,5.3375,630.0,16.0,0.07320642471313477
2026-06-15 09:50:41,16,2,32,2,per_slice_random,A*,16,29.840625,790.0,18.0,0.029687881469726562
2026-06-15 09:50:41,16,2,32,2,per_slice_random,ABO,16,34.400625000000005,860.0,20.0,0.005873918533325195
2026-06-15 09:50:41,16,2,32,2,per_slice_random,FABO,16,43.57750000000002,1305.0,29.0,0.010141372680664062
2026-06-15 09:50:41,16,2,32,2,per_slice_random,Best Fit,16,36.83625,1140.0,27.0,0.02876877784729004
2026-06-15 09:50:41,16,2,32,2,per_slice_random,First Fit,16,20.51125,1050.0,28.0,0.0038230419158935547
2026-06-15 09:50:41,16,2,32,2,per_slice_random,Energy-Aware A*,16,21.092499999999998,1655.0,36.0,0.005336761474609375
2026-06-15 09:50:41,16,2,32,2,per_slice_random,MILP_Gurobi,16,8.74375,1110.0,28.0,872.5084409713745
2026-06-15 10:05:13,32,2,64,2,per_slice_random,A*,32,46.04500000000001,2130.0,45.0,0.04856300354003906
2026-06-15 10:05:13,32,2,64,2,per_slice_random,ABO,32,53.0,2740.0,63.0,0.010052919387817383
