timestamp,method,num_slices,num_vnfs_per_slice,seed,replicate,subseed,node,hosted_vnfs,num_hosted_vnfs
2026-02-27 17:14:35,A*,4,2,1,1,2014607859,1,"vnf32_0,vnf57_0",2
2026-02-27 17:14:35,A*,4,2,1,1,2014607859,2,"vnf32_1,vnf57_1",2
2026-02-27 17:14:35,A*,4,2,1,1,2014607859,6,vnf45_0,1
2026-02-27 17:14:35,A*,4,2,1,1,2014607859,5,vnf45_1,1
2026-02-27 17:14:35,A*,4,2,1,1,2014607859,11,vnf40_0,1
2026-02-27 17:14:35,A*,4,2,1,1,2014607859,3,vnf40_1,1
2026-02-27 17:14:35,ABO,4,2,1,1,2014607859,6,__ENTRY__,1
2026-02-27 17:14:35,ABO,4,2,1,1,2014607859,1,"vnf32_0,vnf40_0,vnf45_0,vnf57_0",4
2026-02-27 17:14:35,ABO,4,2,1,1,2014607859,2,"vnf32_1,vnf40_1,vnf45_1,vnf57_1",4
2026-02-27 17:14:35,FABO,4,2,1,1,2014607859,6,__ENTRY__,1
2026-02-27 17:14:35,FABO,4,2,1,1,2014607859,1,"vnf32_0,vnf40_0,vnf45_0,vnf57_0",4
2026-02-27 17:14:35,FABO,4,2,1,1,2014607859,2,"vnf32_1,vnf40_1,vnf45_1,vnf57_1",4
2026-02-27 17:14:35,Best Fit,4,2,1,1,2014607859,6,"vnf32_0,vnf40_0,vnf45_0,vnf57_0",4
2026-02-27 17:14:35,Best Fit,4,2,1,1,2014607859,2,"vnf32_1,vnf40_1,vnf45_1,vnf57_1",4
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,1,"vnf32_0,vnf40_0,vnf45_0,vnf57_0",4
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,2,"vnf32_1,vnf40_1,vnf45_1,vnf57_1",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,6,"vnf32_0,vnf40_0,vnf45_0,vnf57_0",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,2,"vnf32_1,vnf40_1,vnf45_1,vnf57_1",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,1,"vnf32_0,vnf40_0,vnf45_0,vnf57_0",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,2,"vnf32_1,vnf40_1,vnf45_1,vnf57_1",4
2026-02-27 17:14:35,A*,4,2,1,2,881380087,1,"vnf3_0,vnf51_0",2
2026-02-27 17:14:35,A*,4,2,1,2,881380087,2,"vnf3_1,vnf51_1",2
2026-02-27 17:14:35,A*,4,2,1,2,881380087,6,vnf55_0,1
2026-02-27 17:14:35,A*,4,2,1,2,881380087,5,vnf55_1,1
2026-02-27 17:14:35,A*,4,2,1,2,881380087,11,vnf33_0,1
2026-02-27 17:14:35,A*,4,2,1,2,881380087,3,vnf33_1,1
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,6,__ENTRY__,1
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,1,"vnf33_0,vnf3_0,vnf51_0,vnf55_0",4
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,2,"vnf33_1,vnf3_1,vnf51_1,vnf55_1",4
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,6,__ENTRY__,1
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,1,"vnf33_0,vnf3_0,vnf51_0,vnf55_0",4
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,2,"vnf33_1,vnf3_1,vnf51_1,vnf55_1",4
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,6,"vnf33_0,vnf3_0,vnf51_0,vnf55_0",4
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,2,"vnf33_1,vnf3_1,vnf51_1,vnf55_1",4
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,1,"vnf33_0,vnf3_0,vnf51_0,vnf55_0",4
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,2,"vnf33_1,vnf3_1,vnf51_1,vnf55_1",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,6,"vnf33_0,vnf3_0,vnf51_0,vnf55_0",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,2,"vnf33_1,vnf3_1,vnf51_1,vnf55_1",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,1,"vnf33_0,vnf3_0,vnf51_0,vnf55_0",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,2,"vnf33_1,vnf3_1,vnf51_1,vnf55_1",4
2026-02-27 17:14:35,A*,4,2,1,3,529112630,1,"vnf0_0,vnf15_0",2
2026-02-27 17:14:35,A*,4,2,1,3,529112630,2,"vnf0_1,vnf15_1",2
2026-02-27 17:14:35,A*,4,2,1,3,529112630,6,vnf18_0,1
2026-02-27 17:14:35,A*,4,2,1,3,529112630,5,vnf18_1,1
2026-02-27 17:14:35,A*,4,2,1,3,529112630,11,vnf14_0,1
2026-02-27 17:14:35,A*,4,2,1,3,529112630,3,vnf14_1,1
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,6,__ENTRY__,1
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,1,"vnf0_0,vnf14_0,vnf15_0,vnf18_0",4
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,2,"vnf0_1,vnf14_1,vnf15_1,vnf18_1",4
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,6,__ENTRY__,1
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,1,"vnf0_0,vnf14_0,vnf15_0,vnf18_0",4
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,2,"vnf0_1,vnf14_1,vnf15_1,vnf18_1",4
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,6,"vnf0_0,vnf14_0,vnf15_0,vnf18_0",4
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,2,"vnf0_1,vnf14_1,vnf15_1,vnf18_1",4
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,1,"vnf0_0,vnf14_0,vnf15_0,vnf18_0",4
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,2,"vnf0_1,vnf14_1,vnf15_1,vnf18_1",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,6,"vnf0_0,vnf14_0,vnf15_0,vnf18_0",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,2,"vnf0_1,vnf14_1,vnf15_1,vnf18_1",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,1,"vnf0_0,vnf14_0,vnf15_0,vnf18_0",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,2,"vnf0_1,vnf14_1,vnf15_1,vnf18_1",4
2026-02-27 17:14:35,A*,4,2,1,4,841880275,1,"vnf57_0,vnf5_0",2
2026-02-27 17:14:35,A*,4,2,1,4,841880275,2,"vnf57_1,vnf5_1",2
2026-02-27 17:14:35,A*,4,2,1,4,841880275,6,vnf40_0,1
2026-02-27 17:14:35,A*,4,2,1,4,841880275,5,vnf40_1,1
2026-02-27 17:14:35,A*,4,2,1,4,841880275,11,vnf55_0,1
2026-02-27 17:14:35,A*,4,2,1,4,841880275,3,vnf55_1,1
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,6,__ENTRY__,1
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,1,"vnf40_0,vnf55_0,vnf57_0,vnf5_0",4
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,2,"vnf40_1,vnf55_1,vnf57_1,vnf5_1",4
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,6,__ENTRY__,1
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,1,"vnf40_0,vnf55_0,vnf57_0,vnf5_0",4
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,2,"vnf40_1,vnf55_1,vnf57_1,vnf5_1",4
2026-02-27 17:14:35,Best Fit,4,2,1,4,841880275,6,"vnf40_0,vnf55_0,vnf57_0,vnf5_0",4
2026-02-27 17:14:35,Best Fit,4,2,1,4,841880275,2,"vnf40_1,vnf55_1,vnf57_1,vnf5_1",4
2026-02-27 17:14:35,First Fit,4,2,1,4,841880275,1,"vnf40_0,vnf55_0,vnf57_0,vnf5_0",4
2026-02-27 17:14:35,First Fit,4,2,1,4,841880275,2,"vnf40_1,vnf55_1,vnf57_1,vnf5_1",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,4,841880275,6,"vnf40_0,vnf55_0,vnf57_0,vnf5_0",4
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,4,841880275,2,"vnf40_1,vnf55_1,vnf57_1,vnf5_1",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,4,841880275,1,"vnf40_0,vnf55_0,vnf57_0,vnf5_0",4
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,4,841880275,2,"vnf40_1,vnf55_1,vnf57_1,vnf5_1",4
2026-02-27 17:14:36,A*,4,2,1,5,612193640,1,"vnf34_0,vnf5_0",2
2026-02-27 17:14:36,A*,4,2,1,5,612193640,2,"vnf34_1,vnf5_1",2
2026-02-27 17:14:36,A*,4,2,1,5,612193640,6,vnf24_0,1
2026-02-27 17:14:36,A*,4,2,1,5,612193640,5,vnf24_1,1
2026-02-27 17:14:36,A*,4,2,1,5,612193640,11,vnf32_0,1
2026-02-27 17:14:36,A*,4,2,1,5,612193640,3,vnf32_1,1
2026-02-27 17:14:36,ABO,4,2,1,5,612193640,6,__ENTRY__,1
2026-02-27 17:14:36,ABO,4,2,1,5,612193640,1,"vnf24_0,vnf32_0,vnf34_0,vnf5_0",4
2026-02-27 17:14:36,ABO,4,2,1,5,612193640,2,"vnf24_1,vnf32_1,vnf34_1,vnf5_1",4
2026-02-27 17:14:36,FABO,4,2,1,5,612193640,6,__ENTRY__,1
2026-02-27 17:14:36,FABO,4,2,1,5,612193640,1,"vnf24_0,vnf32_0,vnf34_0,vnf5_0",4
2026-02-27 17:14:36,FABO,4,2,1,5,612193640,2,"vnf24_1,vnf32_1,vnf34_1,vnf5_1",4
2026-02-27 17:14:36,Best Fit,4,2,1,5,612193640,6,"vnf24_0,vnf32_0,vnf34_0,vnf5_0",4
2026-02-27 17:14:36,Best Fit,4,2,1,5,612193640,2,"vnf24_1,vnf32_1,vnf34_1,vnf5_1",4
2026-02-27 17:14:36,First Fit,4,2,1,5,612193640,1,"vnf24_0,vnf32_0,vnf34_0,vnf5_0",4
2026-02-27 17:14:36,First Fit,4,2,1,5,612193640,2,"vnf24_1,vnf32_1,vnf34_1,vnf5_1",4
2026-02-27 17:14:36,Energy-Aware A*,4,2,1,5,612193640,6,"vnf24_0,vnf32_0,vnf34_0,vnf5_0",4
2026-02-27 17:14:36,Energy-Aware A*,4,2,1,5,612193640,2,"vnf24_1,vnf32_1,vnf34_1,vnf5_1",4
2026-02-27 17:14:36,MILP_Gurobi,4,2,1,5,612193640,1,"vnf24_0,vnf32_0,vnf34_0,vnf5_0",4
2026-02-27 17:14:36,MILP_Gurobi,4,2,1,5,612193640,2,"vnf24_1,vnf32_1,vnf34_1,vnf5_1",4
2026-02-27 17:14:36,A*,8,2,1,1,779047444,1,"vnf14_0,vnf23_0,vnf5_0",3
2026-02-27 17:14:36,A*,8,2,1,1,779047444,2,"vnf14_1,vnf5_1",2
2026-02-27 17:14:36,A*,8,2,1,1,779047444,6,"vnf0_0,vnf44_0,vnf4_0",3
2026-02-27 17:14:36,A*,8,2,1,1,779047444,5,"vnf44_1,vnf4_1",2
2026-02-27 17:14:36,A*,8,2,1,1,779047444,11,"vnf17_0,vnf33_0",2
2026-02-27 17:14:36,A*,8,2,1,1,779047444,3,"vnf17_1,vnf23_1",2
2026-02-27 17:14:36,A*,8,2,1,1,779047444,7,vnf0_1,1
2026-02-27 17:14:36,A*,8,2,1,1,779047444,8,vnf33_1,1
2026-02-27 17:14:36,ABO,8,2,1,1,779047444,6,__ENTRY__,1
2026-02-27 17:14:36,ABO,8,2,1,1,779047444,1,"vnf0_0,vnf14_0,vnf17_0,vnf23_0,vnf33_0,vnf44_0,vnf4_0,vnf5_0",8
2026-02-27 17:14:36,ABO,8,2,1,1,779047444,2,"vnf0_1,vnf14_1,vnf17_1,vnf23_1,vnf33_1,vnf44_1,vnf4_1,vnf5_1",8
2026-02-27 17:14:36,FABO,8,2,1,1,779047444,6,__ENTRY__,1
2026-02-27 17:14:36,FABO,8,2,1,1,779047444,1,"vnf0_0,vnf14_0,vnf17_0,vnf23_0,vnf33_0,vnf44_0,vnf4_0,vnf5_0",8
2026-02-27 17:14:36,FABO,8,2,1,1,779047444,2,"vnf0_1,vnf14_1,vnf17_1,vnf23_1,vnf33_1,vnf44_1,vnf4_1,vnf5_1",8
2026-02-27 17:14:36,Best Fit,8,2,1,1,779047444,6,"vnf0_0,vnf14_0,vnf17_0,vnf23_0,vnf33_0,vnf44_0,vnf4_0,vnf5_0",8
2026-02-27 17:14:36,Best Fit,8,2,1,1,779047444,2,"vnf0_1,vnf14_1,vnf17_1,vnf23_1,vnf33_1,vnf44_1,vnf4_1,vnf5_1",8
2026-02-27 17:14:36,First Fit,8,2,1,1,779047444,1,"vnf0_0,vnf14_0,vnf17_0,vnf23_0,vnf33_0,vnf44_0,vnf4_0,vnf5_0",8
2026-02-27 17:14:36,First Fit,8,2,1,1,779047444,2,"vnf0_1,vnf14_1,vnf17_1,vnf23_1,vnf33_1,vnf44_1,vnf4_1,vnf5_1",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,1,779047444,6,"vnf0_0,vnf14_0,vnf17_0,vnf23_0,vnf33_0,vnf44_0,vnf4_0,vnf5_0",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,1,779047444,2,"vnf0_1,vnf14_1,vnf17_1,vnf23_1,vnf33_1,vnf44_1,vnf4_1,vnf5_1",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,1,779047444,8,"vnf0_0,vnf14_0,vnf17_0,vnf23_0,vnf33_0,vnf44_0,vnf4_0,vnf5_0",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,1,779047444,11,"vnf0_1,vnf14_1,vnf17_1,vnf23_1,vnf33_1,vnf44_1,vnf4_1,vnf5_1",8
2026-02-27 17:14:36,A*,8,2,1,2,336384228,1,"vnf13_0,vnf24_0,vnf25_0",3
2026-02-27 17:14:36,A*,8,2,1,2,336384228,2,"vnf24_1,vnf25_1",2
2026-02-27 17:14:36,A*,8,2,1,2,336384228,6,"vnf42_0,vnf44_0,vnf62_0",3
2026-02-27 17:14:36,A*,8,2,1,2,336384228,5,"vnf42_1,vnf62_1",2
2026-02-27 17:14:36,A*,8,2,1,2,336384228,11,"vnf58_0,vnf9_0",2
2026-02-27 17:14:36,A*,8,2,1,2,336384228,3,"vnf13_1,vnf9_1",2
2026-02-27 17:14:36,A*,8,2,1,2,336384228,7,vnf44_1,1
2026-02-27 17:14:36,A*,8,2,1,2,336384228,8,vnf58_1,1
2026-02-27 17:14:36,ABO,8,2,1,2,336384228,6,__ENTRY__,1
2026-02-27 17:14:36,ABO,8,2,1,2,336384228,1,"vnf13_0,vnf24_0,vnf25_0,vnf42_0,vnf44_0,vnf58_0,vnf62_0,vnf9_0",8
2026-02-27 17:14:36,ABO,8,2,1,2,336384228,2,"vnf13_1,vnf24_1,vnf25_1,vnf42_1,vnf44_1,vnf58_1,vnf62_1,vnf9_1",8
2026-02-27 17:14:36,FABO,8,2,1,2,336384228,6,__ENTRY__,1
2026-02-27 17:14:36,FABO,8,2,1,2,336384228,1,"vnf13_0,vnf24_0,vnf25_0,vnf42_0,vnf44_0,vnf58_0,vnf62_0,vnf9_0",8
2026-02-27 17:14:36,FABO,8,2,1,2,336384228,2,"vnf13_1,vnf24_1,vnf25_1,vnf42_1,vnf44_1,vnf58_1,vnf62_1,vnf9_1",8
2026-02-27 17:14:36,Best Fit,8,2,1,2,336384228,6,"vnf13_0,vnf24_0,vnf25_0,vnf42_0,vnf44_0,vnf58_0,vnf62_0,vnf9_0",8
2026-02-27 17:14:36,Best Fit,8,2,1,2,336384228,2,"vnf13_1,vnf24_1,vnf25_1,vnf42_1,vnf44_1,vnf58_1,vnf62_1,vnf9_1",8
2026-02-27 17:14:36,First Fit,8,2,1,2,336384228,1,"vnf13_0,vnf24_0,vnf25_0,vnf42_0,vnf44_0,vnf58_0,vnf62_0,vnf9_0",8
2026-02-27 17:14:36,First Fit,8,2,1,2,336384228,2,"vnf13_1,vnf24_1,vnf25_1,vnf42_1,vnf44_1,vnf58_1,vnf62_1,vnf9_1",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,2,336384228,6,"vnf13_0,vnf24_0,vnf25_0,vnf42_0,vnf44_0,vnf58_0,vnf62_0,vnf9_0",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,2,336384228,2,"vnf13_1,vnf24_1,vnf25_1,vnf42_1,vnf44_1,vnf58_1,vnf62_1,vnf9_1",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,2,336384228,8,"vnf13_0,vnf24_0,vnf25_0,vnf42_0,vnf44_0,vnf58_0,vnf62_0,vnf9_0",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,2,336384228,11,"vnf13_1,vnf24_1,vnf25_1,vnf42_1,vnf44_1,vnf58_1,vnf62_1,vnf9_1",8
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,1,"vnf12_0,vnf38_0,vnf62_0",3
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,2,"vnf38_1,vnf62_1",2
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,6,"vnf28_0,vnf2_0,vnf42_0",3
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,5,"vnf28_1,vnf42_1",2
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,11,"vnf22_0,vnf23_0",2
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,3,"vnf12_1,vnf23_1",2
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,7,vnf2_1,1
2026-02-27 17:14:36,A*,8,2,1,3,1898613619,8,vnf22_1,1
2026-02-27 17:14:36,ABO,8,2,1,3,1898613619,6,__ENTRY__,1
2026-02-27 17:14:36,ABO,8,2,1,3,1898613619,1,"vnf12_0,vnf22_0,vnf23_0,vnf28_0,vnf2_0,vnf38_0,vnf42_0,vnf62_0",8
2026-02-27 17:14:36,ABO,8,2,1,3,1898613619,2,"vnf12_1,vnf22_1,vnf23_1,vnf28_1,vnf2_1,vnf38_1,vnf42_1,vnf62_1",8
2026-02-27 17:14:36,FABO,8,2,1,3,1898613619,6,__ENTRY__,1
2026-02-27 17:14:36,FABO,8,2,1,3,1898613619,1,"vnf12_0,vnf22_0,vnf23_0,vnf28_0,vnf2_0,vnf38_0,vnf42_0,vnf62_0",8
2026-02-27 17:14:36,FABO,8,2,1,3,1898613619,2,"vnf12_1,vnf22_1,vnf23_1,vnf28_1,vnf2_1,vnf38_1,vnf42_1,vnf62_1",8
2026-02-27 17:14:36,Best Fit,8,2,1,3,1898613619,6,"vnf12_0,vnf22_0,vnf23_0,vnf28_0,vnf2_0,vnf38_0,vnf42_0,vnf62_0",8
2026-02-27 17:14:36,Best Fit,8,2,1,3,1898613619,2,"vnf12_1,vnf22_1,vnf23_1,vnf28_1,vnf2_1,vnf38_1,vnf42_1,vnf62_1",8
2026-02-27 17:14:36,First Fit,8,2,1,3,1898613619,1,"vnf12_0,vnf22_0,vnf23_0,vnf28_0,vnf2_0,vnf38_0,vnf42_0,vnf62_0",8
2026-02-27 17:14:36,First Fit,8,2,1,3,1898613619,2,"vnf12_1,vnf22_1,vnf23_1,vnf28_1,vnf2_1,vnf38_1,vnf42_1,vnf62_1",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,3,1898613619,6,"vnf12_0,vnf22_0,vnf23_0,vnf28_0,vnf2_0,vnf38_0,vnf42_0,vnf62_0",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,3,1898613619,2,"vnf12_1,vnf22_1,vnf23_1,vnf28_1,vnf2_1,vnf38_1,vnf42_1,vnf62_1",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,3,1898613619,8,"vnf12_0,vnf22_0,vnf23_0,vnf28_0,vnf2_0,vnf38_0,vnf42_0,vnf62_0",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,3,1898613619,11,"vnf12_1,vnf22_1,vnf23_1,vnf28_1,vnf2_1,vnf38_1,vnf42_1,vnf62_1",8
2026-02-27 17:14:36,A*,8,2,1,4,236659179,1,"vnf1_0,vnf27_0,vnf55_0",3
2026-02-27 17:14:36,A*,8,2,1,4,236659179,2,"vnf1_1,vnf55_1",2
2026-02-27 17:14:36,A*,8,2,1,4,236659179,6,"vnf10_0,vnf61_0,vnf8_0",3
2026-02-27 17:14:36,A*,8,2,1,4,236659179,5,"vnf10_1,vnf61_1",2
2026-02-27 17:14:36,A*,8,2,1,4,236659179,11,"vnf30_0,vnf40_0",2
2026-02-27 17:14:36,A*,8,2,1,4,236659179,3,"vnf27_1,vnf40_1",2
2026-02-27 17:14:36,A*,8,2,1,4,236659179,7,vnf8_1,1
2026-02-27 17:14:36,A*,8,2,1,4,236659179,8,vnf30_1,1
2026-02-27 17:14:36,ABO,8,2,1,4,236659179,6,__ENTRY__,1
2026-02-27 17:14:36,ABO,8,2,1,4,236659179,1,"vnf10_0,vnf1_0,vnf27_0,vnf30_0,vnf40_0,vnf55_0,vnf61_0,vnf8_0",8
2026-02-27 17:14:36,ABO,8,2,1,4,236659179,2,"vnf10_1,vnf1_1,vnf27_1,vnf30_1,vnf40_1,vnf55_1,vnf61_1,vnf8_1",8
2026-02-27 17:14:36,FABO,8,2,1,4,236659179,6,__ENTRY__,1
2026-02-27 17:14:36,FABO,8,2,1,4,236659179,1,"vnf10_0,vnf1_0,vnf27_0,vnf30_0,vnf40_0,vnf55_0,vnf61_0,vnf8_0",8
2026-02-27 17:14:36,FABO,8,2,1,4,236659179,2,"vnf10_1,vnf1_1,vnf27_1,vnf30_1,vnf40_1,vnf55_1,vnf61_1,vnf8_1",8
2026-02-27 17:14:36,Best Fit,8,2,1,4,236659179,6,"vnf10_0,vnf1_0,vnf27_0,vnf30_0,vnf40_0,vnf55_0,vnf61_0,vnf8_0",8
2026-02-27 17:14:36,Best Fit,8,2,1,4,236659179,2,"vnf10_1,vnf1_1,vnf27_1,vnf30_1,vnf40_1,vnf55_1,vnf61_1,vnf8_1",8
2026-02-27 17:14:36,First Fit,8,2,1,4,236659179,1,"vnf10_0,vnf1_0,vnf27_0,vnf30_0,vnf40_0,vnf55_0,vnf61_0,vnf8_0",8
2026-02-27 17:14:36,First Fit,8,2,1,4,236659179,2,"vnf10_1,vnf1_1,vnf27_1,vnf30_1,vnf40_1,vnf55_1,vnf61_1,vnf8_1",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,4,236659179,6,"vnf10_0,vnf1_0,vnf27_0,vnf30_0,vnf40_0,vnf55_0,vnf61_0,vnf8_0",8
2026-02-27 17:14:36,Energy-Aware A*,8,2,1,4,236659179,2,"vnf10_1,vnf1_1,vnf27_1,vnf30_1,vnf40_1,vnf55_1,vnf61_1,vnf8_1",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,4,236659179,8,"vnf10_0,vnf1_0,vnf27_0,vnf30_0,vnf40_0,vnf55_0,vnf61_0,vnf8_0",8
2026-02-27 17:14:36,MILP_Gurobi,8,2,1,4,236659179,11,"vnf10_1,vnf1_1,vnf27_1,vnf30_1,vnf40_1,vnf55_1,vnf61_1,vnf8_1",8
2026-02-27 17:14:37,A*,8,2,1,5,324611052,1,"vnf31_0,vnf42_0,vnf59_0",3
2026-02-27 17:14:37,A*,8,2,1,5,324611052,2,"vnf31_1,vnf59_1",2
2026-02-27 17:14:37,A*,8,2,1,5,324611052,6,"vnf16_0,vnf23_0,vnf2_0",3
2026-02-27 17:14:37,A*,8,2,1,5,324611052,5,"vnf16_1,vnf23_1",2
2026-02-27 17:14:37,A*,8,2,1,5,324611052,11,"vnf1_0,vnf4_0",2
2026-02-27 17:14:37,A*,8,2,1,5,324611052,3,"vnf1_1,vnf42_1",2
2026-02-27 17:14:37,A*,8,2,1,5,324611052,7,vnf2_1,1
2026-02-27 17:14:37,A*,8,2,1,5,324611052,8,vnf4_1,1
2026-02-27 17:14:37,ABO,8,2,1,5,324611052,6,__ENTRY__,1
2026-02-27 17:14:37,ABO,8,2,1,5,324611052,1,"vnf16_0,vnf1_0,vnf23_0,vnf2_0,vnf31_0,vnf42_0,vnf4_0,vnf59_0",8
2026-02-27 17:14:37,ABO,8,2,1,5,324611052,2,"vnf16_1,vnf1_1,vnf23_1,vnf2_1,vnf31_1,vnf42_1,vnf4_1,vnf59_1",8
2026-02-27 17:14:37,FABO,8,2,1,5,324611052,6,__ENTRY__,1
2026-02-27 17:14:37,FABO,8,2,1,5,324611052,1,"vnf16_0,vnf1_0,vnf23_0,vnf2_0,vnf31_0,vnf42_0,vnf4_0,vnf59_0",8
2026-02-27 17:14:37,FABO,8,2,1,5,324611052,2,"vnf16_1,vnf1_1,vnf23_1,vnf2_1,vnf31_1,vnf42_1,vnf4_1,vnf59_1",8
2026-02-27 17:14:37,Best Fit,8,2,1,5,324611052,6,"vnf16_0,vnf1_0,vnf23_0,vnf2_0,vnf31_0,vnf42_0,vnf4_0,vnf59_0",8
2026-02-27 17:14:37,Best Fit,8,2,1,5,324611052,2,"vnf16_1,vnf1_1,vnf23_1,vnf2_1,vnf31_1,vnf42_1,vnf4_1,vnf59_1",8
2026-02-27 17:14:37,First Fit,8,2,1,5,324611052,1,"vnf16_0,vnf1_0,vnf23_0,vnf2_0,vnf31_0,vnf42_0,vnf4_0,vnf59_0",8
2026-02-27 17:14:37,First Fit,8,2,1,5,324611052,2,"vnf16_1,vnf1_1,vnf23_1,vnf2_1,vnf31_1,vnf42_1,vnf4_1,vnf59_1",8
2026-02-27 17:14:37,Energy-Aware A*,8,2,1,5,324611052,6,"vnf16_0,vnf1_0,vnf23_0,vnf2_0,vnf31_0,vnf42_0,vnf4_0,vnf59_0",8
2026-02-27 17:14:37,Energy-Aware A*,8,2,1,5,324611052,2,"vnf16_1,vnf1_1,vnf23_1,vnf2_1,vnf31_1,vnf42_1,vnf4_1,vnf59_1",8
2026-02-27 17:14:37,MILP_Gurobi,8,2,1,5,324611052,8,"vnf16_0,vnf1_0,vnf23_0,vnf2_0,vnf31_0,vnf42_0,vnf4_0,vnf59_0",8
2026-02-27 17:14:37,MILP_Gurobi,8,2,1,5,324611052,11,"vnf16_1,vnf1_1,vnf23_1,vnf2_1,vnf31_1,vnf42_1,vnf4_1,vnf59_1",8
2026-02-27 17:14:37,A*,16,2,1,1,968515014,1,"vnf20_0,vnf35_0,vnf42_0,vnf52_0,vnf56_0,vnf63_0",6
2026-02-27 17:14:37,A*,16,2,1,1,968515014,2,"vnf20_1,vnf35_1,vnf42_1,vnf52_1",4
2026-02-27 17:14:37,A*,16,2,1,1,968515014,6,"vnf13_0,vnf21_0,vnf3_0,vnf50_0,vnf55_0",5
2026-02-27 17:14:37,A*,16,2,1,1,968515014,5,"vnf13_1,vnf21_1,vnf55_1",3
2026-02-27 17:14:37,A*,16,2,1,1,968515014,11,"vnf24_0,vnf26_0,vnf31_0,vnf46_0,vnf5_0",5
2026-02-27 17:14:37,A*,16,2,1,1,968515014,3,"vnf26_1,vnf56_1,vnf63_1",3
2026-02-27 17:14:37,A*,16,2,1,1,968515014,7,"vnf3_1,vnf50_1",2
2026-02-27 17:14:37,A*,16,2,1,1,968515014,8,"vnf31_1,vnf5_1",2
2026-02-27 17:14:37,A*,16,2,1,1,968515014,10,"vnf24_1,vnf46_1",2
