timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,replicate,subseed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-02-27 17:14:35,4,2,8,1,1,2014607859,A*,4,9.4025,60.0,4.0,0.0048596858978271484
2026-02-27 17:14:35,4,2,8,1,1,2014607859,ABO,4,3.3725,60.0,19.0,0.0007824897766113281
2026-02-27 17:14:35,4,2,8,1,1,2014607859,FABO,4,3.3725,60.0,19.0,0.0007860660552978516
2026-02-27 17:14:35,4,2,8,1,1,2014607859,Best Fit,4,3.4325,60.0,4.0,0.01779460906982422
2026-02-27 17:14:35,4,2,8,1,1,2014607859,First Fit,4,3.3725,60.0,12.0,0.0025606155395507812
2026-02-27 17:14:35,4,2,8,1,1,2014607859,Energy-Aware A*,4,3.4325,60.0,4.0,0.015798330307006836
2026-02-27 17:14:35,4,2,8,1,1,2014607859,MILP_Gurobi,4,3.3725,15.0,4.0,0.06521415710449219
2026-02-27 17:14:35,4,2,8,1,2,881380087,A*,4,9.4025,60.0,4.0,0.0028831958770751953
2026-02-27 17:14:35,4,2,8,1,2,881380087,ABO,4,3.3725,60.0,19.0,0.0007779598236083984
2026-02-27 17:14:35,4,2,8,1,2,881380087,FABO,4,3.3725,60.0,19.0,0.0007162094116210938
2026-02-27 17:14:35,4,2,8,1,2,881380087,Best Fit,4,3.4325,60.0,4.0,0.017598867416381836
2026-02-27 17:14:35,4,2,8,1,2,881380087,First Fit,4,3.3725,60.0,12.0,0.0025565624237060547
2026-02-27 17:14:35,4,2,8,1,2,881380087,Energy-Aware A*,4,3.4325,60.0,4.0,0.015145063400268555
2026-02-27 17:14:35,4,2,8,1,2,881380087,MILP_Gurobi,4,3.3725,15.0,4.0,0.05101752281188965
2026-02-27 17:14:35,4,2,8,1,3,529112630,A*,4,9.4025,60.0,4.0,0.0029201507568359375
2026-02-27 17:14:35,4,2,8,1,3,529112630,ABO,4,3.3725,60.0,19.0,0.0007784366607666016
2026-02-27 17:14:35,4,2,8,1,3,529112630,FABO,4,3.3725,60.0,19.0,0.0007114410400390625
2026-02-27 17:14:35,4,2,8,1,3,529112630,Best Fit,4,3.4325,60.0,4.0,0.01785111427307129
2026-02-27 17:14:35,4,2,8,1,3,529112630,First Fit,4,3.3725,60.0,12.0,0.0025730133056640625
2026-02-27 17:14:35,4,2,8,1,3,529112630,Energy-Aware A*,4,3.4325,60.0,4.0,0.01510477066040039
2026-02-27 17:14:35,4,2,8,1,3,529112630,MILP_Gurobi,4,3.3725,15.0,4.0,0.0519869327545166
2026-02-27 17:14:35,4,2,8,1,4,841880275,A*,4,9.4025,60.0,4.0,0.002884387969970703
2026-02-27 17:14:35,4,2,8,1,4,841880275,ABO,4,3.3725,60.0,19.0,0.0007586479187011719
2026-02-27 17:14:35,4,2,8,1,4,841880275,FABO,4,3.3725,60.0,19.0,0.0007207393646240234
2026-02-27 17:14:35,4,2,8,1,4,841880275,Best Fit,4,3.4325,60.0,4.0,0.017914772033691406
2026-02-27 17:14:35,4,2,8,1,4,841880275,First Fit,4,3.3725,60.0,12.0,0.0025517940521240234
2026-02-27 17:14:35,4,2,8,1,4,841880275,Energy-Aware A*,4,3.4325,60.0,4.0,0.015045404434204102
2026-02-27 17:14:35,4,2,8,1,4,841880275,MILP_Gurobi,4,3.3725,15.0,4.0,0.050084590911865234
2026-02-27 17:14:36,4,2,8,1,5,612193640,A*,4,9.4025,60.0,4.0,0.00287628173828125
2026-02-27 17:14:36,4,2,8,1,5,612193640,ABO,4,3.3725,60.0,19.0,0.0007433891296386719
2026-02-27 17:14:36,4,2,8,1,5,612193640,FABO,4,3.3725,60.0,19.0,0.0007176399230957031
2026-02-27 17:14:36,4,2,8,1,5,612193640,Best Fit,4,3.4325,60.0,4.0,0.01861405372619629
2026-02-27 17:14:36,4,2,8,1,5,612193640,First Fit,4,3.3725,60.0,12.0,0.0026159286499023438
2026-02-27 17:14:36,4,2,8,1,5,612193640,Energy-Aware A*,4,3.4325,60.0,4.0,0.015765905380249023
2026-02-27 17:14:36,4,2,8,1,5,612193640,MILP_Gurobi,4,3.3725,15.0,4.0,0.0504460334777832
2026-02-27 17:14:36,8,2,16,1,1,779047444,A*,8,14.85,120.0,8.0,0.005161285400390625
2026-02-27 17:14:36,8,2,16,1,1,779047444,ABO,8,3.745,120.0,38.0,0.001102447509765625
2026-02-27 17:14:36,8,2,16,1,1,779047444,FABO,8,3.745,120.0,38.0,0.0010895729064941406
2026-02-27 17:14:36,8,2,16,1,1,779047444,Best Fit,8,3.865,120.0,8.0,0.035372018814086914
2026-02-27 17:14:36,8,2,16,1,1,779047444,First Fit,8,3.745,120.0,24.0,0.004857778549194336
2026-02-27 17:14:36,8,2,16,1,1,779047444,Energy-Aware A*,8,3.865,120.0,8.0,0.030321836471557617
2026-02-27 17:14:36,8,2,16,1,1,779047444,MILP_Gurobi,8,3.745,15.0,8.0,0.10808992385864258
2026-02-27 17:14:36,8,2,16,1,2,336384228,A*,8,14.85,120.0,8.0,0.009741783142089844
2026-02-27 17:14:36,8,2,16,1,2,336384228,ABO,8,3.745,120.0,38.0,0.00208282470703125
2026-02-27 17:14:36,8,2,16,1,2,336384228,FABO,8,3.745,120.0,38.0,0.0020189285278320312
2026-02-27 17:14:36,8,2,16,1,2,336384228,Best Fit,8,3.865,120.0,8.0,0.06949305534362793
2026-02-27 17:14:36,8,2,16,1,2,336384228,First Fit,8,3.745,120.0,24.0,0.009202003479003906
2026-02-27 17:14:36,8,2,16,1,2,336384228,Energy-Aware A*,8,3.865,120.0,8.0,0.05468392372131348
2026-02-27 17:14:36,8,2,16,1,2,336384228,MILP_Gurobi,8,3.745,15.0,8.0,0.14803814888000488
2026-02-27 17:14:36,8,2,16,1,3,1898613619,A*,8,14.85,120.0,8.0,0.00993037223815918
2026-02-27 17:14:36,8,2,16,1,3,1898613619,ABO,8,3.745,120.0,38.0,0.0020134449005126953
2026-02-27 17:14:36,8,2,16,1,3,1898613619,FABO,8,3.745,120.0,38.0,0.0019388198852539062
2026-02-27 17:14:36,8,2,16,1,3,1898613619,Best Fit,8,3.865,120.0,8.0,0.06904077529907227
2026-02-27 17:14:36,8,2,16,1,3,1898613619,First Fit,8,3.745,120.0,24.0,0.009287595748901367
2026-02-27 17:14:36,8,2,16,1,3,1898613619,Energy-Aware A*,8,3.865,120.0,8.0,0.05504941940307617
2026-02-27 17:14:36,8,2,16,1,3,1898613619,MILP_Gurobi,8,3.745,15.0,8.0,0.13872265815734863
2026-02-27 17:14:36,8,2,16,1,4,236659179,A*,8,14.85,120.0,8.0,0.009605646133422852
2026-02-27 17:14:36,8,2,16,1,4,236659179,ABO,8,3.745,120.0,38.0,0.0019373893737792969
2026-02-27 17:14:36,8,2,16,1,4,236659179,FABO,8,3.745,120.0,38.0,0.0019259452819824219
2026-02-27 17:14:36,8,2,16,1,4,236659179,Best Fit,8,3.865,120.0,8.0,0.06759142875671387
2026-02-27 17:14:36,8,2,16,1,4,236659179,First Fit,8,3.745,120.0,24.0,0.005055665969848633
2026-02-27 17:14:36,8,2,16,1,4,236659179,Energy-Aware A*,8,3.865,120.0,8.0,0.029340505599975586
2026-02-27 17:14:36,8,2,16,1,4,236659179,MILP_Gurobi,8,3.745,15.0,8.0,0.13396620750427246
2026-02-27 17:14:37,8,2,16,1,5,324611052,A*,8,14.85,120.0,8.0,0.009397745132446289
2026-02-27 17:14:37,8,2,16,1,5,324611052,ABO,8,3.745,120.0,38.0,0.0019044876098632812
2026-02-27 17:14:37,8,2,16,1,5,324611052,FABO,8,3.745,120.0,38.0,0.0019006729125976562
2026-02-27 17:14:37,8,2,16,1,5,324611052,Best Fit,8,3.865,120.0,8.0,0.06769466400146484
2026-02-27 17:14:37,8,2,16,1,5,324611052,First Fit,8,3.745,120.0,24.0,0.004843711853027344
2026-02-27 17:14:37,8,2,16,1,5,324611052,Energy-Aware A*,8,3.865,120.0,8.0,0.029260635375976562
2026-02-27 17:14:37,8,2,16,1,5,324611052,MILP_Gurobi,8,3.745,15.0,8.0,0.15269923210144043
2026-02-27 17:14:37,16,2,32,1,1,968515014,A*,16,17.7,240.0,16.0,0.01787090301513672
2026-02-27 17:14:37,16,2,32,1,1,968515014,ABO,16,4.49,240.0,76.0,0.0032308101654052734
2026-02-27 17:14:37,16,2,32,1,1,968515014,FABO,16,4.49,240.0,76.0,0.003373861312866211
2026-02-27 17:14:37,16,2,32,1,1,968515014,Best Fit,16,4.73,240.0,16.0,0.08752655982971191
2026-02-27 17:14:37,16,2,32,1,1,968515014,First Fit,16,4.49,240.0,48.0,0.008994817733764648
2026-02-27 17:14:37,16,2,32,1,1,968515014,Energy-Aware A*,16,8.73,240.0,16.0,0.018598079681396484
2026-02-27 17:14:37,16,2,32,1,1,968515014,MILP_Gurobi,16,4.49,15.0,16.0,0.12453675270080566
2026-02-27 17:14:37,16,2,32,1,2,952536872,A*,16,17.7,240.0,16.0,0.0099334716796875
2026-02-27 17:14:37,16,2,32,1,2,952536872,ABO,16,4.49,240.0,76.0,0.0018911361694335938
2026-02-27 17:14:37,16,2,32,1,2,952536872,FABO,16,4.49,240.0,76.0,0.0018985271453857422
2026-02-27 17:14:37,16,2,32,1,2,952536872,Best Fit,16,4.73,240.0,16.0,0.07099390029907227
2026-02-27 17:14:37,16,2,32,1,2,952536872,First Fit,16,4.49,240.0,48.0,0.009192705154418945
2026-02-27 17:14:37,16,2,32,1,2,952536872,Energy-Aware A*,16,8.73,240.0,16.0,0.018682003021240234
2026-02-27 17:14:37,16,2,32,1,2,952536872,MILP_Gurobi,16,4.49,15.0,16.0,0.1325979232788086
2026-02-27 17:14:38,16,2,32,1,3,901860339,A*,16,17.7,240.0,16.0,0.011635065078735352
2026-02-27 17:14:38,16,2,32,1,3,901860339,ABO,16,4.49,240.0,76.0,0.0019788742065429688
2026-02-27 17:14:38,16,2,32,1,3,901860339,FABO,16,4.49,240.0,76.0,0.002001047134399414
2026-02-27 17:14:38,16,2,32,1,3,901860339,Best Fit,16,4.73,240.0,16.0,0.07052445411682129
2026-02-27 17:14:38,16,2,32,1,3,901860339,First Fit,16,4.49,240.0,48.0,0.009133100509643555
2026-02-27 17:14:38,16,2,32,1,3,901860339,Energy-Aware A*,16,8.73,240.0,16.0,0.018674135208129883
2026-02-27 17:14:38,16,2,32,1,3,901860339,MILP_Gurobi,16,4.49,15.0,16.0,0.16548991203308105
2026-02-27 17:14:38,16,2,32,1,4,1772042126,A*,16,17.7,240.0,16.0,0.009754657745361328
2026-02-27 17:14:38,16,2,32,1,4,1772042126,ABO,16,4.49,240.0,76.0,0.0018405914306640625
2026-02-27 17:14:38,16,2,32,1,4,1772042126,FABO,16,4.49,240.0,76.0,0.0018553733825683594
2026-02-27 17:14:38,16,2,32,1,4,1772042126,Best Fit,16,4.73,240.0,16.0,0.07024765014648438
2026-02-27 17:14:38,16,2,32,1,4,1772042126,First Fit,16,4.49,240.0,48.0,0.00909280776977539
2026-02-27 17:14:38,16,2,32,1,4,1772042126,Energy-Aware A*,16,8.73,240.0,16.0,0.018712997436523438
2026-02-27 17:14:38,16,2,32,1,4,1772042126,MILP_Gurobi,16,4.49,15.0,16.0,0.1263587474822998
2026-02-27 17:14:38,16,2,32,1,5,97367258,A*,16,17.7,240.0,16.0,0.009802579879760742
2026-02-27 17:14:38,16,2,32,1,5,97367258,ABO,16,4.49,240.0,76.0,0.0018298625946044922
2026-02-27 17:14:38,16,2,32,1,5,97367258,FABO,16,4.49,240.0,76.0,0.0018973350524902344
2026-02-27 17:14:38,16,2,32,1,5,97367258,Best Fit,16,4.73,240.0,16.0,0.07028889656066895
2026-02-27 17:14:38,16,2,32,1,5,97367258,First Fit,16,4.49,240.0,48.0,0.009038209915161133
2026-02-27 17:14:38,16,2,32,1,5,97367258,Energy-Aware A*,16,8.73,240.0,16.0,0.01858997344970703
2026-02-27 17:14:38,16,2,32,1,5,97367258,MILP_Gurobi,16,4.49,15.0,16.0,0.12572503089904785
2026-02-27 17:14:38,32,2,64,1,1,334318668,A*,32,19.445,480.0,32.0,0.0191652774810791
2026-02-27 17:14:38,32,2,64,1,1,334318668,ABO,32,10.865,810.0,154.0,0.0034363269805908203
2026-02-27 17:14:38,32,2,64,1,1,334318668,FABO,32,10.865,810.0,154.0,0.003607034683227539
2026-02-27 17:14:38,32,2,64,1,1,334318668,Best Fit,32,8.46,480.0,32.0,0.13549423217773438
2026-02-27 17:14:38,32,2,64,1,1,334318668,First Fit,32,8.7,480.0,96.0,0.017435789108276367
2026-02-27 17:14:38,32,2,64,1,1,334318668,Energy-Aware A*,32,10.46,480.0,32.0,0.03573799133300781
2026-02-27 17:14:38,32,2,64,1,1,334318668,MILP_Gurobi,32,6.44,30.0,64.0,0.2223224639892578
2026-02-27 17:14:39,32,2,64,1,2,1788637339,A*,32,19.445,480.0,32.0,0.01922011375427246
2026-02-27 17:14:39,32,2,64,1,2,1788637339,ABO,32,10.865,810.0,154.0,0.0034110546112060547
2026-02-27 17:14:39,32,2,64,1,2,1788637339,FABO,32,10.865,810.0,154.0,0.0036351680755615234
2026-02-27 17:14:39,32,2,64,1,2,1788637339,Best Fit,32,8.46,480.0,32.0,0.135359525680542
2026-02-27 17:14:39,32,2,64,1,2,1788637339,First Fit,32,8.7,480.0,96.0,0.01847100257873535
2026-02-27 17:14:39,32,2,64,1,2,1788637339,Energy-Aware A*,32,10.46,480.0,32.0,0.03617095947265625
2026-02-27 17:14:39,32,2,64,1,2,1788637339,MILP_Gurobi,32,6.44,30.0,64.0,0.23270177841186523
2026-02-27 17:14:39,32,2,64,1,3,1680599698,A*,32,19.445,480.0,32.0,0.020536422729492188
2026-02-27 17:14:39,32,2,64,1,3,1680599698,ABO,32,10.865,810.0,154.0,0.003465414047241211
2026-02-27 17:14:39,32,2,64,1,3,1680599698,FABO,32,10.865,810.0,154.0,0.003602743148803711
2026-02-27 17:14:39,32,2,64,1,3,1680599698,Best Fit,32,8.46,480.0,32.0,0.1348414421081543
2026-02-27 17:14:39,32,2,64,1,3,1680599698,First Fit,32,8.7,480.0,96.0,0.017629623413085938
2026-02-27 17:14:39,32,2,64,1,3,1680599698,Energy-Aware A*,32,10.46,480.0,32.0,0.03616929054260254
2026-02-27 17:14:39,32,2,64,1,3,1680599698,MILP_Gurobi,32,6.44,30.0,64.0,0.2260727882385254
2026-02-27 17:14:40,32,2,64,1,4,1415274871,A*,32,19.445,480.0,32.0,0.019156455993652344
2026-02-27 17:14:40,32,2,64,1,4,1415274871,ABO,32,10.865,810.0,154.0,0.003488302230834961
2026-02-27 17:14:40,32,2,64,1,4,1415274871,FABO,32,10.865,810.0,154.0,0.003620147705078125
2026-02-27 17:14:40,32,2,64,1,4,1415274871,Best Fit,32,8.46,480.0,32.0,0.13711905479431152
2026-02-27 17:14:40,32,2,64,1,4,1415274871,First Fit,32,8.7,480.0,96.0,0.01754617691040039
2026-02-27 17:14:40,32,2,64,1,4,1415274871,Energy-Aware A*,32,10.46,480.0,32.0,0.03625321388244629
2026-02-27 17:14:40,32,2,64,1,4,1415274871,MILP_Gurobi,32,6.44,30.0,64.0,0.2836124897003174
2026-02-27 17:14:40,32,2,64,1,5,1117713405,A*,32,19.445,480.0,32.0,0.019222259521484375
2026-02-27 17:14:40,32,2,64,1,5,1117713405,ABO,32,10.865,810.0,154.0,0.003465890884399414
2026-02-27 17:14:40,32,2,64,1,5,1117713405,FABO,32,10.865,810.0,154.0,0.004324913024902344
2026-02-27 17:14:40,32,2,64,1,5,1117713405,Best Fit,32,8.46,480.0,32.0,0.1424250602722168
2026-02-27 17:14:40,32,2,64,1,5,1117713405,First Fit,32,8.7,480.0,96.0,0.017620325088500977
2026-02-27 17:14:40,32,2,64,1,5,1117713405,Energy-Aware A*,32,10.46,480.0,32.0,0.036058902740478516
2026-02-27 17:14:40,32,2,64,1,5,1117713405,MILP_Gurobi,32,6.44,30.0,64.0,0.22064948081970215
2026-02-27 17:14:41,64,2,128,1,1,527132949,A*,64,22.89,960.0,64.0,0.03758549690246582
2026-02-27 17:14:41,64,2,128,1,1,527132949,ABO,64,21.729999999999997,1425.0,226.0,0.030254125595092773
2026-02-27 17:14:41,64,2,128,1,1,527132949,FABO,64,21.729999999999997,1425.0,226.0,0.10878849029541016
2026-02-27 17:14:41,64,2,128,1,1,527132949,Best Fit,64,15.41,1200.0,80.0,0.2621276378631592
2026-02-27 17:14:41,64,2,128,1,1,527132949,First Fit,64,21.895,1455.0,179.0,0.08112525939941406
2026-02-27 17:14:41,64,2,128,1,1,527132949,Energy-Aware A*,64,15.41,1200.0,80.0,0.06802129745483398
2026-02-27 17:14:41,64,2,128,1,1,527132949,MILP_Gurobi,64,12.628124999999999,15.0,97.0,2.4726409912109375
2026-02-27 17:14:44,64,2,128,1,2,2082081213,A*,64,22.89,960.0,64.0,0.03324246406555176
2026-02-27 17:14:44,64,2,128,1,2,2082081213,ABO,64,21.729999999999997,1425.0,226.0,0.02516484260559082
2026-02-27 17:14:44,64,2,128,1,2,2082081213,FABO,64,21.729999999999997,1425.0,226.0,0.028159618377685547
2026-02-27 17:14:44,64,2,128,1,2,2082081213,Best Fit,64,15.41,1200.0,80.0,0.21726012229919434
2026-02-27 17:14:44,64,2,128,1,2,2082081213,First Fit,64,21.895,1455.0,179.0,0.04880070686340332
2026-02-27 17:14:44,64,2,128,1,2,2082081213,Energy-Aware A*,64,15.41,1200.0,80.0,0.06002330780029297
2026-02-27 17:14:44,64,2,128,1,2,2082081213,MILP_Gurobi,64,12.628124999999999,15.0,97.0,2.5927276611328125
2026-02-27 17:14:47,64,2,128,1,3,766075403,A*,64,22.89,960.0,64.0,0.03703117370605469
2026-02-27 17:14:47,64,2,128,1,3,766075403,ABO,64,21.729999999999997,1425.0,226.0,0.02858591079711914
2026-02-27 17:14:47,64,2,128,1,3,766075403,FABO,64,21.729999999999997,1425.0,226.0,0.03196382522583008
2026-02-27 17:14:47,64,2,128,1,3,766075403,Best Fit,64,15.41,1200.0,80.0,0.27985143661499023
2026-02-27 17:14:47,64,2,128,1,3,766075403,First Fit,64,21.895,1455.0,179.0,0.07769250869750977
2026-02-27 17:14:47,64,2,128,1,3,766075403,Energy-Aware A*,64,15.41,1200.0,80.0,0.06650519371032715
2026-02-27 17:14:47,64,2,128,1,3,766075403,MILP_Gurobi,64,12.628124999999999,15.0,97.0,3.042189359664917
2026-02-27 17:14:51,64,2,128,1,4,690755739,A*,64,22.89,960.0,64.0,0.03645038604736328
2026-02-27 17:14:51,64,2,128,1,4,690755739,ABO,64,21.729999999999997,1425.0,226.0,0.02851581573486328
2026-02-27 17:14:51,64,2,128,1,4,690755739,FABO,64,21.729999999999997,1425.0,226.0,0.03182220458984375
2026-02-27 17:14:51,64,2,128,1,4,690755739,Best Fit,64,15.41,1200.0,80.0,0.24121451377868652
2026-02-27 17:14:51,64,2,128,1,4,690755739,First Fit,64,21.895,1455.0,179.0,0.05007600784301758
2026-02-27 17:14:51,64,2,128,1,4,690755739,Energy-Aware A*,64,15.41,1200.0,80.0,0.06519842147827148
2026-02-27 17:14:51,64,2,128,1,4,690755739,MILP_Gurobi,64,12.628124999999999,15.0,97.0,2.406989812850952
2026-02-27 17:14:54,64,2,128,1,5,1472172584,A*,64,22.89,960.0,64.0,0.033924102783203125
2026-02-27 17:14:54,64,2,128,1,5,1472172584,ABO,64,21.729999999999997,1425.0,226.0,0.026498079299926758
2026-02-27 17:14:54,64,2,128,1,5,1472172584,FABO,64,21.729999999999997,1425.0,226.0,0.028620481491088867
2026-02-27 17:14:54,64,2,128,1,5,1472172584,Best Fit,64,15.41,1200.0,80.0,0.26320385932922363
2026-02-27 17:14:54,64,2,128,1,5,1472172584,First Fit,64,21.895,1455.0,179.0,0.07730627059936523
2026-02-27 17:14:54,64,2,128,1,5,1472172584,Energy-Aware A*,64,15.41,1200.0,80.0,0.06047940254211426
2026-02-27 17:14:54,64,2,128,1,5,1472172584,MILP_Gurobi,64,12.628124999999999,15.0,97.0,2.306440830230713
2026-02-27 17:14:57,4,2,8,2,1,555883970,A*,4,9.4025,60.0,4.0,0.0031299591064453125
2026-02-27 17:14:57,4,2,8,2,1,555883970,ABO,4,3.3725,60.0,19.0,0.0008053779602050781
2026-02-27 17:14:57,4,2,8,2,1,555883970,FABO,4,3.3725,60.0,19.0,0.0008788108825683594
2026-02-27 17:14:57,4,2,8,2,1,555883970,Best Fit,4,3.4325,60.0,4.0,0.019707679748535156
2026-02-27 17:14:57,4,2,8,2,1,555883970,First Fit,4,3.3725,60.0,12.0,0.0034253597259521484
2026-02-27 17:14:57,4,2,8,2,1,555883970,Energy-Aware A*,4,3.4325,60.0,4.0,0.017367839813232422
2026-02-27 17:14:57,4,2,8,2,1,555883970,MILP_Gurobi,4,3.3725,15.0,4.0,0.052530527114868164
2026-02-27 17:14:57,4,2,8,2,2,844694780,A*,4,9.4025,60.0,4.0,0.0028994083404541016
2026-02-27 17:14:57,4,2,8,2,2,844694780,ABO,4,3.3725,60.0,19.0,0.0007770061492919922
2026-02-27 17:14:57,4,2,8,2,2,844694780,FABO,4,3.3725,60.0,19.0,0.0007293224334716797
2026-02-27 17:14:57,4,2,8,2,2,844694780,Best Fit,4,3.4325,60.0,4.0,0.017665863037109375
2026-02-27 17:14:57,4,2,8,2,2,844694780,First Fit,4,3.3725,60.0,12.0,0.002554655075073242
2026-02-27 17:14:57,4,2,8,2,2,844694780,Energy-Aware A*,4,3.4325,60.0,4.0,0.016002178192138672
2026-02-27 17:14:57,4,2,8,2,2,844694780,MILP_Gurobi,4,3.3725,15.0,4.0,0.05421161651611328
2026-02-27 17:14:57,4,2,8,2,3,1217186641,A*,4,9.4025,60.0,4.0,0.0029783248901367188
2026-02-27 17:14:57,4,2,8,2,3,1217186641,ABO,4,3.3725,60.0,19.0,0.0007739067077636719
2026-02-27 17:14:57,4,2,8,2,3,1217186641,FABO,4,3.3725,60.0,19.0,0.0007293224334716797
2026-02-27 17:14:57,4,2,8,2,3,1217186641,Best Fit,4,3.4325,60.0,4.0,0.0176241397857666
2026-02-27 17:14:57,4,2,8,2,3,1217186641,First Fit,4,3.3725,60.0,12.0,0.002582073211669922
2026-02-27 17:14:57,4,2,8,2,3,1217186641,Energy-Aware A*,4,3.4325,60.0,4.0,0.015064716339111328
2026-02-27 17:14:57,4,2,8,2,3,1217186641,MILP_Gurobi,4,3.3725,15.0,4.0,0.050130367279052734
2026-02-27 17:14:57,4,2,8,2,4,394476199,A*,4,9.4025,60.0,4.0,0.0029964447021484375
2026-02-27 17:14:57,4,2,8,2,4,394476199,ABO,4,3.3725,60.0,19.0,0.0007851123809814453
2026-02-27 17:14:57,4,2,8,2,4,394476199,FABO,4,3.3725,60.0,19.0,0.0007162094116210938
2026-02-27 17:14:57,4,2,8,2,4,394476199,Best Fit,4,3.4325,60.0,4.0,0.018283843994140625
2026-02-27 17:14:57,4,2,8,2,4,394476199,First Fit,4,3.3725,60.0,12.0,0.0026106834411621094
2026-02-27 17:14:57,4,2,8,2,4,394476199,Energy-Aware A*,4,3.4325,60.0,4.0,0.01508784294128418
2026-02-27 17:14:57,4,2,8,2,4,394476199,MILP_Gurobi,4,3.3725,15.0,4.0,0.05274486541748047
2026-02-27 17:14:57,4,2,8,2,5,1553247736,A*,4,9.4025,60.0,4.0,0.002949953079223633
2026-02-27 17:14:57,4,2,8,2,5,1553247736,ABO,4,3.3725,60.0,19.0,0.0007717609405517578
2026-02-27 17:14:57,4,2,8,2,5,1553247736,FABO,4,3.3725,60.0,19.0,0.0007033348083496094
2026-02-27 17:14:57,4,2,8,2,5,1553247736,Best Fit,4,3.4325,60.0,4.0,0.017725706100463867
2026-02-27 17:14:57,4,2,8,2,5,1553247736,First Fit,4,3.3725,60.0,12.0,0.002570629119873047
2026-02-27 17:14:57,4,2,8,2,5,1553247736,Energy-Aware A*,4,3.4325,60.0,4.0,0.01515960693359375
2026-02-27 17:14:57,4,2,8,2,5,1553247736,MILP_Gurobi,4,3.3725,15.0,4.0,0.05054759979248047
2026-02-27 17:14:57,8,2,16,2,1,459250560,A*,8,14.85,120.0,8.0,0.005170106887817383
2026-02-27 17:14:57,8,2,16,2,1,459250560,ABO,8,3.745,120.0,38.0,0.0011260509490966797
2026-02-27 17:14:57,8,2,16,2,1,459250560,FABO,8,3.745,120.0,38.0,0.001096963882446289
2026-02-27 17:14:57,8,2,16,2,1,459250560,Best Fit,8,3.865,120.0,8.0,0.03476548194885254
2026-02-27 17:14:57,8,2,16,2,1,459250560,First Fit,8,3.745,120.0,24.0,0.004647254943847656
2026-02-27 17:14:57,8,2,16,2,1,459250560,Energy-Aware A*,8,3.865,120.0,8.0,0.029465436935424805
2026-02-27 17:14:57,8,2,16,2,1,459250560,MILP_Gurobi,8,3.745,15.0,8.0,0.11283183097839355
2026-02-27 17:14:57,8,2,16,2,2,1365333560,A*,8,14.85,120.0,8.0,0.0062465667724609375
2026-02-27 17:14:57,8,2,16,2,2,1365333560,ABO,8,3.745,120.0,38.0,0.0011899471282958984
2026-02-27 17:14:57,8,2,16,2,2,1365333560,FABO,8,3.745,120.0,38.0,0.0011429786682128906
2026-02-27 17:14:57,8,2,16,2,2,1365333560,Best Fit,8,3.865,120.0,8.0,0.03468918800354004
2026-02-27 17:14:57,8,2,16,2,2,1365333560,First Fit,8,3.745,120.0,24.0,0.004701852798461914
2026-02-27 17:14:57,8,2,16,2,2,1365333560,Energy-Aware A*,8,3.865,120.0,8.0,0.029491186141967773
2026-02-27 17:14:57,8,2,16,2,2,1365333560,MILP_Gurobi,8,3.745,15.0,8.0,0.10817098617553711
2026-02-27 17:14:57,8,2,16,2,3,2014083307,A*,8,14.85,120.0,8.0,0.0052165985107421875
2026-02-27 17:14:57,8,2,16,2,3,2014083307,ABO,8,3.745,120.0,38.0,0.0011303424835205078
2026-02-27 17:14:57,8,2,16,2,3,2014083307,FABO,8,3.745,120.0,38.0,0.0010962486267089844
2026-02-27 17:14:57,8,2,16,2,3,2014083307,Best Fit,8,3.865,120.0,8.0,0.034546613693237305
2026-02-27 17:14:57,8,2,16,2,3,2014083307,First Fit,8,3.745,120.0,24.0,0.0046749114990234375
2026-02-27 17:14:57,8,2,16,2,3,2014083307,Energy-Aware A*,8,3.865,120.0,8.0,0.0294492244720459
2026-02-27 17:14:57,8,2,16,2,3,2014083307,MILP_Gurobi,8,3.745,15.0,8.0,0.12031364440917969
2026-02-27 17:14:58,8,2,16,2,4,12320099,A*,8,14.85,120.0,8.0,0.005179882049560547
2026-02-27 17:14:58,8,2,16,2,4,12320099,ABO,8,3.745,120.0,38.0,0.0011293888092041016
2026-02-27 17:14:58,8,2,16,2,4,12320099,FABO,8,3.745,120.0,38.0,0.0010941028594970703
2026-02-27 17:14:58,8,2,16,2,4,12320099,Best Fit,8,3.865,120.0,8.0,0.03473949432373047
2026-02-27 17:14:58,8,2,16,2,4,12320099,First Fit,8,3.745,120.0,24.0,0.004709959030151367
2026-02-27 17:14:58,8,2,16,2,4,12320099,Energy-Aware A*,8,3.865,120.0,8.0,0.029366731643676758
2026-02-27 17:14:58,8,2,16,2,4,12320099,MILP_Gurobi,8,3.745,15.0,8.0,0.10392951965332031
2026-02-27 17:14:58,8,2,16,2,5,455011124,A*,8,14.85,120.0,8.0,0.005171060562133789
2026-02-27 17:14:58,8,2,16,2,5,455011124,ABO,8,3.745,120.0,38.0,0.0011374950408935547
2026-02-27 17:14:58,8,2,16,2,5,455011124,FABO,8,3.745,120.0,38.0,0.0010929107666015625
2026-02-27 17:14:58,8,2,16,2,5,455011124,Best Fit,8,3.865,120.0,8.0,0.03451371192932129
2026-02-27 17:14:58,8,2,16,2,5,455011124,First Fit,8,3.745,120.0,24.0,0.00465083122253418
