timestamp,method,num_slices,num_vnfs_per_slice,seed,replicate,subseed,node,cpu_used,cpu_capacity,cpu_utilization,num_hosted_vnfs,num_unknown_cpu_vnfs
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,1,2014607859,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,1,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,6,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,1,2014607859,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,6,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,1,2014607859,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,1,2.0,64.0,0.03125,2,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,2,2.0,16.0,0.125,2,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,3,1.0,16.0,0.0625,1,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,5,1.0,16.0,0.0625,1,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,6,1.0,64.0,0.015625,1,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,11,1.0,64.0,0.015625,1,0
2026-02-27 17:14:35,A*,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,6,0.0,64.0,0.0,1,4
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,6,0.0,64.0,0.0,1,4
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,1,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,6,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,6,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,1,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,6,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,6,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,2,881380087,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,1,2.0,64.0,0.03125,2,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,2,2.0,16.0,0.125,2,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,3,1.0,16.0,0.0625,1,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,5,1.0,16.0,0.0625,1,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,6,1.0,64.0,0.015625,1,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,11,1.0,64.0,0.015625,1,0
2026-02-27 17:14:35,A*,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,6,0.0,64.0,0.0,1,4
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,6,0.0,64.0,0.0,1,4
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,1,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,6,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Best Fit,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,6,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,First Fit,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,1,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,6,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,Energy-Aware A*,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,6,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,MILP_Gurobi,4,2,1,3,529112630,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,1,2.0,64.0,0.03125,2,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,2,2.0,16.0,0.125,2,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,3,1.0,16.0,0.0625,1,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,5,1.0,16.0,0.0625,1,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,6,1.0,64.0,0.015625,1,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,11,1.0,64.0,0.015625,1,0
2026-02-27 17:14:35,A*,4,2,1,4,841880275,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,5,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,6,0.0,64.0,0.0,1,4
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,7,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,8,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,9,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,10,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,11,0.0,64.0,0.0,0,0
2026-02-27 17:14:35,ABO,4,2,1,4,841880275,12,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,1,4.0,64.0,0.0625,4,0
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,2,4.0,16.0,0.25,4,0
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,3,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,4,0.0,16.0,0.0,0,0
2026-02-27 17:14:35,FABO,4,2,1,4,841880275,5,0.0,16.0,0.0,0,0
