timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-03-18 10:09:28,4,2,8,1,3,A*,4,5.4925,60.0,4.0,0.010345220565795898
2026-03-18 10:09:28,4,2,8,1,3,ABO,4,9.51125,75.0,11.0,0.0020265579223632812
2026-03-18 10:09:28,4,2,8,1,3,FABO,4,11.49625,60.0,8.0,0.0031571388244628906
2026-03-18 10:09:28,4,2,8,1,3,Best Fit,4,3.62,60.0,4.0,0.005482196807861328
2026-03-18 10:09:28,4,2,8,1,3,First Fit,4,3.3725,60.0,8.0,0.0007524490356445312
2026-03-18 10:09:28,4,2,8,1,3,Energy-Aware A*,4,7.381875,150.0,14.0,0.0023763179779052734
2026-03-18 10:09:28,4,2,8,1,3,MILP_Gurobi,4,3.3725,15.0,4.0,0.054804086685180664
2026-03-18 10:09:28,8,2,16,1,3,A*,8,5.985,120.0,8.0,0.017544984817504883
2026-03-18 10:09:28,8,2,16,1,3,ABO,8,14.07125,135.0,23.0,0.003230571746826172
2026-03-18 10:09:28,8,2,16,1,3,FABO,8,17.9925,120.0,16.0,0.005441427230834961
2026-03-18 10:09:28,8,2,16,1,3,Best Fit,8,4.24,120.0,8.0,0.010173320770263672
2026-03-18 10:09:28,8,2,16,1,3,First Fit,8,3.745,120.0,16.0,0.0010669231414794922
2026-03-18 10:09:28,8,2,16,1,3,Energy-Aware A*,8,7.746875000000001,330.0,30.0,0.004057407379150391
2026-03-18 10:09:28,8,2,16,1,3,MILP_Gurobi,8,3.745,15.0,8.0,0.059386253356933594
2026-03-18 10:09:28,16,2,32,1,3,A*,16,6.970000000000001,240.0,16.0,0.037850141525268555
2026-03-18 10:09:28,16,2,32,1,3,ABO,16,16.28125,285.0,49.0,0.005753278732299805
2026-03-18 10:09:28,16,2,32,1,3,FABO,16,22.970000000000006,255.0,37.0,0.010982990264892578
2026-03-18 10:09:28,16,2,32,1,3,Best Fit,16,5.48,240.0,16.0,0.027899503707885742
2026-03-18 10:09:28,16,2,32,1,3,First Fit,16,4.49,240.0,32.0,0.0021178722381591797
2026-03-18 10:09:28,16,2,32,1,3,Energy-Aware A*,16,8.476875,690.0,62.0,0.0077745914459228516
2026-03-18 10:09:28,16,2,32,1,3,MILP_Gurobi,16,4.49,15.0,16.0,0.2634859085083008
2026-03-18 10:09:28,32,2,64,1,3,A*,32,14.52,480.0,48.0,0.05543327331542969
2026-03-18 10:09:28,32,2,64,1,3,ABO,32,19.624375000000004,585.0,100.0,0.010973453521728516
2026-03-18 10:09:28,32,2,64,1,3,FABO,32,25.925,495.0,73.0,0.01986074447631836
2026-03-18 10:09:28,32,2,64,1,3,Best Fit,32,10.72,480.0,48.0,0.03792262077331543
2026-03-18 10:09:28,32,2,64,1,3,First Fit,32,8.7,480.0,64.0,0.003178119659423828
2026-03-18 10:09:28,32,2,64,1,3,Energy-Aware A*,32,9.936875,1410.0,126.0,0.013976335525512695
2026-03-18 10:09:28,32,2,64,1,3,MILP_Gurobi,32,6.44,30.0,64.0,0.18671822547912598
2026-03-18 10:09:28,64,2,128,1,3,A*,64,24.390624999999996,1020.0,116.0,0.09470462799072266
2026-03-18 10:09:28,64,2,128,1,3,ABO,64,37.765,1560.0,206.0,0.021940946578979492
2026-03-18 10:09:28,64,2,128,1,3,FABO,64,35.641875,1050.0,152.0,0.04421114921569824
2026-03-18 10:09:28,64,2,128,1,3,Best Fit,64,23.16,1200.0,160.0,0.06208515167236328
2026-03-18 10:09:28,64,2,128,1,3,First Fit,64,17.12,1680.0,176.0,0.006806850433349609
2026-03-18 10:09:28,64,2,128,1,3,Energy-Aware A*,64,25.269375,2505.0,231.0,0.027602195739746094
