timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-03-17 17:20:56,4,2,8,1,3,A*,4,11.4475,60.0,4.0,0.004677295684814453
2026-03-17 17:20:56,4,2,8,1,3,ABO,4,9.571250000000001,90.0,6.0,0.0024671554565429688
2026-03-17 17:20:56,4,2,8,1,3,FABO,4,12.434375000000001,60.0,4.0,0.004848480224609375
2026-03-17 17:20:56,4,2,8,1,3,Best Fit,4,3.62,60.0,4.0,0.005345582962036133
2026-03-17 17:20:56,4,2,8,1,3,First Fit,4,3.3725,60.0,8.0,0.0007472038269042969
2026-03-17 17:20:56,4,2,8,1,3,Energy-Aware A*,4,7.381875,150.0,14.0,0.002388477325439453
2026-03-17 17:20:56,4,2,8,1,3,MILP_Gurobi,4,3.3725,15.0,4.0,0.05321645736694336
2026-03-17 17:20:56,8,2,16,1,3,A*,8,15.85,120.0,8.0,0.007169246673583984
2026-03-17 17:20:56,8,2,16,1,3,ABO,8,12.204374999999999,195.0,13.0,0.004323244094848633
2026-03-17 17:20:56,8,2,16,1,3,FABO,8,18.930625,120.0,8.0,0.008736610412597656
2026-03-17 17:20:56,8,2,16,1,3,Best Fit,8,4.24,120.0,8.0,0.01014852523803711
2026-03-17 17:20:56,8,2,16,1,3,First Fit,8,3.745,120.0,16.0,0.0010671615600585938
2026-03-17 17:20:56,8,2,16,1,3,Energy-Aware A*,8,7.746875000000001,330.0,30.0,0.0040435791015625
2026-03-17 17:20:56,8,2,16,1,3,MILP_Gurobi,8,3.745,15.0,8.0,0.06146430969238281
2026-03-17 17:20:56,16,2,32,1,3,A*,16,16.745,240.0,16.0,0.015617609024047852
2026-03-17 17:20:56,16,2,32,1,3,ABO,16,13.42375,390.0,26.0,0.0075130462646484375
2026-03-17 17:20:56,16,2,32,1,3,FABO,16,24.861250000000005,255.0,17.0,0.016412734985351562
2026-03-17 17:20:56,16,2,32,1,3,Best Fit,16,5.48,240.0,16.0,0.01988506317138672
2026-03-17 17:20:56,16,2,32,1,3,First Fit,16,4.49,240.0,32.0,0.0017709732055664062
2026-03-17 17:20:56,16,2,32,1,3,Energy-Aware A*,16,8.476875,690.0,62.0,0.014980554580688477
2026-03-17 17:20:56,16,2,32,1,3,MILP_Gurobi,16,4.49,15.0,16.0,0.26155638694763184
2026-03-17 17:20:57,32,2,64,1,3,A*,32,18.444999999999997,480.0,32.0,0.026498794555664062
2026-03-17 17:20:57,32,2,64,1,3,ABO,32,24.350624999999997,630.0,69.0,0.014454364776611328
2026-03-17 17:20:57,32,2,64,1,3,FABO,32,29.784375000000004,525.0,35.0,0.03322720527648926
2026-03-17 17:20:57,32,2,64,1,3,Best Fit,32,10.72,480.0,48.0,0.03829002380371094
2026-03-17 17:20:57,32,2,64,1,3,First Fit,32,8.7,480.0,64.0,0.0032045841217041016
2026-03-17 17:20:57,32,2,64,1,3,Energy-Aware A*,32,9.936875,1410.0,126.0,0.013870954513549805
2026-03-17 17:20:57,32,2,64,1,3,MILP_Gurobi,32,6.44,30.0,64.0,0.18707060813903809
2026-03-17 17:20:57,64,2,128,1,3,A*,64,21.934999999999995,960.0,64.0,0.04829144477844238
2026-03-17 17:20:57,64,2,128,1,3,ABO,64,33.26062499999999,1230.0,152.0,0.029592514038085938
2026-03-17 17:20:57,64,2,128,1,3,FABO,64,34.40562500000001,1125.0,75.0,0.0655977725982666
2026-03-17 17:20:57,64,2,128,1,3,Best Fit,64,23.16,1200.0,160.0,0.061801910400390625
2026-03-17 17:20:57,64,2,128,1,3,First Fit,64,17.12,1680.0,176.0,0.006837368011474609
2026-03-17 17:20:57,64,2,128,1,3,Energy-Aware A*,64,25.269375,2505.0,231.0,0.02721428871154785
2026-03-17 17:20:57,64,2,128,1,3,MILP_Gurobi,64,12.628124999999999,30.0,97.0,2.461092948913574
2026-03-17 17:21:00,4,2,8,2,1,A*,4,11.4475,60.0,4.0,0.005067110061645508
2026-03-17 17:21:00,4,2,8,2,1,ABO,4,9.633124999999998,90.0,10.0,0.00241851806640625
2026-03-17 17:21:00,4,2,8,2,1,FABO,4,12.434375000000001,60.0,4.0,0.0046885013580322266
