timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method         , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-03-05 14:22:00,          4,                  2,          8,    1, A*             ,        4, 11.4475           ,            60.0,           4.0,   0.004910945892333984
2026-03-05 14:22:00,          4,                  2,          8,    1, ABO            ,        4,  9.400625         ,            75.0,           5.0,   0.0027692317962646484
2026-03-05 14:22:00,          4,                  2,          8,    1, FABO           ,        4, 10.385625         ,            75.0,           5.0,   0.0013966560363769531
2026-03-05 14:22:00,          4,                  2,          8,    1, Best Fit       ,        4,  3.62             ,            60.0,           8.0,   0.005669116973876953
2026-03-05 14:22:00,          4,                  2,          8,    1, First Fit      ,        4,  3.3725           ,            60.0,          12.0,   0.0008096694946289062
2026-03-05 14:22:00,          4,                  2,          8,    1, Energy-Aware A*,        4,  9.400624999999998,            75.0,          10.0,   0.0029726028442382812
2026-03-05 14:22:00,          4,                  2,          8,    1, MILP_Gurobi    ,        4,  3.3725           ,            15.0,           4.0,   0.05460405349731445
2026-03-05 14:22:00,          8,                  2,         16,    1, A*             ,        8, 15.85             ,           120.0,           8.0,   0.007007122039794922
2026-03-05 14:22:00,          8,                  2,         16,    1, ABO            ,        8, 15.86125          ,           195.0,          13.0,   0.005289554595947266
2026-03-05 14:22:00,          8,                  2,         16,    1, FABO           ,        8, 18.818125000000002,           165.0,          11.0,   0.002321958541870117
2026-03-05 14:22:00,          8,                  2,         16,    1, Best Fit       ,        8,  4.24             ,           120.0,          16.0,   0.010625600814819336
2026-03-05 14:22:00,          8,                  2,         16,    1, First Fit      ,        8,  3.745            ,           120.0,          24.0,   0.001199483871459961
2026-03-05 14:22:00,          8,                  2,         16,    1, Energy-Aware A*,        8,  9.705624999999998,           195.0,          26.0,   0.005200386047363281
2026-03-05 14:22:00,          8,                  2,         16,    1, MILP_Gurobi    ,        8,  3.745            ,            15.0,           8.0,   0.06281757354736328
2026-03-05 14:22:00,         16,                  2,         32,    1, A*             ,       16, 16.745            ,           240.0,          16.0,   0.015397071838378906
2026-03-05 14:22:00,         16,                  2,         32,    1, ABO            ,       16, 18.7225           ,           390.0,          26.0,   0.010314702987670898
2026-03-05 14:22:00,         16,                  2,         32,    1, FABO           ,       16, 22.696250000000006,           375.0,          25.0,   0.004017829895019531
2026-03-05 14:22:00,         16,                  2,         32,    1, Best Fit       ,       16,  5.48             ,           240.0,          32.0,   0.020755529403686523
2026-03-05 14:22:00,         16,                  2,         32,    1, First Fit      ,       16,  4.49             ,           240.0,          48.0,   0.010333538055419922
2026-03-05 14:22:00,         16,                  2,         32,    1, Energy-Aware A*,       16, 10.315624999999999,           435.0,          58.0,   0.010648250579833984
2026-03-05 14:22:00,         16,                  2,         32,    1, MILP_Gurobi    ,       16,  4.49             ,            15.0,          16.0,   0.12958431243896484
2026-03-05 14:22:01,         32,                  2,         64,    1, A*             ,       32, 18.444999999999997,           480.0,          32.0,   0.026325225830078125
2026-03-05 14:22:01,         32,                  2,         64,    1, ABO            ,       32, 20.476875         ,           780.0,          52.0,   0.01874232292175293
2026-03-05 14:22:01,         32,                  2,         64,    1, FABO           ,       32, 24.4525           ,           795.0,          53.0,   0.007604360580444336
2026-03-05 14:22:01,         32,                  2,         64,    1, Best Fit       ,       32, 10.72             ,           480.0,          64.0,   0.037549495697021484
2026-03-05 14:22:01,         32,                  2,         64,    1, First Fit      ,       32,  8.7              ,           480.0,          96.0,   0.003862142562866211
2026-03-05 14:22:01,         32,                  2,         64,    1, Energy-Aware A*,       32, 11.535624999999998,           915.0,         122.0,   0.01951742172241211
2026-03-05 14:22:01,         32,                  2,         64,    1, MILP_Gurobi    ,       32,  6.44             ,            30.0,          64.0,   0.31888628005981445
2026-03-05 14:22:01,         64,                  2,        128,    1, A*             ,       64, 21.934999999999995,           960.0,          64.0,   0.04783463478088379
2026-03-05 14:22:01,         64,                  2,        128,    1, ABO            ,       64, 29.036250000000003,          1545.0,         115.0,   0.0359797477722168
2026-03-05 14:22:01,         64,                  2,        128,    1, FABO           ,       64, 27.964999999999996,          1635.0,         109.0,   0.014881610870361328
2026-03-05 14:22:01,         64,                  2,        128,    1, Best Fit       ,       64, 22.679999999999996,          1200.0,         160.0,   0.06108832359313965
2026-03-05 14:22:01,         64,                  2,        128,    1, First Fit      ,       64, 17.12             ,          1680.0,         240.0,   0.007882833480834961
2026-03-05 14:22:01,         64,                  2,        128,    1, Energy-Aware A*,       64, 22.333125000000003,          2190.0,         263.0,   0.03675079345703125
2026-03-05 14:22:01,         64,                  2,        128,    1, MILP_Gurobi    ,       64, 12.628124999999999,            30.0,          97.0,   2.3763246536254883
2026-03-05 14:22:04,          4,                  2,          8,    2, A*             ,        4, 11.4475           ,            60.0,           4.0,   0.004034996032714844
2026-03-05 14:22:04,          4,                  2,          8,    2, ABO            ,        4,  9.400625         ,            75.0,           5.0,   0.0025839805603027344
2026-03-05 14:22:04,          4,                  2,          8,    2, FABO           ,        4, 10.385625         ,            75.0,           5.0,   0.0012249946594238281
2026-03-05 14:22:04,          4,                  2,          8,    2, Best Fit       ,        4,  3.62             ,            60.0,           8.0,   0.0054171085357666016
