timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,entry_nodes_used,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",A*,4,11.462499999999999,60.0,4.0,0.0160372257232666
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",ABO,4,11.558125000000002,75.0,6.0,0.005021810531616211
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",FABO,4,13.464375,75.0,5.0,0.007012367248535156
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",Best Fit,4,4.62,60.0,8.0,0.03278470039367676
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",First Fit,4,3.3725,60.0,12.0,0.003545999526977539
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",Energy-Aware A*,4,7.501875,105.0,16.0,0.0410614013671875
2026-04-03 08:14:19,4,2,8,1,,"3,10,2,5",MILP_Gurobi,4,4.4325,15.0,9.0,1.912672758102417
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",A*,8,14.834999999999999,120.0,8.0,0.04168701171875
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",ABO,8,17.11625,150.0,11.0,0.006830453872680664
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",FABO,8,22.975625000000004,150.0,17.0,0.013441085815429688
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",Best Fit,8,5.24,120.0,19.0,0.04834342002868652
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",First Fit,8,3.745,120.0,26.0,0.005417585372924805
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",Energy-Aware A*,8,7.986875,225.0,30.0,0.2579817771911621
2026-04-03 08:14:22,8,2,16,1,,"3,10,2,5,2,8,8,8",MILP_Gurobi,8,4.745,15.0,17.0,7.2309653759002686
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",A*,16,21.746875000000003,240.0,16.0,0.0924074649810791
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",ABO,16,21.281250000000004,285.0,27.0,0.012748241424560547
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",FABO,16,30.919375000000013,330.0,35.0,0.024648427963256836
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Best Fit,16,6.48,240.0,41.0,0.10884571075439453
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",First Fit,16,4.49,240.0,51.0,0.010494709014892578
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Energy-Aware A*,16,19.921250000000004,435.0,56.0,0.1679091453552246
2026-04-03 08:14:29,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",MILP_Gurobi,16,5.49,15.0,37.0,30.37418842315674
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",A*,32,31.619375000000005,480.0,32.0,0.1587982177734375
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",ABO,32,24.519375,540.0,65.0,0.02274632453918457
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",FABO,32,36.82000000000001,675.0,66.0,0.043700456619262695
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Best Fit,32,12.719999999999999,480.0,85.0,0.17325949668884277
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",First Fit,32,10.865,810.0,119.0,0.0168917179107666
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Energy-Aware A*,32,30.551875,840.0,107.0,0.31688570976257324
2026-04-03 08:15:00,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",MILP_Gurobi,32,12.591874999999998,15.0,82.0,30.530561208724976
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",A*,64,40.58375000000001,960.0,64.0,0.3156757354736328
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",ABO,64,39.63750000000002,1170.0,123.0,0.04972577095031738
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",FABO,64,44.57062500000001,1215.0,120.0,0.09109354019165039
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",Best Fit,64,27.679999999999996,1200.0,172.0,0.2886512279510498
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",First Fit,58,22.131874999999997,1455.0,229.0,0.04782724380493164
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",Energy-Aware A*,64,36.251875,1620.0,197.0,0.6454579830169678
2026-04-03 08:15:31,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",MILP_Gurobi,64,18.345,45.0,228.0,31.22805404663086
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",A*,4,8.402499999999998,60.0,4.0,0.0237579345703125
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",ABO,4,9.605,75.0,11.0,0.0046656131744384766
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",FABO,4,11.464374999999999,60.0,6.0,0.0070798397064208984
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",Best Fit,4,3.62,60.0,6.0,0.025214672088623047
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",First Fit,4,3.3725,60.0,8.0,0.0027840137481689453
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",Energy-Aware A*,4,6.355625,75.0,10.0,0.018532752990722656
2026-04-03 08:16:04,4,2,8,2,,"1,2,2,6",MILP_Gurobi,4,4.3725000000000005,15.0,5.0,0.3695981502532959
