timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-03-24 09:51:12,4,2,8,1,3,A*,4,5.4925,60.0,4.0,0.010530710220336914
2026-03-24 09:51:12,4,2,8,1,3,ABO,4,9.51125,75.0,11.0,0.0021712779998779297
2026-03-24 09:51:12,4,2,8,1,3,FABO,4,11.49625,60.0,8.0,0.003367900848388672
2026-03-24 09:51:12,4,2,8,1,3,Best Fit,4,3.62,60.0,4.0,0.010846853256225586
2026-03-24 09:51:12,4,2,8,1,3,First Fit,4,3.3725,60.0,8.0,0.0012433528900146484
2026-03-24 09:51:12,4,2,8,1,3,Energy-Aware A*,4,3.4325,60.0,8.0,0.004813671112060547
2026-03-24 09:51:12,4,2,8,1,3,MILP_Gurobi,4,3.3725,15.0,4.0,0.054169416427612305
2026-03-24 09:51:12,8,2,16,1,3,A*,8,5.985,120.0,8.0,0.018329143524169922
2026-03-24 09:51:12,8,2,16,1,3,ABO,8,14.07125,135.0,23.0,0.003126859664916992
2026-03-24 09:51:12,8,2,16,1,3,FABO,8,17.9925,120.0,16.0,0.0053615570068359375
2026-03-24 09:51:12,8,2,16,1,3,Best Fit,8,4.24,120.0,8.0,0.02066779136657715
2026-03-24 09:51:12,8,2,16,1,3,First Fit,8,3.745,120.0,16.0,0.002012491226196289
2026-03-24 09:51:12,8,2,16,1,3,Energy-Aware A*,8,3.865,120.0,16.0,0.008806943893432617
2026-03-24 09:51:12,8,2,16,1,3,MILP_Gurobi,8,3.745,15.0,8.0,0.0756990909576416
2026-03-24 09:51:12,16,2,32,1,3,A*,16,6.970000000000001,240.0,16.0,0.038435935974121094
2026-03-24 09:51:12,16,2,32,1,3,ABO,16,16.28125,285.0,49.0,0.005918264389038086
2026-03-24 09:51:12,16,2,32,1,3,FABO,16,22.970000000000006,255.0,37.0,0.010863542556762695
2026-03-24 09:51:12,16,2,32,1,3,Best Fit,16,5.48,240.0,16.0,0.042040348052978516
2026-03-24 09:51:12,16,2,32,1,3,First Fit,16,4.49,240.0,32.0,0.0035889148712158203
2026-03-24 09:51:12,16,2,32,1,3,Energy-Aware A*,16,4.73,240.0,32.0,0.016687393188476562
2026-03-24 09:51:12,16,2,32,1,3,MILP_Gurobi,16,4.49,15.0,16.0,0.22664141654968262
2026-03-24 09:51:12,32,2,64,1,3,A*,32,14.52,480.0,48.0,0.058592796325683594
2026-03-24 09:51:12,32,2,64,1,3,ABO,32,19.624375000000004,585.0,100.0,0.011467456817626953
2026-03-24 09:51:12,32,2,64,1,3,FABO,32,25.925,495.0,73.0,0.020522356033325195
2026-03-24 09:51:12,32,2,64,1,3,Best Fit,32,10.72,480.0,48.0,0.07742547988891602
2026-03-24 09:51:12,32,2,64,1,3,First Fit,32,9.940000000000001,960.0,128.0,0.0075528621673583984
2026-03-24 09:51:12,32,2,64,1,3,Energy-Aware A*,32,12.965,735.0,81.0,0.0359652042388916
2026-03-24 09:51:12,32,2,64,1,3,MILP_Gurobi,32,6.44,30.0,64.0,0.19315075874328613
2026-03-24 09:51:13,64,2,128,1,3,A*,64,24.390624999999996,1020.0,116.0,0.1012873649597168
2026-03-24 09:51:13,64,2,128,1,3,ABO,64,37.765,1560.0,206.0,0.024014949798583984
2026-03-24 09:51:13,64,2,128,1,3,FABO,64,35.641875,1050.0,152.0,0.04620671272277832
2026-03-24 09:51:13,64,2,128,1,3,Best Fit,64,23.16,1200.0,160.0,0.12921667098999023
2026-03-24 09:51:13,64,2,128,1,3,First Fit,64,24.403125,1845.0,321.0,0.02437138557434082
2026-03-24 09:51:13,64,2,128,1,3,Energy-Aware A*,64,29.431875000000005,1260.0,177.0,0.06373906135559082
2026-03-24 09:51:13,64,2,128,1,3,MILP_Gurobi,64,12.628124999999999,30.0,97.0,2.2357757091522217
2026-03-24 09:51:15,4,2,8,2,1,A*,4,5.4625,60.0,4.0,0.010561466217041016
2026-03-24 09:51:15,4,2,8,2,1,ABO,4,9.605,75.0,15.0,0.0023398399353027344
2026-03-24 09:51:15,4,2,8,2,1,FABO,4,7.3687499999999995,105.0,7.0,0.002605915069580078
2026-03-24 09:51:15,4,2,8,2,1,Best Fit,4,3.62,60.0,8.0,0.01076364517211914
2026-03-24 09:51:15,4,2,8,2,1,First Fit,4,3.3725,60.0,4.0,0.0009021759033203125
2026-03-24 09:51:15,4,2,8,2,1,Energy-Aware A*,4,7.383749999999999,90.0,12.0,0.004033803939819336
2026-03-24 09:51:15,4,2,8,2,1,MILP_Gurobi,4,3.3725,15.0,4.0,0.04837179183959961
2026-03-24 09:51:15,8,2,16,2,1,A*,8,5.925,120.0,8.0,0.018299102783203125
2026-03-24 09:51:15,8,2,16,2,1,ABO,8,12.165,135.0,31.0,0.0034422874450683594
