timestamp,method,num_slices,num_vnfs_per_slice,seed,result_idx,slice,vnf_src,vnf_dst,path_nodes,path_edges,num_hops
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,0,,ENTRY,vnf0_0,6->2,6-2,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,0,,vnf0_0,vnf0_1,2->6,2-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,1,,ENTRY,vnf1_0,6->5,6-5,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,1,,vnf1_0,vnf1_1,5->6,5-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,2,,ENTRY,vnf2_0,6->7,6-7,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,2,,vnf2_0,vnf2_1,7->6,7-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,3,,ENTRY,vnf3_0,6->2,6-2,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,3,,vnf3_0,vnf3_1,2->6,2-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,4,,ENTRY,vnf4_0,6->5,6-5,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,4,,vnf4_0,vnf4_1,5->6,5-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,5,,ENTRY,vnf5_0,6->7,6-7,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,5,,vnf5_0,vnf5_1,7->6,7-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,6,,ENTRY,vnf6_0,6->2,6-2,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,6,,vnf6_0,vnf6_1,2->6,2-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,7,,ENTRY,vnf7_0,6->5,6-5,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,7,,vnf7_0,vnf7_1,5->6,5-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,8,,ENTRY,vnf8_0,6->7,6-7,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,8,,vnf8_0,vnf8_1,7->6,7-6,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,9,,ENTRY,vnf9_0,6->2,6-2,1
2026-02-18 11:35:45,A*_EnergyAware,32,2,1,9,,vnf9_0,vnf9_1,2->6,2-6,1
