timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-03-31 15:08:46,4,2,8,1,3,A*,4,5.4925,60.0,4.0,0.010429143905639648
2026-03-31 15:08:46,4,2,8,1,3,ABO,4,9.51125,75.0,11.0,0.002031087875366211
2026-03-31 15:08:46,4,2,8,1,3,FABO,4,11.49625,60.0,8.0,0.0031359195709228516
2026-03-31 15:08:46,4,2,8,1,3,Best Fit,4,3.62,60.0,4.0,0.011325836181640625
2026-03-31 15:08:46,4,2,8,1,3,First Fit,4,3.3725,60.0,8.0,0.0013382434844970703
2026-03-31 15:08:46,4,2,8,1,3,Energy-Aware A*,4,3.5525,60.0,8.0,0.009137868881225586
2026-03-31 15:08:46,4,2,8,1,3,MILP_Gurobi,4,3.3725,15.0,4.0,0.05378365516662598
2026-03-31 15:08:47,8,2,16,1,3,A*,8,5.985,120.0,8.0,0.018547534942626953
2026-03-31 15:08:47,8,2,16,1,3,ABO,8,14.07125,135.0,23.0,0.0031578540802001953
2026-03-31 15:08:47,8,2,16,1,3,FABO,8,17.9925,120.0,16.0,0.005417346954345703
2026-03-31 15:08:47,8,2,16,1,3,Best Fit,8,4.24,120.0,8.0,0.02129673957824707
2026-03-31 15:08:47,8,2,16,1,3,First Fit,8,3.745,120.0,16.0,0.0022644996643066406
2026-03-31 15:08:47,8,2,16,1,3,Energy-Aware A*,8,4.105,120.0,16.0,0.015685319900512695
2026-03-31 15:08:47,8,2,16,1,3,MILP_Gurobi,8,3.745,15.0,8.0,0.07874894142150879
2026-03-31 15:08:47,16,2,32,1,3,A*,16,6.970000000000001,240.0,16.0,0.03876852989196777
2026-03-31 15:08:47,16,2,32,1,3,ABO,16,16.28125,285.0,49.0,0.006006956100463867
2026-03-31 15:08:47,16,2,32,1,3,FABO,16,22.970000000000006,255.0,37.0,0.011260509490966797
2026-03-31 15:08:47,16,2,32,1,3,Best Fit,16,5.48,240.0,16.0,0.0423583984375
2026-03-31 15:08:47,16,2,32,1,3,First Fit,16,4.49,240.0,32.0,0.0037784576416015625
2026-03-31 15:08:47,16,2,32,1,3,Energy-Aware A*,16,12.0,315.0,50.0,0.03674769401550293
2026-03-31 15:08:47,16,2,32,1,3,MILP_Gurobi,16,4.49,15.0,16.0,0.25536108016967773
2026-03-31 15:08:47,32,2,64,1,3,A*,32,14.52,480.0,48.0,0.05850052833557129
2026-03-31 15:08:47,32,2,64,1,3,ABO,32,19.624375000000004,585.0,100.0,0.011452436447143555
2026-03-31 15:08:47,32,2,64,1,3,FABO,32,25.925,495.0,73.0,0.020072221755981445
2026-03-31 15:08:47,32,2,64,1,3,Best Fit,32,10.72,480.0,48.0,0.07836365699768066
2026-03-31 15:08:47,32,2,64,1,3,First Fit,32,9.940000000000001,960.0,128.0,0.007744312286376953
2026-03-31 15:08:47,32,2,64,1,3,Energy-Aware A*,32,14.883750000000001,690.0,117.0,0.07781171798706055
2026-03-31 15:08:47,32,2,64,1,3,MILP_Gurobi,32,6.44,30.0,64.0,0.1978456974029541
2026-03-31 15:08:48,64,2,128,1,3,A*,64,24.390624999999996,1020.0,116.0,0.10136914253234863
2026-03-31 15:08:48,64,2,128,1,3,ABO,64,37.765,1560.0,206.0,0.022223949432373047
2026-03-31 15:08:48,64,2,128,1,3,FABO,64,35.641875,1050.0,152.0,0.04462695121765137
2026-03-31 15:08:48,64,2,128,1,3,Best Fit,64,23.16,1200.0,160.0,0.12811613082885742
2026-03-31 15:08:48,64,2,128,1,3,First Fit,64,24.403125,1845.0,321.0,0.018993139266967773
2026-03-31 15:08:48,64,2,128,1,3,Energy-Aware A*,64,27.998750000000005,1950.0,242.0,0.1692185401916504
2026-03-31 15:08:48,64,2,128,1,3,MILP_Gurobi,64,12.628124999999999,30.0,97.0,2.360330820083618
2026-03-31 15:08:50,4,2,8,2,1,A*,4,5.4625,60.0,4.0,0.00968027114868164
2026-03-31 15:08:50,4,2,8,2,1,ABO,4,9.605,75.0,15.0,0.001973867416381836
2026-03-31 15:08:50,4,2,8,2,1,FABO,4,7.3687499999999995,105.0,7.0,0.0024116039276123047
2026-03-31 15:08:50,4,2,8,2,1,Best Fit,4,3.62,60.0,8.0,0.011106252670288086
2026-03-31 15:08:50,4,2,8,2,1,First Fit,4,3.3725,60.0,4.0,0.0008111000061035156
2026-03-31 15:08:50,4,2,8,2,1,Energy-Aware A*,4,4.3725,60.0,5.0,0.007632255554199219
2026-03-31 15:08:50,4,2,8,2,1,MILP_Gurobi,4,3.3725,15.0,4.0,0.045660972595214844
2026-03-31 15:08:50,8,2,16,2,1,A*,8,5.925,120.0,8.0,0.018494367599487305
2026-03-31 15:08:50,8,2,16,2,1,ABO,8,12.165,135.0,31.0,0.003279447555541992
2026-03-31 15:08:50,8,2,16,2,1,FABO,8,15.818124999999998,165.0,19.0,0.004949808120727539
2026-03-31 15:08:50,8,2,16,2,1,Best Fit,8,4.24,120.0,16.0,0.0213015079498291
2026-03-31 15:08:50,8,2,16,2,1,First Fit,8,3.745,120.0,8.0,0.0012481212615966797
2026-03-31 15:08:50,8,2,16,2,1,Energy-Aware A*,8,4.745,120.0,9.0,0.014436483383178711
2026-03-31 15:08:50,8,2,16,2,1,MILP_Gurobi,8,3.745,15.0,8.0,0.06590056419372559
2026-03-31 15:08:51,16,2,32,2,1,A*,16,6.85,240.0,16.0,0.039964914321899414
2026-03-31 15:08:51,16,2,32,2,1,ABO,16,13.284999999999998,255.0,63.0,0.006023406982421875
2026-03-31 15:08:51,16,2,32,2,1,FABO,16,21.681250000000006,360.0,41.0,0.009965181350708008
2026-03-31 15:08:51,16,2,32,2,1,Best Fit,16,5.48,240.0,32.0,0.04232454299926758
2026-03-31 15:08:51,16,2,32,2,1,First Fit,16,4.49,240.0,16.0,0.002109527587890625
2026-03-31 15:08:51,16,2,32,2,1,Energy-Aware A*,16,5.489999999999999,240.0,17.0,0.02777576446533203
2026-03-31 15:08:51,16,2,32,2,1,MILP_Gurobi,16,4.49,15.0,16.0,0.12614893913269043
2026-03-31 15:08:51,32,2,64,2,1,A*,32,8.7,480.0,32.0,0.07139277458190918
2026-03-31 15:08:51,32,2,64,2,1,ABO,32,21.50625,510.0,128.0,0.01153874397277832
2026-03-31 15:08:51,32,2,64,2,1,FABO,32,28.565,735.0,90.0,0.021193504333496094
2026-03-31 15:08:51,32,2,64,2,1,Best Fit,32,10.96,480.0,64.0,0.07770633697509766
2026-03-31 15:08:51,32,2,64,2,1,First Fit,32,8.7,480.0,32.0,0.003886699676513672
2026-03-31 15:08:51,32,2,64,2,1,Energy-Aware A*,32,9.709999999999999,720.0,79.0,0.0539250373840332
2026-03-31 15:08:51,32,2,64,2,1,MILP_Gurobi,32,6.44,30.0,64.0,0.19159674644470215
2026-03-31 15:08:51,64,2,128,2,1,A*,64,13.14,1440.0,96.0,0.12576818466186523
2026-03-31 15:08:51,64,2,128,2,1,ABO,64,33.67875,1260.0,235.0,0.022495269775390625
2026-03-31 15:08:51,64,2,128,2,1,FABO,64,33.45437500000001,1455.0,180.0,0.04208993911743164
2026-03-31 15:08:51,64,2,128,2,1,Best Fit,64,21.439999999999998,960.0,192.0,0.12279534339904785
2026-03-31 15:08:51,64,2,128,2,1,First Fit,64,17.12,1680.0,112.0,0.010494470596313477
2026-03-31 15:08:51,64,2,128,2,1,Energy-Aware A*,51,24.632500000000004,1785.0,213.0,0.10584163665771484
2026-03-31 15:08:51,64,2,128,2,1,MILP_Gurobi,64,12.628124999999999,30.0,97.0,2.3503992557525635
2026-03-31 15:08:54,4,2,8,3,4,A*,4,7.62,60.0,4.0,0.009720802307128906
2026-03-31 15:08:54,4,2,8,3,4,ABO,4,9.603125,90.0,11.0,0.0019829273223876953
2026-03-31 15:08:54,4,2,8,3,4,FABO,4,12.49625,60.0,8.0,0.0038139820098876953
2026-03-31 15:08:54,4,2,8,3,4,Best Fit,4,3.62,60.0,4.0,0.010760068893432617
2026-03-31 15:08:54,4,2,8,3,4,First Fit,4,3.3725,60.0,12.0,0.0012814998626708984
2026-03-31 15:08:54,4,2,8,3,4,Energy-Aware A*,4,3.62,60.0,8.0,0.008149385452270508
2026-03-31 15:08:54,4,2,8,3,4,MILP_Gurobi,4,3.3725,15.0,4.0,0.04905819892883301
2026-03-31 15:08:54,8,2,16,3,4,A*,8,8.239999999999998,120.0,8.0,0.018216609954833984
2026-03-31 15:08:54,8,2,16,3,4,ABO,8,10.161249999999999,165.0,21.0,0.003107309341430664
2026-03-31 15:08:54,8,2,16,3,4,FABO,8,20.0075,120.0,17.0,0.006648540496826172
2026-03-31 15:08:54,8,2,16,3,4,Best Fit,8,4.24,120.0,8.0,0.02100372314453125
2026-03-31 15:08:54,8,2,16,3,4,First Fit,8,3.745,120.0,24.0,0.002160310745239258
2026-03-31 15:08:54,8,2,16,3,4,Energy-Aware A*,8,4.24,120.0,16.0,0.014952421188354492
2026-03-31 15:08:54,8,2,16,3,4,MILP_Gurobi,8,3.745,15.0,8.0,0.05835723876953125
2026-03-31 15:08:54,16,2,32,3,4,A*,16,9.48,240.0,16.0,0.03923368453979492
2026-03-31 15:08:54,16,2,32,3,4,ABO,16,11.275624999999998,330.0,43.0,0.0058057308197021484
2026-03-31 15:08:54,16,2,32,3,4,FABO,16,25.825625000000002,285.0,43.0,0.014849662780761719
2026-03-31 15:08:54,16,2,32,3,4,Best Fit,16,5.48,240.0,16.0,0.04187202453613281
2026-03-31 15:08:54,16,2,32,3,4,First Fit,16,4.49,240.0,48.0,0.0039064884185791016
2026-03-31 15:08:54,16,2,32,3,4,Energy-Aware A*,16,5.48,240.0,32.0,0.028367042541503906
2026-03-31 15:08:54,16,2,32,3,4,MILP_Gurobi,16,4.49,15.0,16.0,0.12568402290344238
2026-03-31 15:08:55,32,2,64,3,4,A*,32,18.165,480.0,48.0,0.057883501052856445
2026-03-31 15:08:55,32,2,64,3,4,ABO,32,15.794999999999998,720.0,88.0,0.011252641677856445
2026-03-31 15:08:55,32,2,64,3,4,FABO,32,28.728125000000006,600.0,89.0,0.029365062713623047
2026-03-31 15:08:55,32,2,64,3,4,Best Fit,32,10.96,480.0,48.0,0.07822990417480469
2026-03-31 15:08:55,32,2,64,3,4,First Fit,32,8.7,480.0,96.0,0.007688045501708984
2026-03-31 15:08:55,32,2,64,3,4,Energy-Aware A*,32,10.21,480.0,80.0,0.05370140075683594
2026-03-31 15:08:55,32,2,64,3,4,MILP_Gurobi,32,6.44,30.0,64.0,0.1936657428741455
2026-03-31 15:08:55,64,2,128,3,4,A*,64,27.23499999999999,1080.0,136.0,0.09488511085510254
2026-03-31 15:08:55,64,2,128,3,4,ABO,64,31.374375,1440.0,183.0,0.02231431007385254
2026-03-31 15:08:55,64,2,128,3,4,FABO,64,34.385,1140.0,180.0,0.057684898376464844
2026-03-31 15:08:55,64,2,128,3,4,Best Fit,64,21.439999999999998,960.0,144.0,0.12862300872802734
2026-03-31 15:08:55,64,2,128,3,4,First Fit,64,23.163125,1365.0,233.0,0.017935514450073242
2026-03-31 15:08:55,64,2,128,3,4,Energy-Aware A*,64,25.403750000000006,1305.0,235.0,0.12249040603637695
2026-03-31 15:08:55,64,2,128,3,4,MILP_Gurobi,64,12.628124999999999,30.0,97.0,2.345731735229492
2026-03-31 15:08:58,4,2,8,4,4,A*,4,7.62,60.0,4.0,0.010356664657592773
2026-03-31 15:08:58,4,2,8,4,4,ABO,4,9.603125,90.0,11.0,0.002020597457885742
2026-03-31 15:08:58,4,2,8,4,4,FABO,4,12.49625,60.0,8.0,0.003835439682006836
2026-03-31 15:08:58,4,2,8,4,4,Best Fit,4,3.62,60.0,4.0,0.010598897933959961
2026-03-31 15:08:58,4,2,8,4,4,First Fit,4,3.3725,60.0,12.0,0.001262664794921875
2026-03-31 15:08:58,4,2,8,4,4,Energy-Aware A*,4,3.62,60.0,8.0,0.008217811584472656
2026-03-31 15:08:58,4,2,8,4,4,MILP_Gurobi,4,3.3725,15.0,4.0,0.046758413314819336
2026-03-31 15:08:58,8,2,16,4,4,A*,8,8.239999999999998,120.0,8.0,0.017759323120117188
2026-03-31 15:08:58,8,2,16,4,4,ABO,8,10.161249999999999,165.0,21.0,0.0030889511108398438
2026-03-31 15:08:58,8,2,16,4,4,FABO,8,20.0075,120.0,17.0,0.006971836090087891
2026-03-31 15:08:58,8,2,16,4,4,Best Fit,8,4.24,120.0,8.0,0.020493745803833008
2026-03-31 15:08:58,8,2,16,4,4,First Fit,8,3.745,120.0,24.0,0.002084016799926758
2026-03-31 15:08:58,8,2,16,4,4,Energy-Aware A*,8,4.24,120.0,16.0,0.014890670776367188
2026-03-31 15:08:58,8,2,16,4,4,MILP_Gurobi,8,3.745,15.0,8.0,0.06091713905334473
2026-03-31 15:08:58,16,2,32,4,4,A*,16,9.48,240.0,16.0,0.036397457122802734
2026-03-31 15:08:58,16,2,32,4,4,ABO,16,11.275624999999998,330.0,43.0,0.0057413578033447266
2026-03-31 15:08:58,16,2,32,4,4,FABO,16,25.825625000000002,285.0,43.0,0.01484990119934082
2026-03-31 15:08:58,16,2,32,4,4,Best Fit,16,5.48,240.0,16.0,0.04076099395751953
2026-03-31 15:08:58,16,2,32,4,4,First Fit,16,4.49,240.0,48.0,0.0037832260131835938
2026-03-31 15:08:58,16,2,32,4,4,Energy-Aware A*,16,5.48,240.0,32.0,0.028295040130615234
2026-03-31 15:08:58,16,2,32,4,4,MILP_Gurobi,16,4.49,15.0,16.0,0.12647008895874023
2026-03-31 15:08:58,32,2,64,4,4,A*,32,18.165,480.0,48.0,0.060616493225097656
2026-03-31 15:08:58,32,2,64,4,4,ABO,32,15.794999999999998,720.0,88.0,0.011350393295288086
2026-03-31 15:08:58,32,2,64,4,4,FABO,32,28.728125000000006,600.0,89.0,0.030466794967651367
2026-03-31 15:08:58,32,2,64,4,4,Best Fit,32,10.96,480.0,48.0,0.07930564880371094
2026-03-31 15:08:58,32,2,64,4,4,First Fit,32,8.7,480.0,96.0,0.007254600524902344
2026-03-31 15:08:58,32,2,64,4,4,Energy-Aware A*,32,10.21,480.0,80.0,0.05405235290527344
2026-03-31 15:08:58,32,2,64,4,4,MILP_Gurobi,32,6.44,30.0,64.0,0.1885840892791748
2026-03-31 15:08:59,64,2,128,4,4,A*,64,27.23499999999999,1080.0,136.0,0.09205865859985352
2026-03-31 15:08:59,64,2,128,4,4,ABO,64,31.374375,1440.0,183.0,0.02260899543762207
2026-03-31 15:08:59,64,2,128,4,4,FABO,64,34.385,1140.0,180.0,0.05802798271179199
2026-03-31 15:08:59,64,2,128,4,4,Best Fit,64,21.439999999999998,960.0,144.0,0.12499403953552246
2026-03-31 15:08:59,64,2,128,4,4,First Fit,64,23.163125,1365.0,233.0,0.017569303512573242
2026-03-31 15:08:59,64,2,128,4,4,Energy-Aware A*,64,25.403750000000006,1305.0,235.0,0.12241673469543457
2026-03-31 15:08:59,64,2,128,4,4,MILP_Gurobi,64,12.628124999999999,30.0,97.0,2.4284772872924805
2026-03-31 15:09:02,4,2,8,5,10,A*,4,3.4325,60.0,4.0,0.010355234146118164
2026-03-31 15:09:02,4,2,8,5,10,ABO,4,3.56,60.0,4.0,0.001856088638305664
2026-03-31 15:09:02,4,2,8,5,10,FABO,4,13.494375,90.0,13.0,0.0032296180725097656
2026-03-31 15:09:02,4,2,8,5,10,Best Fit,4,3.56,60.0,4.0,0.010458230972290039
2026-03-31 15:09:02,4,2,8,5,10,First Fit,4,3.3725,60.0,16.0,0.0013110637664794922
2026-03-31 15:09:02,4,2,8,5,10,Energy-Aware A*,4,3.4325,60.0,8.0,0.008965015411376953
2026-03-31 15:09:02,4,2,8,5,10,MILP_Gurobi,4,3.3725,15.0,4.0,0.04364466667175293
2026-03-31 15:09:02,8,2,16,5,10,A*,8,3.865,120.0,8.0,0.017267942428588867
2026-03-31 15:09:02,8,2,16,5,10,ABO,8,4.12,120.0,8.0,0.002786874771118164
2026-03-31 15:09:02,8,2,16,5,10,FABO,8,23.005625000000006,180.0,31.0,0.0054683685302734375
2026-03-31 15:09:02,8,2,16,5,10,Best Fit,8,4.12,120.0,8.0,0.02037525177001953
2026-03-31 15:09:02,8,2,16,5,10,First Fit,8,3.745,120.0,32.0,0.0022318363189697266
2026-03-31 15:09:02,8,2,16,5,10,Energy-Aware A*,8,3.865,120.0,16.0,0.01599717140197754
2026-03-31 15:09:02,8,2,16,5,10,MILP_Gurobi,8,3.745,15.0,8.0,0.05924391746520996
2026-03-31 15:09:02,16,2,32,5,10,A*,16,4.73,240.0,16.0,0.03766131401062012
2026-03-31 15:09:02,16,2,32,5,10,ABO,16,5.24,240.0,16.0,0.0050427913665771484
2026-03-31 15:09:02,16,2,32,5,10,FABO,16,24.949375,345.0,60.0,0.01089930534362793
2026-03-31 15:09:02,16,2,32,5,10,Best Fit,16,5.24,240.0,16.0,0.041007041931152344
2026-03-31 15:09:02,16,2,32,5,10,First Fit,16,4.49,240.0,64.0,0.004042148590087891
2026-03-31 15:09:02,16,2,32,5,10,Energy-Aware A*,16,4.73,240.0,32.0,0.029911041259765625
2026-03-31 15:09:02,16,2,32,5,10,MILP_Gurobi,16,4.49,15.0,16.0,0.12529444694519043
2026-03-31 15:09:02,32,2,64,5,10,A*,32,10.34,480.0,48.0,0.05677199363708496
2026-03-31 15:09:02,32,2,64,5,10,ABO,32,10.48,480.0,64.0,0.010367393493652344
2026-03-31 15:09:02,32,2,64,5,10,FABO,32,27.900625,705.0,124.0,0.020890235900878906
2026-03-31 15:09:02,32,2,64,5,10,Best Fit,32,10.48,480.0,48.0,0.07632923126220703
2026-03-31 15:09:02,32,2,64,5,10,First Fit,32,9.940000000000001,960.0,176.0,0.007989883422851562
2026-03-31 15:09:02,32,2,64,5,10,Energy-Aware A*,32,10.700000000000001,600.0,102.0,0.06494784355163574
2026-03-31 15:09:02,32,2,64,5,10,MILP_Gurobi,32,6.44,30.0,64.0,0.1820375919342041
2026-03-31 15:09:03,64,2,128,5,10,A*,64,24.9025,1050.0,118.0,0.09584951400756836
2026-03-31 15:09:03,64,2,128,5,10,ABO,64,32.5175,1020.0,166.0,0.022603273391723633
2026-03-31 15:09:03,64,2,128,5,10,FABO,64,36.848125,1395.0,237.0,0.04683041572570801
