timestamp,method,num_slices,num_vnfs_per_slice,seed,node,hosted_vnfs,num_hosted_vnfs
2026-04-03 10:06:41,A*,4,2,1,3,"__ENTRY__,vnf0_0",2
2026-04-03 10:06:41,A*,4,2,1,1,vnf0_1,1
2026-04-03 10:06:41,A*,4,2,1,10,"__ENTRY__,vnf1_0",2
2026-04-03 10:06:41,A*,4,2,1,11,vnf1_1,1
2026-04-03 10:06:41,A*,4,2,1,2,"__ENTRY__,vnf2_0",2
2026-04-03 10:06:41,A*,4,2,1,6,"vnf2_1,vnf3_1",2
2026-04-03 10:06:41,A*,4,2,1,5,"__ENTRY__,vnf3_0",2
2026-04-03 10:06:41,ABO,4,2,1,11,vnf0_0,1
2026-04-03 10:06:41,ABO,4,2,1,8,"vnf0_1,vnf3_1",2
2026-04-03 10:06:41,ABO,4,2,1,10,vnf1_0,1
2026-04-03 10:06:41,ABO,4,2,1,7,"vnf1_1,vnf2_1",2
2026-04-03 10:06:41,ABO,4,2,1,2,vnf2_0,1
2026-04-03 10:06:41,ABO,4,2,1,5,vnf3_0,1
2026-04-03 10:06:41,FABO,4,2,1,3,vnf0_0,1
2026-04-03 10:06:41,FABO,4,2,1,11,vnf0_1,1
2026-04-03 10:06:41,FABO,4,2,1,10,vnf1_0,1
2026-04-03 10:06:41,FABO,4,2,1,6,vnf1_1,1
2026-04-03 10:06:41,FABO,4,2,1,2,vnf2_0,1
2026-04-03 10:06:41,FABO,4,2,1,1,vnf2_1,1
2026-04-03 10:06:41,FABO,4,2,1,5,vnf3_0,1
2026-04-03 10:06:41,FABO,4,2,1,8,vnf3_1,1
2026-04-03 10:06:41,Best Fit,4,2,1,3,"vnf0_0,vnf1_0,vnf2_1,vnf3_1",4
2026-04-03 10:06:41,Best Fit,4,2,1,4,"vnf0_1,vnf1_1,vnf2_0,vnf3_0",4
2026-04-03 10:06:41,First Fit,4,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-04-03 10:06:41,First Fit,4,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-04-03 10:06:41,Energy-Aware A*,4,2,1,1,"vnf0_0,vnf1_0,vnf2_1,vnf3_1",4
2026-04-03 10:06:41,Energy-Aware A*,4,2,1,3,vnf0_1,1
2026-04-03 10:06:41,Energy-Aware A*,4,2,1,11,"vnf1_1,vnf2_0,vnf3_0",3
