slice,accepted,g_cost
1,True,3.4009574244605103
2,True,3.4009574244605103
3,True,3.4009574244605103
4,True,3.4009574244605103
5,True,3.4009574244605103
6,True,3.4009574244605103
7,True,3.4009574244605103
8,True,3.4009574244605103
9,True,3.4009574244605103
10,True,3.4009574244605103
11,True,3.4009574244605103
12,True,3.4009574244605103
