slice,accepted,g_cost
1,True,2.0137068865004473
2,True,2.0137068865004473
3,True,2.0137068865004473
4,True,2.0137068865004473
5,True,2.0137068865004473
6,True,2.0137068865004473
7,True,2.0137068865004473
8,True,2.0137068865004473
9,True,2.0137068865004473
10,True,2.0137068865004473
11,True,2.0137068865004473
12,True,2.0137068865004473
