slice,accepted,g_cost
1,True,61.62632374790823
2,True,61.62632374790823
3,True,61.62632374790823
4,True,61.62632374790823
5,True,61.62632374790823
6,True,61.62632374790823
7,True,61.62632374790823
8,True,61.62632374790823
9,True,61.62632374790823
10,True,61.62632374790823
11,True,61.62632374790823
12,True,61.62632374790823
