timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-11-12 15:01:14,4,2,1,A*,4,3.1843044941250667,160.0,4.0274137730008945,0.04393601417541504
2025-11-12 15:01:14,4,2,1,ABO,4,3.1719925926202786,160.0,8.054827546001789,0.19281530380249023
2025-11-12 15:01:14,4,2,1,FABO,0,2.15758896151053,0.0,4.0274137730008945,0.12656307220458984
2025-11-12 15:01:14,4,2,1,Best Fit,4,10.28116135413726,640.0,161.03209028762777,0.0014710426330566406
2025-11-12 15:01:14,4,2,1,First Fit,4,10.289064384002259,1280.0,164.90468425027908,0.0014564990997314453
2025-11-12 15:01:14,4,2,1,Energy-Aware A*,4,3.142964570336455,160.0,5.549002151840252,0.17108821868896484
2025-11-12 15:01:15,4,3,1,A*,4,6.350254951607134,560.0,13.603829697842041,0.09004616737365723
2025-11-12 15:01:15,4,3,1,ABO,4,5.312760790859146,360.0,13.603829697842041,0.38084864616394043
2025-11-12 15:01:15,4,3,1,FABO,0,4.3201407407684265,160.0,8.054827546001789,0.2730827331542969
2025-11-12 15:01:15,4,3,1,Best Fit,4,25.652511046051693,2340.0,217.64510654238194,0.0020995140075683594
2025-11-12 15:01:15,4,3,1,First Fit,4,18.56843727054714,2680.0,246.50529499163295,0.002057790756225586
2025-11-12 15:01:15,4,3,1,Energy-Aware A*,4,5.273078465817118,360.0,25.32008281547166,0.6303532123565674
2025-11-12 15:01:16,6,2,1,A*,6,3.2764567411876,240.0,6.041120659501342,0.05080986022949219
2025-11-12 15:01:16,6,2,1,ABO,6,3.2579888889304174,240.0,12.082241319002684,0.2985844612121582
2025-11-12 15:01:16,6,2,1,FABO,0,2.236383442265795,0.0,6.041120659501342,0.1945960521697998
2025-11-12 15:01:16,6,2,1,Best Fit,6,10.421742031205893,960.0,241.54813543144166,0.0021038055419921875
2025-11-12 15:01:16,6,2,1,First Fit,6,10.433596576003389,1920.0,247.35702637541863,0.002346038818359375
2025-11-12 15:01:16,6,2,1,Energy-Aware A*,6,3.2144468555046823,240.0,8.323503227760378,0.28240299224853516
2025-11-12 15:01:18,6,3,1,A*,6,6.525382427410703,840.0,20.40574454676306,0.14100933074951172
2025-11-12 15:01:18,6,3,1,ABO,6,5.46914118628872,540.0,20.40574454676306,0.5916850566864014
2025-11-12 15:01:18,6,3,1,FABO,0,4.480211111152641,240.0,12.082241319002684,0.41045641899108887
2025-11-12 15:01:18,6,3,1,Best Fit,6,25.97876656907753,3510.0,326.46765981357294,0.002942800521850586
2025-11-12 15:01:18,6,3,1,First Fit,6,18.852655905820708,4020.0,369.75794248744944,0.0033447742462158203
2025-11-12 15:01:18,6,3,1,Energy-Aware A*,6,5.409617698725676,540.0,37.98012422320749,1.001720666885376
2025-11-12 15:01:19,8,2,1,A*,8,3.3686089882501333,320.0,8.054827546001789,0.06828022003173828
2025-11-12 15:01:19,8,2,1,ABO,8,3.343985185240557,320.0,16.109655092003578,0.3958919048309326
2025-11-12 15:01:19,8,2,1,FABO,0,2.3151779230210603,0.0,8.054827546001789,0.26003551483154297
2025-11-12 15:01:19,8,2,1,Best Fit,8,10.562322708274523,1280.0,322.06418057525553,0.0028002262115478516
2025-11-12 15:01:19,8,2,1,First Fit,8,10.578128768004518,2560.0,329.80936850055815,0.0037310123443603516
2025-11-12 15:01:19,8,2,1,Energy-Aware A*,8,3.28592914067291,320.0,11.098004303680504,0.3616499900817871
2025-11-12 15:01:22,8,3,1,A*,8,6.70050990321427,1120.0,27.207659395684082,0.18783068656921387
2025-11-12 15:01:22,8,3,1,ABO,8,5.625521581718292,720.0,27.207659395684082,0.7550430297851562
2025-11-12 15:01:22,8,3,1,FABO,0,4.640281481536853,320.0,16.109655092003578,0.5244894027709961
2025-11-12 15:01:22,8,3,1,Best Fit,8,26.30502209210337,4680.0,435.2902130847639,0.004457235336303711
2025-11-12 15:01:22,8,3,1,First Fit,8,19.136874541094283,5360.0,493.0105899832659,0.005323648452758789
2025-11-12 15:01:22,8,3,1,Energy-Aware A*,8,5.546156931634235,720.0,50.64016563094332,1.226165771484375
2025-11-12 15:01:23,10,2,1,A*,10,3.4607612353126664,400.0,10.068534432502236,0.08860301971435547
2025-11-12 15:01:23,10,2,1,ABO,10,3.4299814815506964,400.0,20.137068865004473,0.4753272533416748
2025-11-12 15:01:23,10,2,1,FABO,0,2.3939724037763255,0.0,10.068534432502236,0.3164176940917969
2025-11-12 15:01:23,10,2,1,Best Fit,10,10.702903385343156,1600.0,402.5802257190694,0.0033919811248779297
2025-11-12 15:01:23,10,2,1,First Fit,10,10.722660960005648,3200.0,412.2617106256977,0.0032453536987304688
2025-11-12 15:01:23,10,2,1,Energy-Aware A*,10,3.357411425841137,400.0,13.87250537960063,0.4386899471282959
2025-11-12 15:01:27,10,3,1,A*,10,6.875637379017839,1400.0,34.009574244605105,0.23764824867248535
2025-11-12 15:01:27,10,3,1,ABO,10,5.781901977147866,900.0,34.009574244605105,0.9482681751251221
2025-11-12 15:01:27,10,3,1,FABO,0,4.800351851921067,400.0,20.137068865004473,0.673903226852417
2025-11-12 15:01:27,10,3,1,Best Fit,10,26.631277615129218,5850.0,544.1127663559548,0.005282878875732422
2025-11-12 15:01:27,10,3,1,First Fit,10,19.42109317636785,6700.0,616.2632374790824,0.004423379898071289
