timestamp,method,num_slices,num_vnfs_per_slice,seed,type,slice,vnf_src,vnf_dst,node,u,v,path_nodes,path_edges,value
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,0,vnf0_0,,6.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,0,vnf0_1,,7.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,1,vnf1_0,,6.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,1,vnf1_1,,7.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,2,vnf2_0,,6.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,2,vnf2_1,,7.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,3,vnf3_0,,6.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,placement,3,vnf3_1,,7.0,,,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,flow_edge,0,vnf0_0,vnf0_1,,6.0,7.0,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,flow_edge,1,vnf1_0,vnf1_1,,6.0,7.0,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,flow_edge,2,vnf2_0,vnf2_1,,6.0,7.0,,,1.0
2026-01-14 16:00:10,MILP_Gurobi,4,2,1,flow_edge,3,vnf3_0,vnf3_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,0,vnf0_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,0,vnf0_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,1,vnf1_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,1,vnf1_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,2,vnf2_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,2,vnf2_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,3,vnf3_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,3,vnf3_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,4,vnf4_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,4,vnf4_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,5,vnf5_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,5,vnf5_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,6,vnf6_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,6,vnf6_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,7,vnf7_0,,6.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,placement,7,vnf7_1,,7.0,,,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,0,vnf0_0,vnf0_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,1,vnf1_0,vnf1_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,2,vnf2_0,vnf2_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,3,vnf3_0,vnf3_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,4,vnf4_0,vnf4_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,5,vnf5_0,vnf5_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,6,vnf6_0,vnf6_1,,6.0,7.0,,,1.0
2026-01-14 16:00:18,MILP_Gurobi,8,2,1,flow_edge,7,vnf7_0,vnf7_1,,6.0,7.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,0,vnf0_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,0,vnf0_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,1,vnf1_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,1,vnf1_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,2,vnf2_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,2,vnf2_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,3,vnf3_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,3,vnf3_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,4,vnf4_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,4,vnf4_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,5,vnf5_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,5,vnf5_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,6,vnf6_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,6,vnf6_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,7,vnf7_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,7,vnf7_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,8,vnf8_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,8,vnf8_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,9,vnf9_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,9,vnf9_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,10,vnf10_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,10,vnf10_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,11,vnf11_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,11,vnf11_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,12,vnf12_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,12,vnf12_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,13,vnf13_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,13,vnf13_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,14,vnf14_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,14,vnf14_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,15,vnf15_0,,6.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,placement,15,vnf15_1,,11.0,,,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,0,vnf0_0,vnf0_1,,6.0,7.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,0,vnf0_0,vnf0_1,,7.0,10.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,0,vnf0_0,vnf0_1,,10.0,11.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,1,vnf1_0,vnf1_1,,6.0,7.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,1,vnf1_0,vnf1_1,,7.0,10.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,1,vnf1_0,vnf1_1,,10.0,11.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,2,vnf2_0,vnf2_1,,6.0,7.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,2,vnf2_0,vnf2_1,,7.0,10.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,2,vnf2_0,vnf2_1,,10.0,11.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,3,vnf3_0,vnf3_1,,6.0,7.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,3,vnf3_0,vnf3_1,,7.0,10.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,3,vnf3_0,vnf3_1,,10.0,11.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,4,vnf4_0,vnf4_1,,6.0,7.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,4,vnf4_0,vnf4_1,,7.0,10.0,,,1.0
2026-01-14 16:00:35,MILP_Gurobi,16,2,1,flow_edge,4,vnf4_0,vnf4_1,,10.0,11.0,,,1.0
