timestamp,method,num_slices,num_vnfs_per_slice,seed,node,hosted_vnfs,num_hosted_vnfs
2026-04-02 11:12:59,A*,4,2,1,3,"__ENTRY__,vnf0_0",2
2026-04-02 11:12:59,A*,4,2,1,1,vnf0_1,1
2026-04-02 11:12:59,A*,4,2,1,10,"__ENTRY__,vnf1_0",2
2026-04-02 11:12:59,A*,4,2,1,11,vnf1_1,1
2026-04-02 11:12:59,A*,4,2,1,2,"__ENTRY__,vnf2_0",2
2026-04-02 11:12:59,A*,4,2,1,6,"vnf2_1,vnf3_1",2
2026-04-02 11:12:59,A*,4,2,1,5,"__ENTRY__,vnf3_0",2
2026-04-02 11:12:59,ABO,4,2,1,11,vnf0_0,1
2026-04-02 11:12:59,ABO,4,2,1,8,"vnf0_1,vnf3_1",2
2026-04-02 11:12:59,ABO,4,2,1,10,vnf1_0,1
2026-04-02 11:12:59,ABO,4,2,1,7,"vnf1_1,vnf2_1",2
2026-04-02 11:12:59,ABO,4,2,1,2,vnf2_0,1
2026-04-02 11:12:59,ABO,4,2,1,5,vnf3_0,1
2026-04-02 11:12:59,FABO,4,2,1,3,vnf0_0,1
2026-04-02 11:12:59,FABO,4,2,1,11,vnf0_1,1
2026-04-02 11:12:59,FABO,4,2,1,10,vnf1_0,1
2026-04-02 11:12:59,FABO,4,2,1,6,vnf1_1,1
2026-04-02 11:12:59,FABO,4,2,1,2,vnf2_0,1
2026-04-02 11:12:59,FABO,4,2,1,1,vnf2_1,1
2026-04-02 11:12:59,FABO,4,2,1,5,vnf3_0,1
2026-04-02 11:12:59,FABO,4,2,1,8,vnf3_1,1
2026-04-02 11:12:59,Best Fit,4,2,1,3,"vnf0_0,vnf1_0,vnf2_1,vnf3_1",4
2026-04-02 11:12:59,Best Fit,4,2,1,4,"vnf0_1,vnf1_1,vnf2_0,vnf3_0",4
2026-04-02 11:12:59,First Fit,4,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-04-02 11:12:59,First Fit,4,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-04-02 11:12:59,Energy-Aware A*,4,2,1,1,"vnf0_0,vnf1_0,vnf2_1,vnf3_1",4
2026-04-02 11:12:59,Energy-Aware A*,4,2,1,3,vnf0_1,1
2026-04-02 11:12:59,Energy-Aware A*,4,2,1,11,"vnf1_1,vnf2_0,vnf3_0",3
2026-04-02 11:12:59,MILP_Gurobi,4,2,1,3,"vnf0_0,vnf1_1,vnf2_0,vnf3_0",4
2026-04-02 11:12:59,MILP_Gurobi,4,2,1,11,"vnf0_1,vnf1_0,vnf2_1,vnf3_1",4
2026-04-02 11:13:00,A*,8,2,1,3,"__ENTRY__,vnf0_0",2
2026-04-02 11:13:00,A*,8,2,1,1,"vnf0_1,vnf4_1",2
2026-04-02 11:13:00,A*,8,2,1,10,"__ENTRY__,vnf1_0",2
2026-04-02 11:13:00,A*,8,2,1,11,"vnf1_1,vnf5_1,vnf6_1,vnf7_1",4
2026-04-02 11:13:00,A*,8,2,1,2,"__ENTRY__,vnf2_0,vnf4_0",3
2026-04-02 11:13:00,A*,8,2,1,6,"vnf2_1,vnf3_1",2
2026-04-02 11:13:00,A*,8,2,1,5,"__ENTRY__,vnf3_0",2
2026-04-02 11:13:00,A*,8,2,1,8,"__ENTRY__,vnf5_0,vnf6_0,vnf7_0",4
2026-04-02 11:13:00,ABO,8,2,1,11,"vnf0_0,vnf7_1",2
2026-04-02 11:13:00,ABO,8,2,1,8,"vnf0_1,vnf3_1,vnf5_0,vnf6_0,vnf7_0",5
2026-04-02 11:13:00,ABO,8,2,1,10,vnf1_0,1
2026-04-02 11:13:00,ABO,8,2,1,7,"vnf1_1,vnf2_1",2
2026-04-02 11:13:00,ABO,8,2,1,2,"vnf2_0,vnf4_0",2
2026-04-02 11:13:00,ABO,8,2,1,5,"vnf3_0,vnf4_1",2
2026-04-02 11:13:00,ABO,8,2,1,9,"vnf5_1,vnf6_1",2
2026-04-02 11:13:00,FABO,8,2,1,3,vnf0_0,1
2026-04-02 11:13:00,FABO,8,2,1,11,vnf0_1,1
2026-04-02 11:13:00,FABO,8,2,1,10,"vnf1_0,vnf7_0",2
2026-04-02 11:13:00,FABO,8,2,1,6,"vnf1_1,vnf4_1",2
2026-04-02 11:13:00,FABO,8,2,1,2,"vnf2_0,vnf6_1",2
2026-04-02 11:13:00,FABO,8,2,1,1,"vnf2_1,vnf4_0",2
2026-04-02 11:13:00,FABO,8,2,1,5,vnf3_0,1
2026-04-02 11:13:00,FABO,8,2,1,8,vnf3_1,1
2026-04-02 11:13:00,FABO,8,2,1,9,vnf5_0,1
2026-04-02 11:13:00,FABO,8,2,1,7,vnf5_1,1
2026-04-02 11:13:00,FABO,8,2,1,4,vnf6_0,1
2026-04-02 11:13:00,FABO,8,2,1,12,vnf7_1,1
2026-04-02 11:13:00,Best Fit,8,2,1,3,"vnf0_0,vnf1_0,vnf2_1,vnf3_1,vnf4_1,vnf5_0,vnf6_0,vnf7_0",8
2026-04-02 11:13:00,Best Fit,8,2,1,4,"vnf0_1,vnf1_1,vnf2_0,vnf3_0,vnf4_0,vnf5_1,vnf6_1,vnf7_1",8
2026-04-02 11:13:00,First Fit,8,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",8
2026-04-02 11:13:00,First Fit,8,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-04-02 11:13:00,Energy-Aware A*,8,2,1,1,"vnf0_0,vnf1_0,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-04-02 11:13:00,Energy-Aware A*,8,2,1,3,vnf0_1,1
2026-04-02 11:13:00,Energy-Aware A*,8,2,1,11,"vnf1_1,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",7
2026-04-02 11:13:00,MILP_Gurobi,8,2,1,11,"vnf0_0,vnf1_0,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-04-02 11:13:00,MILP_Gurobi,8,2,1,8,"vnf0_1,vnf1_1,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",8
2026-04-02 11:13:05,A*,16,2,1,3,"__ENTRY__,vnf0_0,vnf10_1,vnf13_1",4
2026-04-02 11:13:05,A*,16,2,1,1,"__ENTRY__,vnf0_1,vnf11_1,vnf13_0,vnf4_1",5
