num_slices,num_vnfs_per_slice,max_accepted_in_scenario,method,total_energy,total_latency,runtime_sec,total_bandwidth,accepted,energy_per_accepted,latency_per_accepted,accepted_round,gain_energy_vs_worst_%,gain_latency_vs_worst_%,gain_runtime_vs_worst_%,gain_energy_vs_baseline_%,gain_latency_vs_baseline_%,gain_runtime_vs_baseline_%
6,3,6,A*,19.305,12.0,0.1085541248321533,540.0,6.0,3.2175,2.0,6.0,20.55555555555556,57.14285714285714,98.94368181439073,0.0,0.0,0.0
6,3,6,Energy-Aware A*,21.88000000000001,20.0,0.3663251399993896,940.0,6.0,3.6466666666666683,3.3333333333333335,6.0,9.958847736625478,28.57142857142857,96.43536431411029,-13.33851333851339,-66.66666666666666,-237.45851718283623
6,3,6,Best Fit,24.3,27.0,0.0018098354339599,810.0,6.0,4.05,4.5,6.0,0.0,3.571428571428571,99.98238885823262,-25.87412587412588,-125.0,98.33278059515631
8,2,8,ABO,4.82,16.0,3.369866132736206,320.0,8.0,0.6025,2.0,8.0,72.5238705999715,40.74074074074074,1.102782277816918,51.2639029322548,-100.0,-12054.306475191333
8,2,8,First Fit,8.05,24.0,0.0017030239105224,320.0,8.0,1.00625,3.0,8.0,54.11144363688185,11.11111111111111,99.95002046970683,18.604651162790695,-200.0,93.85759738584596
8,2,8,Energy-Aware A*,9.87,20.0,0.0620210170745849,800.0,8.0,1.23375,2.5,8.0,43.736639589568185,25.925925925925924,98.17983688746826,0.20222446916078207,-150.0,-123.69507266316948
8,2,8,A*,9.89,8.0,0.0277256965637207,320.0,8.0,1.23625,1.0,8.0,43.62263075388341,70.37037037037037,99.18631953271833,0.0,0.0,0.0
8,2,8,Best Fit,14.24,27.0,0.0018465518951416,520.0,8.0,1.78,3.375,8.0,18.8257089924469,0.0,99.94580827913752,-43.98382204246713,-237.5,93.33992604695158
8,2,8,FABO,17.542499999999997,16.0,3.407442808151245,320.0,8.0,2.1928124999999996,2.0,8.0,0.0,40.74074074074074,0.0,-77.37613751263899,-100.0,-12189.836615358157
8,3,8,A*,21.59625,16.0,0.1346709728240966,720.0,8.0,2.69953125,2.0,8.0,18.00968109339406,58.97435897435898,98.90368891674449,0.0,0.0,0.0
8,3,8,ABO,22.6975,24.0,12.284010887145996,720.0,8.0,2.8371875,3.0,8.0,13.82877752467728,38.46153846153847,0.0,-5.099264918678012,-50.0,-9021.498589893623
8,3,8,First Fit,22.741250000000004,39.0,0.0028462409973144,1030.0,8.0,2.8426562500000006,4.875,8.0,13.662680334092606,0.0,99.97682970958375,-5.301846385367845,-143.75,97.88652228640832
8,3,8,Energy-Aware A*,22.94,25.0,0.4922246932983398,1170.0,8.0,2.8675,3.125,8.0,12.908124525436582,35.8974358974359,95.99296436790524,-6.222145048330149,-56.25,-265.50169867805863
8,3,8,FABO,26.32875,25.0,10.828102350234984,770.0,8.0,3.29109375,3.125,8.0,0.04271070615032982,35.8974358974359,11.852061596872053,-21.913526653932966,-56.25,-7940.412958461616
8,3,8,Best Fit,26.339999999999996,36.0,0.002418041229248,1080.0,8.0,3.2924999999999995,4.5,8.0,0.0,7.6923076923076925,99.98031553983904,-21.965619031081758,-125.0,98.20448224399004
10,2,10,Energy-Aware A*,10.337500000000002,25.0,0.0780861377716064,1000.0,10.0,1.0337500000000002,2.5,10.0,48.7862273965816,21.875,98.20683458948773,2.5912838633686555,-150.0,-125.34539700013812
10,2,10,ABO,10.5425,20.0,3.762256383895874,400.0,10.0,1.0542500000000001,2.0,10.0,47.770621748823366,37.5,13.603768791671822,0.6595995288574821,-100.0,-10757.332461813709
10,2,10,A*,10.6125,10.0,0.034651756286621,400.0,10.0,1.06125,1.0,10.0,47.423829576418115,68.75,99.20425913536135,0.0,0.0,0.0
10,2,10,First Fit,10.8525,32.0,0.0034825801849365,480.0,10.0,1.0852499999999998,3.2,10.0,46.23482784245726,0.0,99.9200262363439,-2.2614840989399143,-220.00000000000003,89.94977294619517
10,2,10,Best Fit,16.15,32.0,0.0022757053375244,600.0,10.0,1.6149999999999998,3.2,10.0,19.990091652216982,0.0,99.9477408383585,-52.17903415783272,-220.00000000000003,93.43264070455486
10,2,10,FABO,20.184999999999995,20.0,4.354653358459473,400.0,10.0,2.0184999999999995,2.0,10.0,0.0,37.5,0.0,-90.20023557126025,-100.0,-12466.905187835455
10,3,10,Energy-Aware A*,24.45,33.0,0.703587532043457,1550.0,10.0,2.445,3.3,10.0,30.361720307604656,34.0,95.12011910834367,1.7579105976896034,-65.0,-299.13439235019246
