timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-11-12 08:27:42,18,3,1,FABO,18,50.16374999999999,2090.0,74.0,18.425562143325806
2025-11-12 08:27:42,18,3,1,Best Fit,18,50.00499999999999,2750.0,95.0,0.008156538009643555
2025-11-12 08:27:42,18,3,1,First Fit,18,43.59125,2830.0,87.0,0.006448984146118164
2025-11-12 08:27:42,18,3,1,Energy-Aware A*,18,39.59000000000001,1950.0,46.0,0.969592809677124
2025-11-12 08:27:59,20,2,1,A*,20,15.045000000000002,1120.0,28.0,0.08301591873168945
2025-11-12 08:27:59,20,2,1,ABO,20,20.102499999999996,800.0,40.0,7.803670167922974
2025-11-12 08:27:59,20,2,1,FABO,20,24.70499999999999,800.0,40.0,8.772706985473633
2025-11-12 08:27:59,20,2,1,Best Fit,20,31.93999999999999,1120.0,60.0,0.004059314727783203
2025-11-12 08:27:59,20,2,1,First Fit,20,18.755000000000003,1600.0,72.0,0.0050373077392578125
2025-11-12 08:27:59,20,2,1,Energy-Aware A*,20,15.045000000000002,1120.0,28.0,0.21231865882873535
2025-11-12 08:28:36,20,3,1,A*,20,37.36375,2320.0,52.0,0.24707722663879395
2025-11-12 08:28:36,20,3,1,ABO,20,54.57000000000001,2630.0,95.0,17.558086156845093
2025-11-12 08:28:36,20,3,1,FABO,20,56.57,2600.0,92.0,18.829938650131226
2025-11-12 08:28:36,20,3,1,Best Fit,20,51.239999999999995,3160.0,106.0,0.007398128509521484
2025-11-12 08:28:36,20,3,1,First Fit,20,47.06750000000001,3270.0,97.0,0.00770115852355957
2025-11-12 08:28:36,20,3,1,Energy-Aware A*,20,44.89000000000001,2320.0,58.0,1.1624162197113037
