timestamp,method,num_slices,num_vnfs_per_slice,seed,node,hosted_vnfs,num_hosted_vnfs
2026-03-20 13:56:13,A*,4,2,1,3,"__ENTRY__,vnf0_0,vnf1_0,vnf2_0,vnf3_0",5
2026-03-20 13:56:13,A*,4,2,1,1,"vnf0_1,vnf2_1",2
2026-03-20 13:56:13,A*,4,2,1,11,"vnf1_1,vnf3_1",2
2026-03-20 13:56:13,ABO,4,2,1,11,"vnf0_0,vnf3_0",2
2026-03-20 13:56:13,ABO,4,2,1,8,"vnf0_1,vnf3_1",2
2026-03-20 13:56:13,ABO,4,2,1,10,vnf1_0,1
2026-03-20 13:56:13,ABO,4,2,1,7,"vnf1_1,vnf2_1",2
2026-03-20 13:56:13,ABO,4,2,1,2,vnf2_0,1
2026-03-20 13:56:13,FABO,4,2,1,3,vnf0_0,1
2026-03-20 13:56:13,FABO,4,2,1,11,"vnf0_1,vnf3_0",2
2026-03-20 13:56:13,FABO,4,2,1,4,vnf1_0,1
2026-03-20 13:56:13,FABO,4,2,1,2,vnf1_1,1
2026-03-20 13:56:13,FABO,4,2,1,10,vnf2_0,1
2026-03-20 13:56:13,FABO,4,2,1,7,vnf2_1,1
2026-03-20 13:56:13,FABO,4,2,1,8,vnf3_1,1
2026-03-20 13:56:13,Best Fit,4,2,1,3,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-03-20 13:56:13,Best Fit,4,2,1,4,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-03-20 13:56:13,First Fit,4,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-03-20 13:56:13,First Fit,4,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-03-20 13:56:13,Energy-Aware A*,4,2,1,11,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-03-20 13:56:13,Energy-Aware A*,4,2,1,3,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-03-20 13:56:13,MILP_Gurobi,4,2,1,8,"vnf0_0,vnf1_0,vnf2_0,vnf3_0",4
2026-03-20 13:56:13,MILP_Gurobi,4,2,1,11,"vnf0_1,vnf1_1,vnf2_1,vnf3_1",4
2026-03-20 13:56:13,A*,8,2,1,3,"__ENTRY__,vnf0_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",9
2026-03-20 13:56:13,A*,8,2,1,1,"vnf0_1,vnf2_1,vnf4_1,vnf6_1",4
2026-03-20 13:56:13,A*,8,2,1,11,"vnf1_1,vnf3_1,vnf5_1,vnf7_1",4
2026-03-20 13:56:13,ABO,8,2,1,11,"vnf0_0,vnf3_0",2
2026-03-20 13:56:13,ABO,8,2,1,8,"vnf0_1,vnf3_1,vnf5_1,vnf6_0",4
2026-03-20 13:56:13,ABO,8,2,1,10,"vnf1_0,vnf4_0,vnf7_0",3
2026-03-20 13:56:13,ABO,8,2,1,7,"vnf1_1,vnf2_1,vnf4_1,vnf7_1",4
2026-03-20 13:56:13,ABO,8,2,1,2,vnf2_0,1
2026-03-20 13:56:13,ABO,8,2,1,5,vnf5_0,1
2026-03-20 13:56:13,ABO,8,2,1,9,vnf6_1,1
2026-03-20 13:56:13,FABO,8,2,1,3,"vnf0_0,vnf6_0",2
2026-03-20 13:56:13,FABO,8,2,1,11,"vnf0_1,vnf3_0,vnf6_1",3
2026-03-20 13:56:13,FABO,8,2,1,4,"vnf1_0,vnf7_0",2
2026-03-20 13:56:13,FABO,8,2,1,2,"vnf1_1,vnf5_0",2
2026-03-20 13:56:13,FABO,8,2,1,10,"vnf2_0,vnf4_1",2
2026-03-20 13:56:13,FABO,8,2,1,7,vnf2_1,1
2026-03-20 13:56:13,FABO,8,2,1,8,vnf3_1,1
2026-03-20 13:56:13,FABO,8,2,1,12,vnf4_0,1
2026-03-20 13:56:13,FABO,8,2,1,1,vnf5_1,1
2026-03-20 13:56:13,FABO,8,2,1,5,vnf7_1,1
2026-03-20 13:56:13,Best Fit,8,2,1,3,"vnf0_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",8
2026-03-20 13:56:13,Best Fit,8,2,1,4,"vnf0_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-03-20 13:56:13,First Fit,8,2,1,1,"vnf0_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",8
2026-03-20 13:56:13,First Fit,8,2,1,2,"vnf0_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-03-20 13:56:13,Energy-Aware A*,8,2,1,11,"vnf0_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",8
2026-03-20 13:56:13,Energy-Aware A*,8,2,1,3,"vnf0_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-03-20 13:56:13,MILP_Gurobi,8,2,1,8,"vnf0_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0",8
2026-03-20 13:56:13,MILP_Gurobi,8,2,1,11,"vnf0_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1",8
2026-03-20 13:56:14,A*,16,2,1,3,"__ENTRY__,vnf0_0,vnf10_0,vnf11_0,vnf12_0,vnf13_0,vnf14_0,vnf15_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0,vnf8_0,vnf9_0",17
2026-03-20 13:56:14,A*,16,2,1,1,"vnf0_1,vnf10_1,vnf12_1,vnf14_1,vnf2_1,vnf4_1,vnf6_1,vnf8_1",8
2026-03-20 13:56:14,A*,16,2,1,11,"vnf11_1,vnf13_1,vnf15_1,vnf1_1,vnf3_1,vnf5_1,vnf7_1,vnf9_1",8
2026-03-20 13:56:14,ABO,16,2,1,11,"vnf0_0,vnf3_0",2
2026-03-20 13:56:14,ABO,16,2,1,8,"vnf0_1,vnf11_1,vnf12_0,vnf15_0,vnf3_1,vnf5_1,vnf6_0,vnf9_0",8
2026-03-20 13:56:14,ABO,16,2,1,10,"vnf10_0,vnf13_0,vnf1_0,vnf4_0,vnf7_0",5
2026-03-20 13:56:14,ABO,16,2,1,7,"vnf10_1,vnf13_1,vnf14_1,vnf1_1,vnf2_1,vnf4_1,vnf7_1,vnf8_1",8
2026-03-20 13:56:14,ABO,16,2,1,2,"vnf14_0,vnf2_0,vnf8_0",3
2026-03-20 13:56:14,ABO,16,2,1,5,"vnf11_0,vnf15_1,vnf5_0",3
2026-03-20 13:56:14,ABO,16,2,1,9,"vnf12_1,vnf6_1,vnf9_1",3
2026-03-20 13:56:14,FABO,16,2,1,3,"vnf0_0,vnf12_0,vnf6_0",3
2026-03-20 13:56:14,FABO,16,2,1,11,"vnf0_1,vnf12_1,vnf15_0,vnf3_0,vnf6_1,vnf9_0",6
2026-03-20 13:56:14,FABO,16,2,1,4,"vnf13_0,vnf1_0,vnf7_0",3
2026-03-20 13:56:14,FABO,16,2,1,2,"vnf11_0,vnf1_1,vnf5_0",3
2026-03-20 13:56:14,FABO,16,2,1,10,"vnf10_1,vnf2_0,vnf4_1",3
2026-03-20 13:56:14,FABO,16,2,1,7,"vnf2_1,vnf8_1",2
2026-03-20 13:56:14,FABO,16,2,1,8,"vnf14_1,vnf3_1,vnf9_1",3
2026-03-20 13:56:14,FABO,16,2,1,12,"vnf10_0,vnf4_0",2
2026-03-20 13:56:14,FABO,16,2,1,1,"vnf11_1,vnf5_1",2
2026-03-20 13:56:14,FABO,16,2,1,5,"vnf13_1,vnf15_1,vnf7_1",3
2026-03-20 13:56:14,FABO,16,2,1,9,"vnf14_0,vnf8_0",2
2026-03-20 13:56:14,Best Fit,16,2,1,3,"vnf0_0,vnf10_0,vnf11_0,vnf12_0,vnf13_0,vnf14_0,vnf15_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0,vnf8_0,vnf9_0",16
2026-03-20 13:56:14,Best Fit,16,2,1,4,"vnf0_1,vnf10_1,vnf11_1,vnf12_1,vnf13_1,vnf14_1,vnf15_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1,vnf8_1,vnf9_1",16
2026-03-20 13:56:14,First Fit,16,2,1,1,"vnf0_0,vnf10_0,vnf11_0,vnf12_0,vnf13_0,vnf14_0,vnf15_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0,vnf8_0,vnf9_0",16
2026-03-20 13:56:14,First Fit,16,2,1,2,"vnf0_1,vnf10_1,vnf11_1,vnf12_1,vnf13_1,vnf14_1,vnf15_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1,vnf8_1,vnf9_1",16
2026-03-20 13:56:14,Energy-Aware A*,16,2,1,11,"vnf0_0,vnf10_0,vnf11_0,vnf12_0,vnf13_0,vnf14_0,vnf15_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0,vnf8_0,vnf9_0",16
2026-03-20 13:56:14,Energy-Aware A*,16,2,1,3,"vnf0_1,vnf10_1,vnf11_1,vnf12_1,vnf13_1,vnf14_1,vnf15_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1,vnf8_1,vnf9_1",16
2026-03-20 13:56:14,MILP_Gurobi,16,2,1,1,"vnf0_0,vnf10_0,vnf11_0,vnf12_0,vnf13_0,vnf14_0,vnf15_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0,vnf8_0,vnf9_0",16
2026-03-20 13:56:14,MILP_Gurobi,16,2,1,2,"vnf0_1,vnf10_1,vnf11_1,vnf12_1,vnf13_1,vnf14_1,vnf15_1,vnf1_1,vnf2_1,vnf3_1,vnf4_1,vnf5_1,vnf6_1,vnf7_1,vnf8_1,vnf9_1",16
2026-03-20 13:56:14,A*,32,2,1,3,"__ENTRY__,vnf0_0,vnf10_0,vnf11_0,vnf12_0,vnf13_0,vnf14_0,vnf15_0,vnf1_0,vnf2_0,vnf3_0,vnf4_0,vnf5_0,vnf6_0,vnf7_0,vnf8_0,vnf9_0",17
2026-03-20 13:56:14,A*,32,2,1,1,"vnf0_1,vnf10_1,vnf12_1,vnf14_1,vnf16_0,vnf18_0,vnf20_0,vnf22_0,vnf24_0,vnf26_0,vnf28_0,vnf2_1,vnf30_0,vnf4_1,vnf6_1,vnf8_1",16
