timestamp,method,num_slices,num_vnfs_per_slice,seed,u,v,bw_used,bw_capacity,bw_utilization
2026-04-10 11:56:47,A*,4,2,1,6,2,30.0,500.0,0.06
2026-04-10 11:56:47,A*,4,2,1,6,5,15.0,500.0,0.03
2026-04-10 11:56:47,A*,4,2,1,6,7,15.0,500.0,0.03
2026-04-10 11:56:47,ABO,4,2,1,6,7,30.0,500.0,0.06
2026-04-10 11:56:47,ABO,4,2,1,7,10,15.0,1000.0,0.015
2026-04-10 11:56:47,ABO,4,2,1,6,2,15.0,500.0,0.03
2026-04-10 11:56:47,ABO,4,2,1,2,4,15.0,500.0,0.03
2026-04-10 11:56:47,ABO,4,2,1,4,5,15.0,500.0,0.03
2026-04-10 11:56:47,ABO,4,2,1,6,5,15.0,500.0,0.03
2026-04-10 11:56:47,ABO,4,2,1,5,8,15.0,1000.0,0.015
2026-04-10 11:56:47,ABO,4,2,1,7,9,15.0,1000.0,0.015
2026-04-10 11:56:47,FABO,4,2,1,6,2,30.0,500.0,0.06
2026-04-10 11:56:47,FABO,4,2,1,6,5,15.0,500.0,0.03
2026-04-10 11:56:47,FABO,4,2,1,6,7,15.0,500.0,0.03
2026-04-10 11:56:47,FABO,4,2,1,2,1,15.0,1000.0,0.015
2026-04-10 11:56:47,Best Fit,4,2,1,6,2,60.0,500.0,0.12
2026-04-10 11:56:47,Best Fit,4,2,1,2,4,60.0,500.0,0.12
2026-04-10 11:56:47,First Fit,4,2,1,6,2,60.0,500.0,0.12
2026-04-10 11:56:47,First Fit,4,2,1,2,1,60.0,1000.0,0.06
2026-04-10 11:56:47,First Fit,4,2,1,1,2,60.0,1000.0,0.06
2026-04-10 11:56:47,Energy-Aware A*,4,2,1,6,2,60.0,500.0,0.12
2026-04-10 11:56:47,Energy-Aware A*,4,2,1,2,6,15.0,500.0,0.03
2026-04-10 11:56:47,MILP_Gurobi,4,2,1,6,7,60.0,500.0,0.12
2026-04-10 11:56:47,A*,8,2,1,6,2,45.0,500.0,0.09
2026-04-10 11:56:47,A*,8,2,1,6,5,45.0,500.0,0.09
2026-04-10 11:56:47,A*,8,2,1,6,7,30.0,500.0,0.06
2026-04-10 11:56:47,ABO,8,2,1,6,7,45.0,500.0,0.09
2026-04-10 11:56:47,ABO,8,2,1,7,10,30.0,1000.0,0.03
2026-04-10 11:56:47,ABO,8,2,1,6,2,45.0,500.0,0.09
2026-04-10 11:56:47,ABO,8,2,1,2,4,45.0,500.0,0.09
2026-04-10 11:56:47,ABO,8,2,1,4,5,45.0,500.0,0.09
2026-04-10 11:56:47,ABO,8,2,1,6,5,30.0,500.0,0.06
2026-04-10 11:56:47,ABO,8,2,1,5,8,30.0,1000.0,0.03
2026-04-10 11:56:47,ABO,8,2,1,7,9,15.0,1000.0,0.015
2026-04-10 11:56:47,FABO,8,2,1,6,2,45.0,500.0,0.09
2026-04-10 11:56:47,FABO,8,2,1,6,5,30.0,500.0,0.06
2026-04-10 11:56:47,FABO,8,2,1,6,7,15.0,500.0,0.03
2026-04-10 11:56:47,FABO,8,2,1,2,1,30.0,1000.0,0.03
2026-04-10 11:56:47,FABO,8,2,1,8,11,15.0,1000.0,0.015
2026-04-10 11:56:47,FABO,8,2,1,10,12,15.0,1000.0,0.015
2026-04-10 11:56:47,FABO,8,2,1,5,4,15.0,500.0,0.03
2026-04-10 11:56:47,Best Fit,8,2,1,6,2,120.0,500.0,0.24
2026-04-10 11:56:47,Best Fit,8,2,1,2,4,120.0,500.0,0.24
2026-04-10 11:56:47,First Fit,8,2,1,6,2,120.0,500.0,0.24
2026-04-10 11:56:47,First Fit,8,2,1,2,1,120.0,1000.0,0.12
2026-04-10 11:56:47,First Fit,8,2,1,1,2,120.0,1000.0,0.12
2026-04-10 11:56:47,Energy-Aware A*,8,2,1,6,2,120.0,500.0,0.24
2026-04-10 11:56:47,Energy-Aware A*,8,2,1,2,6,15.0,500.0,0.03
2026-04-10 11:56:47,MILP_Gurobi,8,2,1,6,2,120.0,500.0,0.24
2026-04-10 11:56:48,A*,16,2,1,6,2,90.0,500.0,0.18
2026-04-10 11:56:48,A*,16,2,1,6,5,75.0,500.0,0.15
2026-04-10 11:56:48,A*,16,2,1,6,7,75.0,500.0,0.15
2026-04-10 11:56:48,ABO,16,2,1,6,7,75.0,500.0,0.15
2026-04-10 11:56:48,ABO,16,2,1,7,10,45.0,1000.0,0.045
2026-04-10 11:56:48,ABO,16,2,1,6,2,105.0,500.0,0.21
2026-04-10 11:56:48,ABO,16,2,1,2,4,105.0,500.0,0.21
2026-04-10 11:56:48,ABO,16,2,1,4,5,105.0,500.0,0.21
2026-04-10 11:56:48,ABO,16,2,1,6,5,60.0,500.0,0.12
2026-04-10 11:56:48,ABO,16,2,1,5,8,60.0,1000.0,0.06
2026-04-10 11:56:48,ABO,16,2,1,7,9,30.0,1000.0,0.03
2026-04-10 11:56:48,FABO,16,2,1,6,2,60.0,500.0,0.12
2026-04-10 11:56:48,FABO,16,2,1,6,5,45.0,500.0,0.09
2026-04-10 11:56:48,FABO,16,2,1,6,7,45.0,500.0,0.09
2026-04-10 11:56:48,FABO,16,2,1,2,1,45.0,1000.0,0.045
2026-04-10 11:56:48,FABO,16,2,1,8,11,30.0,1000.0,0.03
2026-04-10 11:56:48,FABO,16,2,1,10,12,30.0,1000.0,0.03
2026-04-10 11:56:48,FABO,16,2,1,5,4,15.0,500.0,0.03
