timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,entry_nodes_used,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",A*,4,11.462499999999999,60.0,4.0,0.024002552032470703
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",ABO,4,11.558125000000002,75.0,6.0,0.004473447799682617
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",FABO,4,13.464375,75.0,5.0,0.0059278011322021484
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",Best Fit,4,4.62,60.0,8.0,0.02229785919189453
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",First Fit,4,3.3725,60.0,12.0,0.0023109912872314453
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",Energy-Aware A*,4,7.501875,105.0,16.0,0.021804332733154297
2026-04-02 14:09:27,4,2,8,1,,"3,10,2,5",MILP_Gurobi,4,4.4325,15.0,9.0,3.786870002746582
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",A*,8,14.834999999999999,120.0,8.0,0.024396896362304688
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",ABO,8,17.11625,150.0,11.0,0.003844022750854492
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",FABO,8,22.975625000000004,150.0,17.0,0.007809162139892578
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",Best Fit,8,5.24,120.0,19.0,0.026108503341674805
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",First Fit,8,3.745,120.0,26.0,0.0027496814727783203
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",Energy-Aware A*,8,7.986875,225.0,30.0,0.1683673858642578
2026-04-02 14:09:31,8,2,16,1,,"3,10,2,5,2,8,8,8",MILP_Gurobi,8,4.745,15.0,17.0,5.438976049423218
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",A*,16,21.746875000000003,240.0,16.0,0.08921241760253906
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",ABO,16,21.281250000000004,285.0,27.0,0.0136260986328125
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",FABO,16,30.919375000000013,330.0,35.0,0.026395320892333984
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Best Fit,16,6.48,240.0,41.0,0.10577940940856934
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",First Fit,16,4.49,240.0,51.0,0.01020193099975586
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",Energy-Aware A*,16,19.921250000000004,435.0,56.0,0.1638028621673584
2026-04-02 14:09:37,16,2,32,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7",MILP_Gurobi,16,5.49,15.0,51.0,5.321009397506714
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",A*,32,31.619375000000005,480.0,32.0,0.12076163291931152
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",ABO,32,24.519375,540.0,65.0,0.017735004425048828
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",FABO,32,36.82000000000001,675.0,66.0,0.03303098678588867
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Best Fit,32,12.719999999999999,480.0,85.0,0.17527270317077637
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",First Fit,32,10.865,810.0,119.0,0.01769542694091797
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",Energy-Aware A*,32,30.551875,840.0,107.0,0.3367893695831299
2026-04-02 14:09:42,32,2,64,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1",MILP_Gurobi,32,12.591874999999998,15.0,82.0,5.516713857650757
2026-04-02 14:09:49,64,2,128,1,,"3,10,2,5,2,8,8,8,11,7,4,2,8,1,7,7,10,1,12,8,5,12,4,10,2,6,1,1,1,11,9,1,7,11,4,7,12,1,9,4,8,8,9,4,6,4,11,4,8,5,1,7,9,11,2,3,11,12,5,2,12,6,12,12",A*,64,40.58375000000001,960.0,64.0,0.34805893898010254
