timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method     , accepted, total_energy      , total_bandwidth, total_latency, runtime_sec
2026-02-16 15:21:02,         32,                  2,         64,    1, A*         ,       32,  8.3              ,           320.0,          32.0,  0.0366365909576416
2026-02-16 15:21:02,         32,                  2,         64,    1, MILP_Gurobi,       32,  5.96             ,            20.0,          64.0,  0.1826629638671875
2026-02-16 15:21:03,         32,                  3,         96,    1, A*         ,       32, 16.42             ,           800.0,          64.0,  0.4526374340057373
2026-02-16 15:21:03,         32,                  3,         96,    1, MILP_Gurobi,       32, 11.600000000000001,            35.0,          80.0,  0.7723195552825928
2026-02-16 15:21:04,         32,                  4,        128,    1, A*         ,       32, 21.710000000000004,          1440.0,          96.0,  3.923872232437134
2026-02-16 15:21:04,         32,                  4,        128,    1, MILP_Gurobi,       32, 18.200625         ,            70.0,         154.0,  3.246187448501587
2026-02-16 15:21:11,         32,                  5,        160,    1, A*         ,       32, 28.32             ,          2240.0,         128.0, 17.021743297576904
2026-02-16 15:21:11,         32,                  5,        160,    1, MILP_Gurobi,       32, 25.14             ,            80.0,         176.0,  4.259290456771851
2026-02-16 15:21:32,         32,                  6,        192,    1, A*         ,       32, 36.900000000000006,          3200.0,         160.0, 41.04728579521179
2026-02-16 15:21:32,         32,                  6,        192,    1, MILP_Gurobi,       32, 33.95             ,           110.0,         176.0,  2.301156759262085
