timestamp,method,num_slices,num_vnfs_per_slice,seed,node,cpu_used,cpu_capacity,cpu_utilization,num_hosted_vnfs,num_unknown_cpu_vnfs
2026-04-10 09:34:01,A*,2,4,1,1,1.0,64.0,0.015625,1,0
2026-04-10 09:34:01,A*,2,4,1,2,2.0,16.0,0.125,1,0
2026-04-10 09:34:01,A*,2,4,1,3,1.0,16.0,0.0625,2,1
2026-04-10 09:34:01,A*,2,4,1,4,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,A*,2,4,1,5,3.0,16.0,0.1875,1,0
2026-04-10 09:34:01,A*,2,4,1,6,3.0,64.0,0.046875,1,0
2026-04-10 09:34:01,A*,2,4,1,7,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,A*,2,4,1,8,2.0,16.0,0.125,1,0
2026-04-10 09:34:01,A*,2,4,1,9,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,A*,2,4,1,10,1.0,16.0,0.0625,2,1
2026-04-10 09:34:01,A*,2,4,1,11,1.0,64.0,0.015625,1,0
2026-04-10 09:34:01,A*,2,4,1,12,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,1,0.0,64.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,2,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,3,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,4,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,5,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,6,0.0,64.0,0.0,0,0
2026-04-10 09:34:01,ABO,2,4,1,7,4.0,16.0,0.25,2,0
2026-04-10 09:34:01,ABO,2,4,1,8,4.0,16.0,0.25,2,0
2026-04-10 09:34:01,ABO,2,4,1,9,4.0,16.0,0.25,2,0
2026-04-10 09:34:01,ABO,2,4,1,10,1.0,16.0,0.0625,1,0
2026-04-10 09:34:01,ABO,2,4,1,11,1.0,64.0,0.015625,1,0
2026-04-10 09:34:01,ABO,2,4,1,12,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,FABO,2,4,1,1,3.0,64.0,0.046875,1,0
2026-04-10 09:34:01,FABO,2,4,1,2,2.0,16.0,0.125,1,0
2026-04-10 09:34:01,FABO,2,4,1,3,1.0,16.0,0.0625,1,0
2026-04-10 09:34:01,FABO,2,4,1,4,1.0,16.0,0.0625,1,0
2026-04-10 09:34:01,FABO,2,4,1,5,0.0,16.0,0.0,0,0
2026-04-10 09:34:01,FABO,2,4,1,6,0.0,64.0,0.0,0,0
2026-04-10 09:34:01,FABO,2,4,1,7,1.0,16.0,0.0625,1,0
2026-04-10 09:34:01,FABO,2,4,1,8,3.0,16.0,0.1875,1,0
2026-04-10 09:34:01,FABO,2,4,1,9,2.0,16.0,0.125,1,0
