timestamp,method,num_slices,num_vnfs_per_slice,seed,type,slice,vnf_src,vnf_dst,node,u,v,path_nodes,path_edges,value
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,0,vnf0_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,0,vnf0_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,1,vnf1_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,1,vnf1_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,2,vnf2_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,2,vnf2_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,3,vnf3_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,3,vnf3_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,4,vnf4_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,4,vnf4_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,5,vnf5_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,5,vnf5_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,6,vnf6_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,6,vnf6_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,7,vnf7_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,7,vnf7_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,8,vnf8_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,8,vnf8_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,9,vnf9_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,9,vnf9_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,10,vnf10_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,10,vnf10_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,11,vnf11_0,,6.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,11,vnf11_1,,11.0,,,,,1.0
2026-01-23 12:50:11,MILP_Gurobi,32,2,1,placement,12,vnf12_0,,6.0,,,,,1.0
