timestamp,method,num_slices,num_vnfs_per_slice,seed,result_idx,slice,vnf_src,vnf_dst,path_nodes,path_edges,num_hops
2026-01-26 08:49:37,MILP_Gurobi,4,2,1,0,,vnf0_0,vnf0_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,4,2,1,0,,vnf1_0,vnf1_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,4,2,1,0,,vnf2_0,vnf2_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,4,2,1,0,,vnf3_0,vnf3_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf0_0,vnf0_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf1_0,vnf1_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf2_0,vnf2_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf3_0,vnf3_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf4_0,vnf4_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf5_0,vnf5_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf6_0,vnf6_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,8,2,1,0,,vnf7_0,vnf7_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf0_0,vnf0_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf1_0,vnf1_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf2_0,vnf2_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf3_0,vnf3_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf4_0,vnf4_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf5_0,vnf5_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf6_0,vnf6_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf7_0,vnf7_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf8_0,vnf8_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf9_0,vnf9_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf10_0,vnf10_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf11_0,vnf11_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf12_0,vnf12_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf13_0,vnf13_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf14_0,vnf14_1,6->7,6-7,1
2026-01-26 08:49:37,MILP_Gurobi,16,2,1,0,,vnf15_0,vnf15_1,6->7,6-7,1
