timestamp,method,num_slices,num_vnfs_per_slice,seed,node,hosted_vnfs,num_hosted_vnfs
2026-04-10 16:01:37,A*,4,2,1,6,"0:__ENTRY__,0:vnf0_0,1:__ENTRY__,1:vnf1_0,2:__ENTRY__,2:vnf2_0,3:__ENTRY__,3:vnf3_0",8
2026-04-10 16:01:37,A*,4,2,1,2,"0:vnf0_1,3:vnf3_1",2
2026-04-10 16:01:37,A*,4,2,1,5,1:vnf1_1,1
2026-04-10 16:01:37,A*,4,2,1,7,2:vnf2_1,1
2026-04-10 16:01:37,ABO,4,2,1,7,"0:vnf0_0,3:vnf3_0",2
2026-04-10 16:01:37,ABO,4,2,1,10,0:vnf0_1,1
2026-04-10 16:01:37,ABO,4,2,1,2,1:vnf1_0,1
2026-04-10 16:01:37,ABO,4,2,1,5,"1:vnf1_1,2:vnf2_0",2
2026-04-10 16:01:37,ABO,4,2,1,8,2:vnf2_1,1
2026-04-10 16:01:37,ABO,4,2,1,9,3:vnf3_1,1
2026-04-10 16:01:37,FABO,4,2,1,6,"0:vnf0_0,1:vnf1_0,2:vnf2_0,3:vnf3_0",4
2026-04-10 16:01:37,FABO,4,2,1,2,0:vnf0_1,1
2026-04-10 16:01:37,FABO,4,2,1,5,1:vnf1_1,1
2026-04-10 16:01:37,FABO,4,2,1,7,2:vnf2_1,1
2026-04-10 16:01:37,FABO,4,2,1,1,3:vnf3_1,1
2026-04-10 16:01:37,Best Fit,4,2,1,2,"0:vnf0_0,1:vnf1_0,2:vnf2_0,3:vnf3_0",4
2026-04-10 16:01:37,Best Fit,4,2,1,4,"0:vnf0_1,1:vnf1_1,2:vnf2_1,3:vnf3_1",4
2026-04-10 16:01:37,First Fit,4,2,1,1,"0:vnf0_0,1:vnf1_0,2:vnf2_0,3:vnf3_0",4
2026-04-10 16:01:37,First Fit,4,2,1,2,"0:vnf0_1,1:vnf1_1,2:vnf2_1,3:vnf3_1",4
2026-04-10 16:01:37,Energy-Aware A*,4,2,1,2,"0:vnf0_0,1:vnf1_1,2:vnf2_1,3:vnf3_1",4
2026-04-10 16:01:37,Energy-Aware A*,4,2,1,6,"0:vnf0_1,1:vnf1_0,2:vnf2_0,3:vnf3_0",4
2026-04-10 16:01:37,MILP_Gurobi,4,2,1,6,"0:vnf0_0,1:vnf1_0,2:vnf2_0,3:vnf3_0",4
2026-04-10 16:01:37,MILP_Gurobi,4,2,1,7,"0:vnf0_1,1:vnf1_1,2:vnf2_1,3:vnf3_1",4
2026-04-10 16:01:38,A*,8,2,1,6,"0:__ENTRY__,0:vnf0_0,1:__ENTRY__,1:vnf1_0,2:__ENTRY__,2:vnf2_0,3:__ENTRY__,3:vnf3_0,4:__ENTRY__,4:vnf4_0,5:__ENTRY__,5:vnf5_0,6:__ENTRY__,6:vnf6_0,7:__ENTRY__,7:vnf7_0",16
2026-04-10 16:01:38,A*,8,2,1,2,"0:vnf0_1,3:vnf3_1,6:vnf6_1",3
2026-04-10 16:01:38,A*,8,2,1,5,"1:vnf1_1,4:vnf4_1,7:vnf7_1",3
2026-04-10 16:01:38,A*,8,2,1,7,"2:vnf2_1,5:vnf5_1",2
2026-04-10 16:01:38,ABO,8,2,1,7,"0:vnf0_0,3:vnf3_0,7:vnf7_0",3
2026-04-10 16:01:38,ABO,8,2,1,10,"0:vnf0_1,7:vnf7_1",2
2026-04-10 16:01:38,ABO,8,2,1,2,"1:vnf1_0,4:vnf4_0,5:vnf5_0",3
2026-04-10 16:01:38,ABO,8,2,1,5,"1:vnf1_1,2:vnf2_0,4:vnf4_1,5:vnf5_1,6:vnf6_0",5
2026-04-10 16:01:38,ABO,8,2,1,8,"2:vnf2_1,6:vnf6_1",2
2026-04-10 16:01:38,ABO,8,2,1,9,3:vnf3_1,1
