timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-03-24 11:32:52,4,2,8,1,3,A*,4,5.4925,60.0,4.0,0.010342121124267578
2026-03-24 11:32:52,4,2,8,1,3,ABO,4,9.51125,75.0,11.0,0.0020046234130859375
2026-03-24 11:32:52,4,2,8,1,3,FABO,4,11.49625,60.0,8.0,0.003152608871459961
2026-03-24 11:32:52,4,2,8,1,3,Best Fit,4,3.62,60.0,4.0,0.010813713073730469
2026-03-24 11:32:52,4,2,8,1,3,First Fit,4,3.3725,60.0,8.0,0.0012593269348144531
2026-03-24 11:32:52,4,2,8,1,3,Energy-Aware A*,4,5.4925,60.0,8.0,0.008501529693603516
2026-03-24 11:32:52,4,2,8,1,3,MILP_Gurobi,4,3.3725,15.0,4.0,0.05259895324707031
2026-03-24 11:32:52,8,2,16,1,3,A*,8,5.985,120.0,8.0,0.01871323585510254
2026-03-24 11:32:52,8,2,16,1,3,ABO,8,14.07125,135.0,23.0,0.003080606460571289
2026-03-24 11:32:52,8,2,16,1,3,FABO,8,17.9925,120.0,16.0,0.005300998687744141
2026-03-24 11:32:52,8,2,16,1,3,Best Fit,8,4.24,120.0,8.0,0.021265745162963867
2026-03-24 11:32:52,8,2,16,1,3,First Fit,8,3.745,120.0,16.0,0.002018451690673828
2026-03-24 11:32:52,8,2,16,1,3,Energy-Aware A*,8,5.985,120.0,16.0,0.01691913604736328
2026-03-24 11:32:52,8,2,16,1,3,MILP_Gurobi,8,3.745,15.0,8.0,0.07114720344543457
2026-03-24 11:32:52,16,2,32,1,3,A*,16,6.970000000000001,240.0,16.0,0.038428544998168945
2026-03-24 11:32:52,16,2,32,1,3,ABO,16,16.28125,285.0,49.0,0.0059223175048828125
2026-03-24 11:32:52,16,2,32,1,3,FABO,16,22.970000000000006,255.0,37.0,0.01093745231628418
2026-03-24 11:32:52,16,2,32,1,3,Best Fit,16,5.48,240.0,16.0,0.042189836502075195
2026-03-24 11:32:52,16,2,32,1,3,First Fit,16,4.49,240.0,32.0,0.0036051273345947266
2026-03-24 11:32:52,16,2,32,1,3,Energy-Aware A*,16,6.970000000000001,240.0,32.0,0.031153440475463867
2026-03-24 11:32:52,16,2,32,1,3,MILP_Gurobi,16,4.49,15.0,16.0,0.22675848007202148
2026-03-24 11:32:53,32,2,64,1,3,A*,32,14.52,480.0,48.0,0.05771303176879883
2026-03-24 11:32:53,32,2,64,1,3,ABO,32,19.624375000000004,585.0,100.0,0.011055231094360352
2026-03-24 11:32:53,32,2,64,1,3,FABO,32,25.925,495.0,73.0,0.020284175872802734
2026-03-24 11:32:53,32,2,64,1,3,Best Fit,32,10.72,480.0,48.0,0.07790398597717285
2026-03-24 11:32:53,32,2,64,1,3,First Fit,32,9.940000000000001,960.0,128.0,0.007558107376098633
2026-03-24 11:32:53,32,2,64,1,3,Energy-Aware A*,32,22.039375000000007,570.0,70.0,0.06599092483520508
2026-03-24 11:32:53,32,2,64,1,3,MILP_Gurobi,32,6.44,30.0,64.0,0.19136548042297363
2026-03-24 11:32:53,64,2,128,1,3,A*,64,24.390624999999996,1020.0,116.0,0.1006019115447998
2026-03-24 11:32:53,64,2,128,1,3,ABO,64,37.765,1560.0,206.0,0.022057056427001953
2026-03-24 11:32:53,64,2,128,1,3,FABO,64,35.641875,1050.0,152.0,0.04532003402709961
2026-03-24 11:32:53,64,2,128,1,3,Best Fit,64,23.16,1200.0,160.0,0.13766026496887207
2026-03-24 11:32:53,64,2,128,1,3,First Fit,64,24.403125,1845.0,321.0,0.020105361938476562
