timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec,total_vnfs
2025-11-12 15:34:52,4,2,1,A*,4,4.2640565192516435,160.0,4.0274137730008945,0.032831668853759766,
2025-11-12 15:34:52,4,2,1,ABO,4,4.0140565192516435,160.0,8.054827546001789,0.19744515419006348,
2025-11-12 15:34:52,4,2,1,FABO,0,3.5,0.0,4.0274137730008945,0.13063406944274902,
2025-11-12 15:34:52,4,2,1,Best Fit,4,19.609730635151553,1280.0,126.14391058609073,0.0015473365783691406,
2025-11-12 15:34:52,4,2,1,First Fit,4,11.609730635151555,1280.0,164.1644670084534,0.0024330615997314453,
2025-11-12 15:34:52,4,2,1,Energy-Aware A*,4,3.7635061309186306,160.0,5.598644841705935,0.17802047729492188,
2025-11-12 15:34:54,4,3,1,A*,4,8.048509831964484,560.0,13.653472387707724,0.09963798522949219,
2025-11-12 15:34:54,4,3,1,ABO,4,6.780939182899932,360.0,13.653472387707724,0.39101147651672363,
2025-11-12 15:34:54,4,3,1,FABO,2,8.147497851075787,260.0,10.854149966854756,0.34049296379089355,
2025-11-12 15:34:54,4,3,1,Best Fit,4,22.23105922495899,2700.0,243.9622499937514,0.002125263214111328,
2025-11-12 15:34:54,4,3,1,First Fit,4,22.2208293523809,2580.0,244.26448210446515,0.0019249916076660156,
2025-11-12 15:34:54,4,3,1,Energy-Aware A*,4,5.967261625636602,360.0,24.902574660841232,0.624763011932373,
2025-11-12 15:35:01,4,4,1,A*,4,11.06815018331064,800.0,30.45185515596551,0.2826216220855713,
2025-11-12 15:35:01,4,4,1,ABO,4,9.800579534246086,600.0,30.45185515596551,1.0999250411987305,
2025-11-12 15:35:01,4,4,1,FABO,2,11.290759358573009,480.0,22.052663771836617,2.612518548965454,
2025-11-12 15:35:01,4,4,1,Best Fit,4,28.776862138225614,3350.0,258.50995094133845,0.0030193328857421875,
2025-11-12 15:35:01,4,4,1,First Fit,4,26.786601074618865,2620.0,232.8722943573474,0.0030891895294189453,
2025-11-12 15:35:01,4,4,1,Energy-Aware A*,4,8.23727958487757,600.0,34.70592571734002,2.968604803085327,
2025-11-12 15:35:02,6,2,1,A*,6,6.645809584710959,240.0,6.826736193853862,0.04862785339355469,
2025-11-12 15:35:02,6,2,1,ABO,6,4.521084778877465,240.0,12.082241319002684,0.30838918685913086,
2025-11-12 15:35:02,6,2,1,FABO,2,6.007028259625821,80.0,8.054827546001789,0.23662209510803223,
2025-11-12 15:35:02,6,2,1,Best Fit,6,21.390682117079884,1640.0,187.9185185602072,0.0021486282348632812,
2025-11-12 15:35:02,6,2,1,First Fit,6,13.366768281432451,1360.0,205.6314494524596,0.002066373825073242,
2025-11-12 15:35:02,6,2,1,Energy-Aware A*,6,6.270396793461199,240.0,8.005159495382642,0.2763197422027588,
2025-11-12 15:35:04,6,3,1,A*,6,10.813446377151365,740.0,24.851986192689587,0.13710379600524902,
2025-11-12 15:35:04,6,3,1,ABO,6,9.796443173620709,540.0,20.873016348737846,0.5839083194732666,
2025-11-12 15:35:04,6,3,1,FABO,4,9.037967442525753,440.0,17.680886160708617,0.5356602668762207,
2025-11-12 15:35:04,6,3,1,Best Fit,6,41.61114316084593,3780.0,389.2180121847051,0.0028638839721679688,
2025-11-12 15:35:04,6,3,1,First Fit,6,25.20761690770232,3150.0,318.13026891543234,0.003038167953491211,
2025-11-12 15:35:04,6,3,1,Energy-Aware A*,6,6.450892438454903,540.0,37.35386199126185,0.9428844451904297,
2025-11-12 15:35:14,6,4,1,A*,6,15.686789975749424,1100.0,47.80481801463552,0.3753187656402588,
2025-11-12 15:35:14,6,4,1,ABO,6,16.591407552146553,900.0,49.103500954743495,1.745858907699585,
2025-11-12 15:35:14,6,4,1,FABO,4,14.570221299627368,830.0,39.343186359472725,3.475034236907959,
2025-11-12 15:35:14,6,4,1,Best Fit,6,41.3611077237767,3650.0,328.0605848161152,0.003464937210083008,
2025-11-12 15:35:14,6,4,1,First Fit,6,28.86752587474874,3380.0,319.2122723571864,0.005099296569824219,
2025-11-12 15:35:14,6,4,1,Energy-Aware A*,6,8.855919377316352,900.0,52.058888576010034,4.476688861846924,
2025-11-12 15:35:15,8,2,1,A*,8,7.027562650170275,320.0,9.62605861470683,0.062271833419799805,
2025-11-12 15:35:15,8,2,1,ABO,8,5.028113038503286,320.0,16.109655092003578,0.4077186584472656,
2025-11-12 15:35:15,8,2,1,FABO,4,6.5140565192516435,160.0,12.082241319002684,0.3255295753479004,
2025-11-12 15:35:15,8,2,1,Best Fit,8,23.147458485886176,1720.0,227.6505497583566,0.0039060115814208984,
2025-11-12 15:35:15,8,2,1,First Fit,8,14.123805927713347,1440.0,247.0984318964658,0.0023446083068847656,
2025-11-12 15:35:15,8,2,1,Energy-Aware A*,8,6.7772874560037675,320.0,10.411674149059351,0.3760721683502197,
2025-11-12 15:35:18,8,3,1,A*,8,13.397563762899525,1000.0,40.17969001697816,0.18062162399291992,
2025-11-12 15:35:18,8,3,1,ABO,8,15.092982604436525,720.0,41.697606842872304,0.9130194187164307,
2025-11-12 15:35:18,8,3,1,FABO,6,11.9325287738395,670.0,28.707218046626927,0.8063323497772217,
2025-11-12 15:35:18,8,3,1,Best Fit,8,43.99122709673287,4860.0,534.4737743756589,0.004057884216308594,
2025-11-12 15:35:18,8,3,1,First Fit,8,27.726548887834383,3730.0,398.244603250061,0.003348827362060547,
2025-11-12 15:35:18,8,3,1,Energy-Aware A*,8,6.934523251273204,720.0,49.805149321682464,1.2704741954803467,
2025-11-12 15:35:31,8,4,1,A*,8,18.249976188728922,1480.0,68.62940850876998,0.5900180339813232,
2025-11-12 15:35:31,8,4,1,ABO,8,17.343763870575984,1300.0,70.4838775864144,2.2759995460510254,
2025-11-12 15:35:31,8,4,1,FABO,6,21.224616032602178,1180.0,60.44566992237541,3.893242835998535,
2025-11-12 15:35:31,8,4,1,Best Fit,8,46.05970223714021,4350.0,419.39385756486763,0.005715370178222656,
2025-11-12 15:35:31,8,4,1,First Fit,8,29.906340749900558,4200.0,411.7778940222357,0.0044596195220947266,
2025-11-12 15:35:31,8,4,1,Energy-Aware A*,8,9.474559169755137,1200.0,69.41185143468005,6.1099817752838135,
2025-11-12 15:35:33,10,2,1,A*,10,7.40931571562959,400.0,12.425381035559798,0.07921600341796875,
2025-11-12 15:35:33,10,2,1,ABO,10,8.409659822285336,400.0,27.30816889698544,0.49352097511291504,
2025-11-12 15:35:33,10,2,1,FABO,6,8.895809584710959,240.0,17.680886160708617,0.39663052558898926,
2025-11-12 15:35:33,10,2,1,Best Fit,10,23.90423485469247,1800.0,266.81733744429135,0.003544330596923828,
2025-11-12 15:35:33,10,2,1,First Fit,10,17.52650712302011,1760.0,315.8378063882882,0.0032362937927246094,
2025-11-12 15:35:33,10,2,1,Energy-Aware A*,10,7.284178118546336,400.0,12.818188802736058,0.4656362533569336,
2025-11-12 15:35:37,10,3,1,A*,10,13.981681148647684,1260.0,55.507393841266726,0.2324812412261963,
2025-11-12 15:35:37,10,3,1,ABO,10,15.38952203525234,900.0,62.522197337006766,1.2431747913360596,
2025-11-12 15:35:37,10,3,1,FABO,8,19.369480649391836,850.0,46.78336520583844,1.065624475479126,
2025-11-12 15:35:37,10,3,1,Best Fit,10,52.54227750917211,5040.0,592.9138966186731,0.004288434982299805,
2025-11-12 15:35:37,10,3,1,First Fit,10,29.250051382808003,4010.0,435.6442729582253,0.004314899444580078,
2025-11-12 15:35:37,10,3,1,Energy-Aware A*,10,9.23736933097011,980.0,67.15811218035248,1.7818915843963623,
2025-11-12 15:35:54,10,4,1,A*,10,18.813162401708418,1860.0,89.45399900290444,0.6062440872192383,
2025-11-12 15:35:54,10,4,1,ABO,10,20.123171262211095,1650.0,94.34565999725433,2.9093165397644043,
2025-11-12 15:35:54,10,4,1,FABO,8,24.00402342423729,1530.0,84.30745233321534,4.5026633739471436,
2025-11-12 15:35:54,10,4,1,Best Fit,10,65.37896936576793,5850.0,631.3177906638514,0.0062329769134521484,
2025-11-12 15:35:54,10,4,1,First Fit,10,33.93559746589313,4550.0,453.37715942246444,0.005330562591552734,
2025-11-12 15:35:54,10,4,1,Energy-Aware A*,10,16.08473549403099,1580.0,93.90226561955859,9.319809198379517,
2025-11-12 15:35:56,12,2,1,A*,12,7.791068781088905,480.0,15.224703456412765,0.0985405445098877,
