timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-10-21 13:56:51,4,2,1,A*,4,8.445,160.0,4.0,0.01292276382446289
2025-10-21 13:56:51,4,2,1,ABO,4,3.91,160.0,8.0,1.6911334991455078
2025-10-21 13:56:51,4,2,1,FABO,4,10.1775,160.0,8.0,1.7461299896240234
2025-10-21 13:56:51,4,2,1,Best Fit,4,8.3,320.0,16.0,0.0009894371032714844
2025-10-21 13:56:51,4,2,1,First Fit,4,4.285,160.0,12.0,0.0012102127075195312
2025-10-21 13:56:51,4,2,1,Energy-Aware A*,4,8.935,400.0,10.0,0.02913832664489746
2025-10-21 13:57:05,4,3,1,A*,4,15.6825,360.0,8.0,0.0668182373046875
2025-10-21 13:57:05,4,3,1,ABO,4,15.344999999999999,360.0,12.0,6.772800445556641
2025-10-21 13:57:05,4,3,1,FABO,4,15.157499999999999,360.0,12.0,6.814599990844727
2025-10-21 13:57:05,4,3,1,Best Fit,4,13.26,540.0,18.0,0.0014498233795166016
2025-10-21 13:57:05,4,3,1,First Fit,4,11.485,460.0,18.0,0.0011434555053710938
2025-10-21 13:57:05,4,3,1,Energy-Aware A*,4,17.57,610.0,13.0,0.3335738182067871
2025-10-21 13:57:11,6,2,1,A*,6,9.1675,240.0,6.0,0.019212007522583008
2025-10-21 13:57:11,6,2,1,ABO,6,4.365,240.0,12.0,2.7250266075134277
2025-10-21 13:57:11,6,2,1,FABO,6,15.007499999999999,240.0,12.0,2.7020411491394043
2025-10-21 13:57:11,6,2,1,Best Fit,6,11.33,440.0,21.0,0.0015425682067871094
2025-10-21 13:57:11,6,2,1,First Fit,6,7.1675,240.0,18.0,0.0013158321380615234
2025-10-21 13:57:11,6,2,1,Energy-Aware A*,6,9.4025,600.0,15.0,0.046147823333740234
2025-10-21 13:57:30,6,3,1,A*,6,19.305,540.0,12.0,0.10637569427490234
2025-10-21 13:57:30,6,3,1,ABO,6,17.0175,540.0,18.0,10.465696096420288
2025-10-21 13:57:30,6,3,1,FABO,6,18.017500000000002,540.0,18.0,8.560689687728882
2025-10-21 13:57:30,6,3,1,Best Fit,6,24.299999999999997,810.0,27.0,0.0018165111541748047
2025-10-21 13:57:30,6,3,1,First Fit,6,16.377499999999998,730.0,28.0,0.0016705989837646484
2025-10-21 13:57:30,6,3,1,Energy-Aware A*,6,21.880000000000006,940.0,20.0,0.3717191219329834
2025-10-21 13:57:37,8,2,1,A*,8,9.89,320.0,8.0,0.026293039321899414
2025-10-21 13:57:37,8,2,1,ABO,8,4.82,320.0,16.0,3.4596214294433594
2025-10-21 13:57:37,8,2,1,FABO,8,17.542499999999997,320.0,16.0,3.528562068939209
2025-10-21 13:57:37,8,2,1,Best Fit,8,14.24,520.0,27.0,0.0018093585968017578
2025-10-21 13:57:37,8,2,1,First Fit,8,8.05,320.0,24.0,0.0015883445739746094
2025-10-21 13:57:37,8,2,1,Energy-Aware A*,8,9.870000000000001,800.0,20.0,0.06125783920288086
2025-10-21 13:58:01,8,3,1,A*,8,21.596249999999998,720.0,16.0,0.13825011253356934
2025-10-21 13:58:01,8,3,1,ABO,8,22.6975,720.0,24.0,12.125365734100342
2025-10-21 13:58:01,8,3,1,FABO,8,26.32875,770.0,25.0,10.468478679656982
2025-10-21 13:58:01,8,3,1,Best Fit,8,26.339999999999993,1080.0,36.0,0.0027189254760742188
2025-10-21 13:58:01,8,3,1,First Fit,8,22.741250000000004,1030.0,39.0,0.002574920654296875
2025-10-21 13:58:01,8,3,1,Energy-Aware A*,8,22.94,1170.0,25.0,0.5025284290313721
2025-10-21 13:58:09,10,2,1,A*,10,10.6125,400.0,10.0,0.035071611404418945
2025-10-21 13:58:09,10,2,1,ABO,10,10.5425,400.0,20.0,4.256475210189819
2025-10-21 13:58:09,10,2,1,FABO,10,20.184999999999995,400.0,20.0,4.415175199508667
2025-10-21 13:58:09,10,2,1,Best Fit,10,16.15,600.0,32.0,0.0022165775299072266
2025-10-21 13:58:09,10,2,1,First Fit,10,10.852500000000001,480.0,32.0,0.002027273178100586
2025-10-21 13:58:09,10,2,1,Energy-Aware A*,10,10.337500000000002,1000.0,25.0,0.0797891616821289
2025-10-21 13:58:37,10,3,1,A*,10,24.8875,900.0,20.0,0.16706371307373047
2025-10-21 13:58:37,10,3,1,ABO,10,27.867500000000003,1000.0,32.0,14.336880922317505
2025-10-21 13:58:37,10,3,1,FABO,10,29.830000000000002,1050.0,33.0,12.382659196853638
2025-10-21 13:58:37,10,3,1,Best Fit,10,35.10999999999999,1260.0,45.0,0.002983570098876953
2025-10-21 13:58:37,10,3,1,First Fit,10,27.168750000000003,1340.0,50.0,0.0030603408813476562
2025-10-21 13:58:37,10,3,1,Energy-Aware A*,10,24.45,1550.0,33.0,0.6055729389190674
2025-10-21 13:58:47,12,2,1,A*,12,11.335,480.0,12.0,0.03841662406921387
2025-10-21 13:58:47,12,2,1,ABO,12,13.3725,480.0,24.0,4.953164100646973
2025-10-21 13:58:47,12,2,1,FABO,12,20.72,480.0,24.0,5.437390327453613
2025-10-21 13:58:47,12,2,1,Best Fit,12,22.299999999999997,800.0,40.0,0.0027658939361572266
2025-10-21 13:58:47,12,2,1,First Fit,12,11.655000000000001,640.0,40.0,0.0028929710388183594
2025-10-21 13:58:47,12,2,1,Energy-Aware A*,12,10.805000000000001,1200.0,30.0,0.09603476524353027
2025-10-21 13:59:18,12,3,1,A*,12,28.228750000000005,1130.0,25.0,0.19029498100280762
2025-10-21 13:59:18,12,3,1,ABO,12,35.228750000000005,1230.0,41.0,15.882774591445923
2025-10-21 13:59:18,12,3,1,FABO,12,36.235,1280.0,42.0,14.04777455329895
2025-10-21 13:59:18,12,3,1,Best Fit,12,36.88,1440.0,54.0,0.0035839080810546875
2025-10-21 13:59:18,12,3,1,First Fit,12,30.646250000000006,1700.0,62.0,0.003653287887573242
2025-10-21 13:59:18,12,3,1,Energy-Aware A*,12,25.759999999999994,1880.0,40.0,0.6697945594787598
