timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,entry_node,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-03-24 10:27:08,4,2,8,1,3,A*,4,5.4925,60.0,4.0,0.010726213455200195
2026-03-24 10:27:08,4,2,8,1,3,ABO,4,9.51125,75.0,11.0,0.002057790756225586
2026-03-24 10:27:08,4,2,8,1,3,FABO,4,11.49625,60.0,8.0,0.003476858139038086
2026-03-24 10:27:08,4,2,8,1,3,Best Fit,4,3.62,60.0,4.0,0.011234521865844727
2026-03-24 10:27:08,4,2,8,1,3,First Fit,4,3.3725,60.0,8.0,0.0013544559478759766
2026-03-24 10:27:08,4,2,8,1,3,Energy-Aware A*,4,5.4925,60.0,8.0,0.008459091186523438
2026-03-24 10:27:08,4,2,8,1,3,MILP_Gurobi,4,3.3725,15.0,4.0,0.0512545108795166
2026-03-24 10:27:08,8,2,16,1,3,A*,8,5.985,120.0,8.0,0.01907205581665039
2026-03-24 10:27:08,8,2,16,1,3,ABO,8,14.07125,135.0,23.0,0.0031862258911132812
2026-03-24 10:27:08,8,2,16,1,3,FABO,8,17.9925,120.0,16.0,0.005466461181640625
2026-03-24 10:27:08,8,2,16,1,3,Best Fit,8,4.24,120.0,8.0,0.021159887313842773
2026-03-24 10:27:08,8,2,16,1,3,First Fit,8,3.745,120.0,16.0,0.002038717269897461
2026-03-24 10:27:08,8,2,16,1,3,Energy-Aware A*,8,5.985,120.0,16.0,0.01616692543029785
2026-03-24 10:27:08,8,2,16,1,3,MILP_Gurobi,8,3.745,15.0,8.0,0.06619739532470703
2026-03-24 10:27:08,16,2,32,1,3,A*,16,6.970000000000001,240.0,16.0,0.04097723960876465
2026-03-24 10:27:08,16,2,32,1,3,ABO,16,16.28125,285.0,49.0,0.006120443344116211
2026-03-24 10:27:08,16,2,32,1,3,FABO,16,22.970000000000006,255.0,37.0,0.010812044143676758
2026-03-24 10:27:08,16,2,32,1,3,Best Fit,16,5.48,240.0,16.0,0.043793439865112305
2026-03-24 10:27:08,16,2,32,1,3,First Fit,16,4.49,240.0,32.0,0.003727436065673828
2026-03-24 10:27:08,16,2,32,1,3,Energy-Aware A*,16,6.970000000000001,240.0,32.0,0.0321345329284668
2026-03-24 10:27:08,16,2,32,1,3,MILP_Gurobi,16,4.49,15.0,16.0,0.2079617977142334
