timestamp          , num_slices, num_vnfs_per_slice, total_vnfs, seed, method         , accepted, total_energy       , total_bandwidth, total_latency, runtime_sec
2026-01-19 09:04:19,          4,                  2,          8,    1, A*             ,        4,  7.4174999999999995,            60.0,           4.0,    0.04112648963928223
2026-01-19 09:04:19,          4,                  2,          8,    1, ABO            ,        4,  7.573125          ,            60.0,           8.0,    2.7958712577819824
2026-01-19 09:04:19,          4,                  2,          8,    1, FABO           ,        4, 11.543125          ,            60.0,           8.0,    2.770815372467041
2026-01-19 09:04:19,          4,                  2,          8,    1, Best Fit       ,        4,  3.4325            ,            60.0,           4.0,    0.01553797721862793
2026-01-19 09:04:19,          4,                  2,          8,    1, First Fit      ,        4,  3.3725            ,            60.0,          12.0,    0.0022923946380615234
2026-01-19 09:04:19,          4,                  2,          8,    1, Energy-Aware A*,        4,  3.3725            ,            60.0,           8.0,    0.8756134510040283
2026-01-19 09:04:19,          4,                  2,          8,    1, MILP_Gurobi    ,        0,  0.0               ,             0.0,           0.0,    0.02224135398864746
2026-01-19 09:04:26,          8,                  2,         16,    1, A*             ,        8,  7.819999999999999 ,           120.0,           8.0,    0.07489204406738281
2026-01-19 09:04:26,          8,                  2,         16,    1, ABO            ,        8,  8.099375          ,           120.0,          16.0,    5.682480096817017
2026-01-19 09:04:26,          8,                  2,         16,    1, FABO           ,        8, 17.071250000000003 ,           120.0,          16.0,    5.670237302780151
2026-01-19 09:04:26,          8,                  2,         16,    1, Best Fit       ,        8,  3.865             ,           120.0,           8.0,    0.03300189971923828
2026-01-19 09:04:26,          8,                  2,         16,    1, First Fit      ,        8,  3.745             ,           120.0,          24.0,    0.004711627960205078
2026-01-19 09:04:26,          8,                  2,         16,    1, Energy-Aware A*,        8,  3.745             ,           120.0,          16.0,    1.8244798183441162
2026-01-19 09:04:26,          8,                  2,         16,    1, MILP_Gurobi    ,        0,  0.0               ,             0.0,           0.0,    0.019125699996948242
2026-01-19 09:04:39,         16,                  2,         32,    1, A*             ,       16,  8.655             ,           240.0,          16.0,    0.15428900718688965
2026-01-19 09:04:39,         16,                  2,         32,    1, ABO            ,       16,  9.245625          ,           240.0,          32.0,   11.271058320999146
2026-01-19 09:04:39,         16,                  2,         32,    1, FABO           ,       16, 20.157500000000006 ,           240.0,          32.0,   11.235878467559814
2026-01-19 09:04:39,         16,                  2,         32,    1, Best Fit       ,       16,  4.73              ,           240.0,          16.0,    0.06228160858154297
2026-01-19 09:04:39,         16,                  2,         32,    1, First Fit      ,       16,  4.49              ,           240.0,          48.0,    0.007949113845825195
2026-01-19 09:04:39,         16,                  2,         32,    1, Energy-Aware A*,       16,  4.49              ,           240.0,          32.0,    3.622777223587036
2026-01-19 09:04:39,         16,                  2,         32,    1, MILP_Gurobi    ,        0,  0.0               ,             0.0,           0.0,    0.034241676330566406
2026-01-19 09:05:05,         32,                  2,         64,    1, A*             ,       32, 10.295             ,           480.0,          32.0,    0.28684353828430176
2026-01-19 09:05:05,         32,                  2,         64,    1, ABO            ,       32, 14.485625          ,           480.0,          64.0,   19.80661940574646
2026-01-19 09:05:05,         32,                  2,         64,    1, FABO           ,       32, 22.191250000000004 ,           480.0,          64.0,   21.50447916984558
2026-01-19 09:05:05,         32,                  2,         64,    1, Best Fit       ,       32,  8.22              ,           480.0,          32.0,    0.11563301086425781
2026-01-19 09:05:05,         32,                  2,         64,    1, First Fit      ,       32,  9.97              ,           480.0,          80.0,    0.019858837127685547
2026-01-19 09:05:05,         32,                  2,         64,    1, Energy-Aware A*,       32, 10.22              ,           480.0,          64.0,    6.049222469329834
2026-01-19 09:05:05,         32,                  2,         64,    1, MILP_Gurobi    ,        0,  0.0               ,             0.0,           0.0,    0.0644378662109375
2026-01-19 09:05:53,         64,                  2,        128,    1, A*             ,       64, 15.890000000000002 ,          1200.0,          80.0,    0.5877084732055664
2026-01-19 09:05:53,         64,                  2,        128,    1, ABO            ,       64, 27.470625          ,          1200.0,         160.0,   32.7472870349884
2026-01-19 09:05:53,         64,                  2,        128,    1, FABO           ,       64, 34.75              ,          1035.0,         149.0,   41.288421869277954
2026-01-19 09:05:53,         64,                  2,        128,    1, Best Fit       ,       64, 15.890000000000002 ,          1200.0,          80.0,    0.21296405792236328
2026-01-19 09:05:53,         64,                  2,        128,    1, First Fit      ,       64, 19.640000000000004 ,          1680.0,         240.0,    0.040796756744384766
2026-01-19 09:05:53,         64,                  2,        128,    1, Energy-Aware A*,       64, 17.68              ,          1200.0,         160.0,   12.674577951431274
2026-01-19 09:05:53,         64,                  2,        128,    1, MILP_Gurobi    ,        0,  0.0               ,             0.0,           0.0,    0.18024086952209473
2026-01-19 09:07:21,        128,                  2,        256,    1, A*             ,      128, 38.550000000000004 ,          2625.0,         303.0,    0.9906680583953857
2026-01-19 09:07:21,        128,                  2,        256,    1, ABO            ,      128, 46.32500000000001  ,          3255.0,         493.0,   40.851540088653564
2026-01-19 09:07:21,        128,                  2,        256,    1, FABO           ,      128, 49.50500000000001  ,          3195.0,         480.0,   52.51517844200134
